PMID,QID,Question,Type,Category,Human Answer,GPT-4o FT,GPT-4o QSP,GPT-4o FT+QSP,GPT-6 Astra QSP,Kimi K3 QSP,GPT-6 Astra QSP label,GPT-6 Astra QSP correct,GPT-6 Astra QSP outcome,GPT-6 Astra QSP label_strict,GPT-6 Astra QSP correct_strict,GPT-6 Astra QSP correct_adjusted,GPT-6 Astra QSP alternative_used,GPT-6 Astra QSP cleaning_rule,Kimi K3 QSP label,Kimi K3 QSP correct,Kimi K3 QSP outcome,Kimi K3 QSP label_strict,Kimi K3 QSP correct_strict,Kimi K3 QSP correct_adjusted,Kimi K3 QSP alternative_used,Kimi K3 QSP cleaning_rule,GPT-4o FT label,GPT-4o FT correct,GPT-4o FT outcome,GPT-4o FT label_strict,GPT-4o FT correct_strict,GPT-4o FT correct_adjusted,GPT-4o FT alternative_used,GPT-4o FT cleaning_rule,GPT-4o QSP label,GPT-4o QSP correct,GPT-4o QSP outcome,GPT-4o QSP label_strict,GPT-4o QSP correct_strict,GPT-4o QSP correct_adjusted,GPT-4o QSP alternative_used,GPT-4o QSP cleaning_rule,GPT-4o FT+QSP label,GPT-4o FT+QSP correct,GPT-4o FT+QSP outcome,GPT-4o FT+QSP label_strict,GPT-4o FT+QSP correct_strict,GPT-4o FT+QSP correct_adjusted,GPT-4o FT+QSP alternative_used,GPT-4o FT+QSP cleaning_rule
37910452,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not reported,No,None,Not applicable,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37910452,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37910452,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37910452,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not reported,No,Not reported,Not reported,Not reported,Not reported,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37910452,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,0,0,0,0,0,0,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37910452,6,From which countries were the sequenced samples obtained?,List,Demographics,Not reported,No,Ghana,Not applicable,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,tn,1.0,correct,tn,1.0,1.0,,
37910452,7,From what years were the sequenced samples obtained?,List,Demographics,Not reported,No,2013–2022,Not applicable,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,tn,1.0,correct,tn,1.0,1.0,,
37910452,8,Were samples cloned prior to sequencing?,Boolean,Technical,No,No,Not applicable,Not applicable,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37910452,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not reported,No,Not applicable,Not applicable,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37920909,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37920909,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,Sanger sequencing,Sanger sequencing,Sanger sequencing,Sanger sequencing,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37920909,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma,Plasma,Plasma,Plasma,Plasma,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37920909,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37920909,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37920909,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37920909,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not reported,No,None,None,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37920909,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not reported,No,None,None,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37920909,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37920909,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37920909,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not reported,No,Not reported,Not reported,Not reported,Not reported,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37920909,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,601 or 629,601,601,601,629,601,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37920909,6,From which countries were the sequenced samples obtained?,List,Demographics,China,China,China,China,China,China,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37920909,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2023,2020-2023,2020–2023,2020–2023,2020–2023,2020–2023,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37920909,8,Were samples cloned prior to sequencing?,Boolean,Technical,No,No,No,No,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37920909,9,Which HIV genes were reported to have been sequenced?,List,Technical,IN,IN,IN,IN,IN,IN,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37957382,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37957382,10,What method was used for sequencing?,List,Technical,Illumina sequencing,Illumina sequencing,NGS,NGS,NGS,NGS,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37957382,11,What type of samples were sequenced?,List,Technical,"Plasma, PBMC",Plasma,Plasma,Plasma,"Plasma, PBMC","Plasma, PBMC",tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,
37957382,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37957382,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37957382,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37957382,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, PI, INSTI","NRTI, INSTI",Not reported,Not reported,"NRTIs, NNRTIs, PIs, INSTIs, Entry inhibitors","NRTI, NNRTI, PI, INSTI, entry inhibitor",tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct_partial_list,tp,1.0,1.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,
37957382,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"DTG, DRV, TFV, FTC ","Dolutegravir, Darunavir, Tenofovir, Emtricitabine",Not reported,Not reported,"Abacavir (ABC), didanosine (ddI), emtricitabine (FTC), lamivudine (3TC), stavudine (d4T), tenofovir disoproxil fumarate (TDF), tenofovir alafenamide (TAF), zidovudine (AZT), doravirine (DOR), efavirenz (EFV), etravirine (ETR), nevirapine (NVP), rilpivirine (RPV), atazanavir (ATV), darunavir (DRV), lopinavir (LPV), ritonavir, bictegravir (BIC), dolutegravir (DTG), maraviroc (MVC)","zidovudine (AZT), lamivudine (3TC), emtricitabine (FTC), tenofovir disoproxil fumarate (TDF), tenofovir alafenamide (TAF), abacavir (ABC), nevirapine (NVP), efavirenz (EFV), etravirine (ETR), rilpivirine (RPV), doravirine (DOR), atazanavir/ritonavir (ATV/r), darunavir/ritonavir (DRV/r), lopinavir/ritonavir (LPV/r), dolutegravir (DTG), bictegravir (BIC), maraviroc (MVC)",tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,
37957382,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37957382,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes,Yes,Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37957382,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not reported,No,Not reported,Not reported,PRJNA973660 (BioProject). “Sequence data were submitted to Genbank (BioProject: PRJNA973660).” Individual isolate accession numbers are not reported.,PRJNA973660 (BioProject accession; individual sequence accession numbers not reported),tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37957382,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,8,8,8,8,8,8,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37957382,6,From which countries were the sequenced samples obtained?,List,Demographics,Not reported,No,Not reported,United States,United States,United States,fp,0.0,FP,fp,0.0,0.0,,,fp,0.0,FP,fp,0.0,0.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,
37957382,7,From what years were the sequenced samples obtained?,List,Demographics,Not reported,No,Not reported,Not reported,Not reported,Not reported,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37957382,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes,No,No,No,Not applicable,Not applicable,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,
37957382,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Full genome, NFLG",Near full length genome,"Pol, Env","Pol, Env","PR, RT, IN, CA, Env","Pol, PR, RT, IN, CA, Env",fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,
37966701,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,10,What method was used for sequencing?,List,Technical,Not reported,No,Not applicable,Not reported,Not reported,Not reported,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,11,What type of samples were sequenced?,List,Technical,Not reported,No,Not applicable,Not reported,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No,No,No,No,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No,No,Not reported,Not reported,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not reported,No,None,Not reported,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not reported,No,None,Not reported,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not reported,No,Not reported,Not reported,Not reported,Not reported,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,0,0,0,0,0,0,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,6,From which countries were the sequenced samples obtained?,List,Demographics,Not reported,No,United States,US,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,fp,0.0,FP,fp,0.0,0.0,,
37966701,7,From what years were the sequenced samples obtained?,List,Demographics,Not reported,No,2021–2022,2021–2022,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,fp,0.0,FP,fp,0.0,0.0,,
37966701,8,Were samples cloned prior to sequencing?,Boolean,Technical,No,No,Not applicable,Not applicable,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37966701,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not reported,No,None,Not reported,Not applicable,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37973713,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,Yes,Yes,Yes,Yes,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37973713,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,Sanger sequencing,Sanger sequencing,Sanger sequencing,Sanger sequencing,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37973713,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma,Plasma,Plasma or serum,Plasma,Plasma,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37973713,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37973713,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes,Yes,Yes,No,No,No,fn,0.0,FN_missed,fn,0.0,0.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_missed,fn,0.0,0.0,,
37973713,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37973713,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not reported,No,None,None,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37973713,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not reported,No,None,None,None,None,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37973713,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No,No,No,No,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37973713,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No,No,Yes,Yes,No,No,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,fp,0.0,FP,fp,0.0,0.0,,,fp,0.0,FP,fp,0.0,0.0,,
37973713,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not reported,No,Not reported,Not reported,Not reported,Not reported,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37973713,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,117,117,117,117,117,117,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37973713,6,From which countries were the sequenced samples obtained?,List,Demographics,"Ukraine, Poland","Poland, Ukraine, Belarus, Georgia, Kazakhstan","Ukraine, Belarus, Georgia, Kazakhstan",Poland,Poland,Poland,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,tp,1.0,correct,tp,1.0,1.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,,fn,0.0,FN_wrong_value,fn,0.0,0.0,,
37973713,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2022,2020-2022,2020–2022,2020-2022,2020–2022,2020–2022,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
37973713,8,Were samples cloned prior to sequencing?,Boolean,Technical,No,No,No,No,Not applicable,Not applicable,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,,tn,1.0,correct,tn,1.0,1.0,,
37973713,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT","PR, RT","PR, RT","PR, RT","PR, RT","PR, RT",tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,,tp,1.0,correct,tp,1.0,1.0,,
