PMID,QID,Question,Type,Category,Answer
37340869,10,What method was used for sequencing?,List,Technical,Not available.
37340869,11,What type of samples were sequenced?,List,Technical,Not available.
37340869,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, the passage does not provide information on whether the sequences were obtained from individuals with virological failure on a treatment regimen."
37340869,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients in the study were in a clinical trial."
37340869,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37340869,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,INSTI or NNRTI drugs.
37340869,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,INSTI or NNRTI drugs.
37358226,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,No.
37358226,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37358226,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37358226,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37358226,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
37358226,6,From which countries were the sequenced samples obtained?,List,Demographics,Lesotho.
37358226,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
37358226,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37358226,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37358226,10,What method was used for sequencing?,List,Technical,Not available.
37358226,11,What type of samples were sequenced?,List,Technical,Not available.
37358226,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37358226,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37358226,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37358226,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTI and NRTIs.
37358226,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Efavirenz, nevirapine, abacavir, zidovudine, tenofovir disoproxil fumarate (TDF), and lamivudine (3TC)."
37376649,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37376649,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37376649,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37376649,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37376649,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,543.
37376649,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37376649,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
37376649,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37376649,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 polymerase region.
37376649,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (NGS).
37376649,11,What type of samples were sequenced?,List,Technical,Whole blood samples.
37376649,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37376649,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37376649,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37376649,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, PIs, and INSTIs."
37376649,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"DTG, 3TC, TAF, and other antiretroviral drugs."
37381002,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37381002,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37381002,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37381002,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37381002,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,398.
37381002,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
37381002,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2020.
37381002,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37381002,9,Which HIV genes were reported to have been sequenced?,List,Technical,"*pol* gene fragments, including protease (PR) gene and reverse transcriptase (RT) gene."
37381002,10,What method was used for sequencing?,List,Technical,Sanger sequencing method.
37381002,11,What type of samples were sequenced?,List,Technical,Blood samples.
37381002,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37381002,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37381002,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37381002,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs (TDF/AZT, 3TC) and NNRTIs (EFV/NVP)."
37381002,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, AZT, 3TC, EFV, and NVP."
37439411,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37439411,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37439411,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
37439411,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned
37439411,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,9387
37439411,6,From which countries were the sequenced samples obtained?,List,Demographics,Italy and sub-Saharan Africa
37439411,7,From what years were the sequenced samples obtained?,List,Demographics,2000-2020
37439411,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned
37439411,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 RNA protease/reverse transcriptase
37439411,10,What method was used for sequencing?,List,Technical,Not mentioned
37439411,11,What type of samples were sequenced?,List,Technical,RNA samples
37439411,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37439411,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not mentioned
37439411,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37439411,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTIs
37439411,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"RPV, ETR, NVP, EFV, and DOR"
37495103,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37495103,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, but indirectly related."
37495103,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37495103,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37495103,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,271.
37495103,6,From which countries were the sequenced samples obtained?,List,Demographics,Russia.
37495103,7,From what years were the sequenced samples obtained?,List,Demographics,2018-2022.
37495103,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37495103,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 PR-RT fragment.
37495103,10,What method was used for sequencing?,List,Technical,ABI PRISM 3130xl DNA Analyser.
37495103,11,What type of samples were sequenced?,List,Technical,Plasma.
37495103,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37495103,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37495103,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37495103,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37495103,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37498738,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37498738,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37498738,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not explicitly state whether the sequences were made publicly available."
37498738,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37498738,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,101
37498738,6,From which countries were the sequenced samples obtained?,List,Demographics,Switzerland
37498738,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
37498738,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37498738,9,Which HIV genes were reported to have been sequenced?,List,Technical,"gag, pol, and env."
37498738,10,What method was used for sequencing?,List,Technical,PCR and NGS.
37498738,11,What type of samples were sequenced?,List,Technical,Peripheral blood mononuclear cells (PBMCs) or co-culture virus.
37498738,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37498738,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37498738,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37498738,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37498738,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37515095,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37515095,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37515095,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, sequences from the paper were not made publicly available."
37515095,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37515095,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1004 individuals had samples obtained for HIV sequencing.
37515095,6,From which countries were the sequenced samples obtained?,List,Demographics,Kazakhstan.
37515095,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2020.
37515095,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37515095,9,Which HIV genes were reported to have been sequenced?,List,Technical,The *pol* gene.
37515095,10,What method was used for sequencing?,List,Technical,RT-PCR and sequencing using AmpliSens ^®^ HIV-Resist-Seq and Applied Biosystems ^®^ Genetic Analyzer 3130.
37515095,11,What type of samples were sequenced?,List,Technical,Blood samples.
37515095,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available.
37515095,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37515095,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ART regimens."
37515095,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, and PIs."
37515095,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"FTC, TDF, EFV, NVP, and ETR."
37515146,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37515146,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37515146,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37515146,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"GenBank MK702015-MK702057, MK867695-MK867757, and MK995397-MK995457."
37515146,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,379.
37515146,6,From which countries were the sequenced samples obtained?,List,Demographics,Cameroon.
37515146,7,From what years were the sequenced samples obtained?,List,Demographics,2014-2019.
37515146,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37515146,9,Which HIV genes were reported to have been sequenced?,List,Technical,Pol gene (reverse transcriptase and protease regions).
37515146,10,What method was used for sequencing?,List,Technical,Genetic analyzer (ABI 3500 ^®^ ).
37515146,11,What type of samples were sequenced?,List,Technical,Plasma.
37515146,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37515146,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37515146,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
37515146,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,None.
37515146,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None.
37520425,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37520425,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not explicitly report in vitro drug susceptibility data."
37520425,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
37520425,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for the sequenced HIV isolates are OQ627458-OQ627474.
37520425,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,25 individuals had samples obtained for HIV sequencing.
37520425,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Tanzania.
37520425,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained between 2016 and 2020.
37520425,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the samples were not cloned prior to sequencing."
37520425,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV genes that were reported to have been sequenced were reverse transcriptase, protease, and INSTI."
37520425,10,What method was used for sequencing?,List,Technical,The method used for sequencing was direct sequencing using PCR and assembly program (BioEdit 7.2).
37520425,11,What type of samples were sequenced?,List,Technical,The type of samples that were sequenced were blood plasma samples.
37520425,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37520425,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37520425,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report HIV sequences from individuals who had previously received ARV drugs."
37520425,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes that were received by individuals in the study before sample sequencing were NNRTI-based ART and DTG-based ART.
37520425,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The drugs that were received by individuals in the study before sample sequencing were NNRTI-based ART and DTG-based ART.
37537871,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37537871,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37537871,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37537871,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37537871,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,77.
37537871,6,From which countries were the sequenced samples obtained?,List,Demographics,Hong Kong.
37537871,7,From what years were the sequenced samples obtained?,List,Demographics,2002-2014.
37537871,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37537871,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37537871,10,What method was used for sequencing?,List,Technical,ONT sequencing.
37537871,11,What type of samples were sequenced?,List,Technical,Plasma samples.
37537871,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37537871,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37537871,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37537871,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,First-line ARV therapy.
37537871,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37540331,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not report HIV sequences from patient samples."
37540331,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37540331,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
37540331,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37540331,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,85 individuals had samples obtained for HIV sequencing.
37540331,6,From which countries were the sequenced samples obtained?,List,Demographics,Iran.
37540331,7,From what years were the sequenced samples obtained?,List,Demographics,2019 or later.
37540331,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37540331,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37540331,10,What method was used for sequencing?,List,Technical,PCR.
37540331,11,What type of samples were sequenced?,List,Technical,Blood samples.
37540331,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37540331,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37540331,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37540331,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and NNRTIs.
37540331,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir alafenamide (TAF), dolutegravir (DTG), and other NRTIs and NNRTIs."
37541705,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
37541705,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37541705,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, sequences from the paper were not made publicly available."
37541705,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37541705,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,35.
37541705,6,From which countries were the sequenced samples obtained?,List,Demographics,"Botswana, South Africa, Thailand, and the U.S."
37541705,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2021.
37541705,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37541705,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37541705,10,What method was used for sequencing?,List,Technical,Not available.
37541705,11,What type of samples were sequenced?,List,Technical,Blood samples.
37541705,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37541705,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37541705,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37541705,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Protease inhibitors (lopinavir/ritonavir), integrase inhibitors (dolutegravir), and integrase inhibitors (raltegravir)."
37541705,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Lopinavir/ritonavir, dolutegravir, and raltegravir."
37546367,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37546367,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37546367,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
37546367,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for the sequenced HIV isolates are OQ886077 - OQ888150.
37546367,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,2074 individuals had samples obtained for HIV sequencing.
37546367,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from China.
37546367,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2011 to 2022.
37546367,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the samples were not cloned prior to sequencing."
37546367,9,Which HIV genes were reported to have been sequenced?,List,Technical,The *pol* gene was reported to have been sequenced.
37546367,10,What method was used for sequencing?,List,Technical,The Sanger sequencing method was used for sequencing.
37546367,11,What type of samples were sequenced?,List,Technical,The plasma samples were sequenced.
37546367,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, there is no evidence that any sequences were obtained from individuals with virological failure on a treatment regimen."
37546367,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, there is no evidence that the patients in the study were in a clinical trial."
37546367,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37546367,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drug classes were received by the individuals in the study.
37546367,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drugs were received by the individuals in the study.
37554471,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37554471,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37554471,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
37554471,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned
37554471,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not mentioned
37554471,6,From which countries were the sequenced samples obtained?,List,Demographics,Not mentioned
37554471,7,From what years were the sequenced samples obtained?,List,Demographics,Not mentioned
37554471,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
37554471,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not mentioned
37554471,10,What method was used for sequencing?,List,Technical,Not mentioned
37554471,11,What type of samples were sequenced?,List,Technical,Blood samples
37554471,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not mentioned
37554471,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
37554471,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37554471,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"INSTIs, NNRTIs, and PIs"
37554471,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Etravirine, dolutegravir, darunavir, and ritonavir"
37573167,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37573167,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37573167,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No information available
37573167,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,No information available
37573167,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1116 individuals
37573167,6,From which countries were the sequenced samples obtained?,List,Demographics,No information available
37573167,7,From what years were the sequenced samples obtained?,List,Demographics,2010-2021
37573167,8,Were samples cloned prior to sequencing?,Boolean,Technical,No information available
37573167,9,Which HIV genes were reported to have been sequenced?,List,Technical,Protease/reverse transcriptase (PR/RT) and integrase
37573167,10,What method was used for sequencing?,List,Technical,Sanger sequencing
37573167,11,What type of samples were sequenced?,List,Technical,Whole-blood and lymphomonocytic cells
37573167,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37573167,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No information available
37573167,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37573167,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,INSTI
37573167,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,INSTI
37574435,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37574435,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37574435,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences from the paper were not made publicly available."
37574435,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37574435,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,79 individuals had samples obtained for HIV sequencing.
37574435,6,From which countries were the sequenced samples obtained?,List,Demographics,Taiwan.
37574435,7,From what years were the sequenced samples obtained?,List,Demographics,2016-2022.
37574435,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37574435,9,Which HIV genes were reported to have been sequenced?,List,Technical,"HIV genes (specifically, the genes involved in genotypic resistance testing)."
37574435,10,What method was used for sequencing?,List,Technical,Genotypic resistance testing (which involves sequencing).
37574435,11,What type of samples were sequenced?,List,Technical,Plasma HIV RNA samples.
37574435,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37574435,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients were not in a clinical trial."
37574435,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37574435,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Antiretroviral therapy (ART), which includes multiple drug classes."
37574435,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Not available (multiple drugs were mentioned, but specific names were not provided)."
37585352,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37585352,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37585352,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37585352,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37585352,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,5805.
37585352,6,From which countries were the sequenced samples obtained?,List,Demographics,Botswana.
37585352,7,From what years were the sequenced samples obtained?,List,Demographics,2013-2018.
37585352,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37585352,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 pol.
37585352,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (NGS).
37585352,11,What type of samples were sequenced?,List,Technical,Proviral DNA.
37585352,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37585352,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37585352,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37585352,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Non-nucleoside reverse transcriptase inhibitors (NNRTIs), nucleoside reverse transcriptase inhibitors (NRTIs), and protease inhibitors (PIs)."
37585352,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Efavirenz, emtricitabine, tenofovir, lamivudine, nevirapine, and zidovudine."
37593123,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37593123,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37593123,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the passage does not explicitly state that the sequences from the paper were made publicly available."
37593123,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37593123,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"57,902."
37593123,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
37593123,7,From what years were the sequenced samples obtained?,List,Demographics,2004-2022.
37593123,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37593123,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 *pol* gene region.
37593123,10,What method was used for sequencing?,List,Technical,HIV-Trace and IQ-Tree v 2.0.6.
37593123,11,What type of samples were sequenced?,List,Technical,ART naïve HIV-infected individuals' samples.
37593123,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available.
37593123,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37593123,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
37593123,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,None.
37593123,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None.
37626789,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37626789,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37626789,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, but the raw data can be obtained from the first corresponding author."
37626789,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37626789,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,554.
37626789,6,From which countries were the sequenced samples obtained?,List,Demographics,Ethiopia.
37626789,7,From what years were the sequenced samples obtained?,List,Demographics,2007-2019.
37626789,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37626789,9,Which HIV genes were reported to have been sequenced?,List,Technical,*pol* gene.
37626789,10,What method was used for sequencing?,List,Technical,ABI-3730 DNA genetic analyzer.
