PMID,QID,Question,Type,Category,Answer
37495103,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37495103,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37495103,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37495103,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs (TDF, 3TC) and NNRTIs (EFV)."
37495103,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, 3TC, and EFV."
37498738,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37498738,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37498738,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37498738,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,K03455.
37498738,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,101.
37498738,6,From which countries were the sequenced samples obtained?,List,Demographics,Switzerland.
37498738,7,From what years were the sequenced samples obtained?,List,Demographics,Not explicitly stated.
37498738,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes.
37498738,9,Which HIV genes were reported to have been sequenced?,List,Technical,"gag, pol, env."
37498738,10,What method was used for sequencing?,List,Technical,Near full-length PCR and next-generation sequencing (NGS).
37498738,11,What type of samples were sequenced?,List,Technical,Peripheral blood mononuclear cells (PBMCs).
37498738,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37498738,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37498738,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37498738,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, Integrase inhibitors."
37498738,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Unspecified but established that cART was received.
37515095,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37515095,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37515095,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, sequences from the paper were not made publicly available."
37515095,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide the GenBank accession numbers for sequenced HIV isolates.
37515095,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,968 individuals had samples obtained for HIV sequencing.
37515095,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Kazakhstan.
37515095,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained between 2017 and 2020.
37515095,8,Were samples cloned prior to sequencing?,Boolean,Technical,The evidence does not provide information on whether samples were cloned prior to sequencing.
37515095,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The sequenced HIV genes included the *pol* gene, specifically protease and the 5′-end of reverse transcriptase."
37515095,10,What method was used for sequencing?,List,Technical,The method used for sequencing was RT-PCR followed by *pol* gene sequencing using AmpliSens ^®^ HIV-Resist-Seq and an Applied Biosystems ^®^ Genetic Analyzer 3130.
37515095,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were blood samples.
37515095,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, some sequences were obtained from individuals with virological failure on a treatment regimen."
37515095,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the paper does not indicate that the patients were part of a clinical trial."
37515095,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37515095,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Individuals in the study received first-generation and second-generation antiretroviral drug classes.
37515095,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received by individuals included 3TC, ABC, AZT, D4T, DDI, FTC, TDF, ETR, EFV, NVP, RPV, DRV/r, and LPV/r."
37515146,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37515146,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37515146,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
37515146,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"The GenBank accession numbers are MK702015-MK702057, MK867695-MK867757, and MK995397-MK995457."
37515146,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"Samples were obtained from 391 individuals, with sequencing successfully carried out in 379 samples."
37515146,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Cameroon.
37515146,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from December 2014 to June 2019.
37515146,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, samples were not cloned prior to sequencing."
37515146,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV genes reported to have been sequenced include the pol gene (reverse transcriptase and protease regions).
37515146,10,What method was used for sequencing?,List,Technical,The method used for sequencing involved PCR amplification followed by sequencing of the purified products using specific primers.
37515146,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced included venous blood collected in EDTA tubes.
37515146,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37515146,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37515146,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report HIV sequences from individuals who had previously received ARV drugs."
37515146,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The evidence does not specify which drug classes were received by individuals in the study before sample sequencing.
37515146,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The drugs that were received by individuals in the study include Efavirenz and Nevirapine. Feel free to reach out if you have more questions!
37520425,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37520425,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
37520425,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
37520425,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,OQ627458-OQ627474
37520425,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,25 individuals
37520425,6,From which countries were the sequenced samples obtained?,List,Demographics,Tanzania
37520425,7,From what years were the sequenced samples obtained?,List,Demographics,2016-2020
37520425,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
37520425,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Reverse transcriptase, protease, and INSTI"
37520425,10,What method was used for sequencing?,List,Technical,Sanger sequencing
37520425,11,What type of samples were sequenced?,List,Technical,Blood plasma samples
37520425,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No
37520425,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
37520425,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No
37520425,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTI and DTG (Dolutegravir)
37520425,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,NNRTI and Dolutegravir
37537871,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37537871,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not explicitly report in vitro drug susceptibility data."
37537871,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences are implied to be available, but not explicitly confirmed."
37537871,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not specify the GenBank accession numbers for sequenced HIV isolates.
37537871,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 77 individuals.
37537871,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Hong Kong.
37537871,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the years 2002 to 2014.
37537871,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not provide information about whether samples were cloned prior to sequencing.
37537871,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV genes sequenced included protease, reverse transcriptase (RT), and integrase."
37537871,10,What method was used for sequencing?,List,Technical,The method used for sequencing was the Oxford Nanopore Technologies (ONT) workflow.
37537871,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were plasma samples.
37537871,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure."
37537871,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not report whether the patients were in a clinical trial.
37537871,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper implies that the sequences may include those from individuals who had previously received ARV drugs, though details are minimal."
37537871,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drug classes were received by individuals before sample sequencing.
37537871,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The paper indicates that individuals had resistance to protease inhibitors and NRTIs, but does not detail all the specific drugs received."
37540331,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
37540331,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37540331,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, sequences from the paper were not made publicly available; they are available upon request."
37540331,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available; the paper does not provide GenBank accession numbers for sequenced HIV isolates.
37540331,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,85 individuals had samples obtained for HIV sequencing.
37540331,6,From which countries were the sequenced samples obtained?,List,Demographics,Samples were obtained from Iran.
37540331,7,From what years were the sequenced samples obtained?,List,Demographics,Samples were obtained from 2019 onwards.
37540331,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified; the paper does not mention if samples were cloned prior to sequencing.
37540331,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available; the paper does not specify which HIV genes were sequenced.
37540331,10,What method was used for sequencing?,List,Technical,Polymerase chain reaction (PCR) assays were used for sequencing.
37540331,11,What type of samples were sequenced?,List,Technical,Blood samples from HIV-positive adults were sequenced.
37540331,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, sequences were not obtained from individuals with virological failure."
37540331,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients in the study were in a clinical trial."
37540331,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37540331,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Individuals received two nucleoside reverse transcriptase inhibitors (NRTIs) and one non-nucleoside reverse transcriptase inhibitor (NNRTI).
37540331,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available; the paper does not specify the exact drugs received by individuals before sample sequencing.
37541705,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37541705,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37541705,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences from the paper were not made publicly available."
37541705,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide specific GenBank accession numbers for sequenced HIV isolates.
37541705,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 35 individuals for HIV sequencing.
37541705,6,From which countries were the sequenced samples obtained?,List,Demographics,"The sequenced samples were obtained from Botswana, South Africa, Thailand, and the U.S."
37541705,7,From what years were the sequenced samples obtained?,List,Demographics,"Sequenced samples were obtained from September 9, 2020, to June 28, 2021."
37541705,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the evidence does not indicate that samples were cloned prior to sequencing."
37541705,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were sequenced.
37541705,10,What method was used for sequencing?,List,Technical,"Liquid chromatography mass spectrometry was used for analysis, but a specific sequencing method is not detailed."
37541705,11,What type of samples were sequenced?,List,Technical,Samples were obtained from blood of children under 12 years of age with HIV.
37541705,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from at least one individual with virological failure on a treatment regimen."
37541705,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients were in a clinical trial."
37541705,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37541705,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Participants received protease inhibitors (lopinavir/ritonavir) and integrase inhibitors (dolutegravir, raltegravir) before sample sequencing."
37541705,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Participants received lopinavir/ritonavir, dolutegravir, or raltegravir before sample sequencing. Feel free to ask if you need any changes or additional information!"
37546367,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37546367,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37546367,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
37546367,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,OQ886077 - OQ888150.
37546367,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,3274 individuals had samples obtained for HIV sequencing.
37546367,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from China.
37546367,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2011 to 2022.
37546367,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, samples were cloned prior to sequencing."
37546367,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV pol gene was reported to have been sequenced.
37546367,10,What method was used for sequencing?,List,Technical,The Sanger sequencing method was used.
37546367,11,What type of samples were sequenced?,List,Technical,Plasma samples were sequenced.
37546367,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure."
37546367,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37546367,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37546367,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Individuals received NRTI, NNRTI, and PI drug classes before sample sequencing."
37546367,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Individuals received 3TC, FTC, EFV, and NVP drugs before sample sequencing."
37554471,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37554471,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37554471,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Uncertain
37554471,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not reported
37554471,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,One individual
37554471,6,From which countries were the sequenced samples obtained?,List,Demographics,Not reported
37554471,7,From what years were the sequenced samples obtained?,List,Demographics,Not reported
37554471,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not reported
37554471,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not reported
37554471,10,What method was used for sequencing?,List,Technical,Not reported
37554471,11,What type of samples were sequenced?,List,Technical,Not reported
37554471,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not reported
37554471,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not reported
37554471,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37554471,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs"
37554471,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Etravirine, Dolutegravir, Darunavir, Ritonavir"
37573167,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37573167,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37573167,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Unclear.
37573167,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided.
37573167,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"1,116 individuals."
37573167,6,From which countries were the sequenced samples obtained?,List,Demographics,Not specified.
37573167,7,From what years were the sequenced samples obtained?,List,Demographics,2010 to 2021.
37573167,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified.
37573167,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Protease, reverse transcriptase, and integrase."
37573167,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
37573167,11,What type of samples were sequenced?,List,Technical,Whole-blood and lymphomonocytic cells.
37573167,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37573167,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not specified.
37573167,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37573167,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"PI, NNRTI, INSTI, and NRTIs."
37573167,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"M184I, E138K, M230I, and other drugs related to PI."
37574435,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37574435,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37574435,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not report that sequences were made publicly available."
37574435,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
37574435,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained for HIV sequencing from 79 individuals.
37574435,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Taiwan.
37574435,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2016 to 2022.
37574435,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the paper does not mention that samples were cloned prior to sequencing."
37574435,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were reported to have been sequenced.
37574435,10,What method was used for sequencing?,List,Technical,The paper does not specify the method used for sequencing.
37574435,11,What type of samples were sequenced?,List,Technical,The sequenced samples were plasma samples from individuals with viral rebound.
37574435,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37574435,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37574435,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37574435,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes received included NNRTIs and first-generation INSTIs.
37574435,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The drugs received included NNRTIs and first-generation INSTIs.
37585352,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37585352,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37585352,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37585352,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not specified; refer to supplementary data.
37585352,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,5805 individuals.
37585352,6,From which countries were the sequenced samples obtained?,List,Demographics,Botswana.
37585352,7,From what years were the sequenced samples obtained?,List,Demographics,2013 to 2018.
37585352,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37585352,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 pol gene.
37585352,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (NGS).
37585352,11,What type of samples were sequenced?,List,Technical,Proviral samples.
37585352,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37585352,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37585352,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37585352,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTIs and NRTIs.
37585352,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Efavirenz, emtricitabine, tenofovir, lamivudine, nevirapine, zidovudine."
37593123,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37593123,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37593123,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
37593123,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
37593123,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"57,902"
37593123,6,From which countries were the sequenced samples obtained?,List,Demographics,China
37593123,7,From what years were the sequenced samples obtained?,List,Demographics,2004 to 2022
37593123,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
37593123,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 *pol* gene
37593123,10,What method was used for sequencing?,List,Technical,HIV-Trace and IQ-Tree
37593123,11,What type of samples were sequenced?,List,Technical,ART-naïve HIV-infected individuals
37593123,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available
37593123,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available
37593123,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No
37593123,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTIs (non-nucleoside reverse transcriptase inhibitors)
37593123,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Efavirenz (EFV) and Nevirapine (NVP)
37626789,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,** Yes.
37626789,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,** Yes.
37626789,3,Were sequences from the paper made publicly available?,Boolean,Data availability,** Yes.
37626789,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,** Not provided in the text.
37626789,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,** 554.
37626789,6,From which countries were the sequenced samples obtained?,List,Demographics,** Ethiopia.
37626789,7,From what years were the sequenced samples obtained?,List,Demographics,** 2007 to 2019.
37626789,8,Were samples cloned prior to sequencing?,Boolean,Technical,** Not provided in the text.
37626789,9,Which HIV genes were reported to have been sequenced?,List,Technical,** *pol* gene.
37626789,10,What method was used for sequencing?,List,Technical,** ABI-3730 DNA genetic analyzer.
37626789,11,What type of samples were sequenced?,List,Technical,** Whole blood.
37626789,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,** Yes.
37626789,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,** No.
37626789,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,** Yes.
37626789,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,** NRTIs and NNRTIs.
37626789,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"** Zidovudine (AZT), Lamivudine (3TC), Nevirapine (NVP). This structure ensures that each question is answered clearly with supporting evidence, rationale, and conclusion."
37632026,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37632026,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37632026,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
37632026,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for sequenced HIV isolates are MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169; MK867721-MK867755; and OQ985493-OQ985958.
37632026,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 759 individuals for HIV sequencing.
37632026,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Cameroon.
37632026,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from November 2011 to August 2019.
37632026,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, samples were likely cloned prior to sequencing as part of the PCR amplification process."
37632026,9,Which HIV genes were reported to have been sequenced?,List,Technical,The sequenced genes were the HIV-1 pol-gene (protease and reverse-transcriptase regions).
37632026,10,What method was used for sequencing?,List,Technical,The method used for sequencing was an Applied Biosystems 3500 genetic analyzer.
37632026,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were plasma samples obtained from blood.
37632026,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37632026,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The evidence does not explicitly state whether the patients were in a clinical trial.
37632026,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37632026,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Individuals in the study received non-nucleoside reverse transcriptase inhibitors (NNRTI) and protease inhibitors (PI/r) before sample sequencing.
37632026,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received by individuals in the study before sample sequencing included zidovudine (AZT), tenofovir (TDF), and abacavir (ABC)."
37632071,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37632071,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37632071,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The paper does not explicitly state whether the sequences were made publicly available.
37632071,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
37632071,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,A total of 197 individuals had samples obtained for HIV sequencing.
37632071,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Italy.
37632071,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the years 2019 to 2022.
37632071,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not indicate that samples were cloned prior to sequencing.
37632071,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were reported to have been sequenced.
37632071,10,What method was used for sequencing?,List,Technical,The paper does not specify the method that was used for sequencing.
37632071,11,What type of samples were sequenced?,List,Technical,The sequenced samples were blood plasma samples.
37632071,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,The paper does not confirm if sequences were obtained from individuals with virological failure on treatment.
37632071,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37632071,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37632071,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The individuals in the study received classes of 2NRTI+INSTI, 2 NRTI+NNRTI, and 2 NRTI+PI before sample sequencing."
37632071,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify the exact drugs received by individuals before sample sequencing.
