PMID,QID,Question,Type,Category,Answer
37515095,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37515095,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37515095,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37515095,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37515095,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1004.
37515095,6,From which countries were the sequenced samples obtained?,List,Demographics,Kazakhstan.
37515095,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2020.
37515095,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37515095,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 *pol* gene sequences.
37515095,10,What method was used for sequencing?,List,Technical,RT-PCR and subsequent sequencing using AmpliSens ^®^ HIV-Resist-Seq and Applied Biosystems ^®^ Genetic Analyzer 3130.
37515095,11,What type of samples were sequenced?,List,Technical,Blood samples.
37515095,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37515095,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37515095,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37515095,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, and PIs."
37515095,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"3TC, ABC, AZT, D4T, DDI, FTC, TDF, ETR, EFV, NVP, RPV, DRV/r, and LPV/r."
37515146,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37515146,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37515146,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37515146,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"The GenBank accession numbers for sequenced HIV isolates are GenBank MK702015-MK702057, MK867695-MK867757, and MK995397-MK995457."
37515146,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,379 individuals had samples obtained for HIV sequencing.
37515146,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Cameroon.
37515146,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2014 to 2019.
37515146,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the samples were not cloned prior to sequencing."
37515146,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV genes reported to have been sequenced were the pol region, which includes the reverse transcriptase and protease regions."
37515146,10,What method was used for sequencing?,List,Technical,The method used for sequencing was Sanger sequencing using a genetic analyzer (ABI 3500).
37515146,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were plasma samples.
37515146,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, the sequences were not obtained from individuals with virological failure on a treatment regimen."
37515146,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37515146,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report HIV sequences from individuals who had previously received ARV drugs."
37515146,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The individuals in the study had not received any drug classes before sample sequencing.
37515146,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The individuals in the study had not received any drugs before sample sequencing.
37520425,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37520425,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37520425,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37520425,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,OQ627458-OQ627474.
37520425,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,25.
37520425,6,From which countries were the sequenced samples obtained?,List,Demographics,Tanzania.
37520425,7,From what years were the sequenced samples obtained?,List,Demographics,Not specified.
37520425,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified.
37520425,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Reverse transcriptase, protease, and INSTI."
37520425,10,What method was used for sequencing?,List,Technical,Polymerase chain reaction (PCR).
37520425,11,What type of samples were sequenced?,List,Technical,Blood plasma.
37520425,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37520425,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37520425,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37520425,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not specified.
37520425,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not specified.
37537871,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37537871,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37537871,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences from the paper were not explicitly stated to be made publicly available."
37537871,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,No GenBank accession numbers were provided for the sequenced HIV isolates.
37537871,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,77 individuals had samples obtained for HIV sequencing.
37537871,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Hong Kong.
37537871,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained between 2002 and 2014.
37537871,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the samples were not cloned prior to sequencing."
37537871,9,Which HIV genes were reported to have been sequenced?,List,Technical,The protease and reverse transcriptase genes were likely sequenced.
37537871,10,What method was used for sequencing?,List,Technical,ONT sequencing was used for sequencing.
37537871,11,What type of samples were sequenced?,List,Technical,Plasma samples were sequenced.
37537871,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37537871,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients were not in a clinical trial."
37537871,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37537871,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The individuals received protease inhibitors, NRTI, and NNRTI before sample sequencing."
37537871,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The individuals received atazanavir, fosamprenavir, indinavir, saquinavir, nelfinavir, abacavir, didanosine, emtricitabine, lamivudine, doravirine, etravirine, nevirapine, and rilpivirine before sample sequencing."
37540331,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37540331,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
37540331,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
37540331,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
37540331,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,85
37540331,6,From which countries were the sequenced samples obtained?,List,Demographics,Iran
37540331,7,From what years were the sequenced samples obtained?,List,Demographics,2019
37540331,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
37540331,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available
37540331,10,What method was used for sequencing?,List,Technical,PCR
37540331,11,What type of samples were sequenced?,List,Technical,Blood
37540331,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No
37540331,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
37540331,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37540331,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and NNRTIs
37540331,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir alafenamide, dolutegravir, and other NRTIs and NNRTIs."
37541705,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"The paper reports HIV sequences from patient samples, but it is not explicitly stated."
37541705,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37541705,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, sequences from the paper were not made publicly available."
37541705,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37541705,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,57 individuals had samples obtained for HIV sequencing.
37541705,6,From which countries were the sequenced samples obtained?,List,Demographics,"Botswana, South Africa, Thailand, and the U.S."
37541705,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2021.
37541705,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37541705,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37541705,10,What method was used for sequencing?,List,Technical,Not available.
37541705,11,What type of samples were sequenced?,List,Technical,Not available.
37541705,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37541705,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37541705,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37541705,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Lopinavir/ritonavir, dolutegravir, and raltegravir."
37541705,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Lopinavir/ritonavir, dolutegravir, and raltegravir."
37546367,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37546367,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37546367,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37546367,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,OQ886077 - OQ888150.
37546367,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,2074.
37546367,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
37546367,7,From what years were the sequenced samples obtained?,List,Demographics,2011-2022.
37546367,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37546367,9,Which HIV genes were reported to have been sequenced?,List,Technical,*pol* gene.
37546367,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
37546367,11,What type of samples were sequenced?,List,Technical,Plasma samples.
37546367,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37546367,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37546367,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37546367,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Antiretroviral therapy (ART).
37546367,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not specified.
37554471,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37554471,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37554471,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, there is no mention of sequences being made publicly available."
37554471,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37554471,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
37554471,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37554471,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
37554471,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, there is no mention of samples being cloned prior to sequencing."
37554471,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37554471,10,What method was used for sequencing?,List,Technical,Not available.
37554471,11,What type of samples were sequenced?,List,Technical,Not available.
37554471,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from an individual with virological failure on a treatment regimen."
37554471,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37554471,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37554471,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The patient received a combination of INSTIs, NNRTIs, and PIs before sample sequencing."
37554471,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The patient received etravirine, dolutegravir, darunavir, ritonavir, tenofovir, lamivudine, emtricitabine, abacavir, and efavirenz before sample sequencing."
37573167,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37573167,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37573167,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
37573167,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
37573167,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1116
37573167,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available
37573167,7,From what years were the sequenced samples obtained?,List,Demographics,2010-2021
37573167,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
37573167,9,Which HIV genes were reported to have been sequenced?,List,Technical,Protease/reverse transcriptase (PR/RT) and integrase
37573167,10,What method was used for sequencing?,List,Technical,Sanger sequencing
37573167,11,What type of samples were sequenced?,List,Technical,Whole-blood and lymphomonocytic cell samples
37573167,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No
37573167,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
37573167,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37573167,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Multiple drug classes
37573167,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available
37574435,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37574435,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37574435,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37574435,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned.
37574435,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,70.
37574435,6,From which countries were the sequenced samples obtained?,List,Demographics,Taiwan.
37574435,7,From what years were the sequenced samples obtained?,List,Demographics,2016-2022.
37574435,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned.
37574435,9,Which HIV genes were reported to have been sequenced?,List,Technical,"NRTI-related genes, specifically the M184V/I mutation."
37574435,10,What method was used for sequencing?,List,Technical,Not mentioned.
37574435,11,What type of samples were sequenced?,List,Technical,Blood samples.
37574435,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37574435,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37574435,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37574435,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTI-based ART, first-generation INSTI-based ART."
37574435,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTIs, first-generation INSTIs, specifically dolutegravir and bictegravir."
37585352,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37585352,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37585352,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37585352,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned.
37585352,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,5805.
37585352,6,From which countries were the sequenced samples obtained?,List,Demographics,Botswana.
37585352,7,From what years were the sequenced samples obtained?,List,Demographics,2013-2018.
37585352,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37585352,9,Which HIV genes were reported to have been sequenced?,List,Technical,*pol*.
37585352,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (NGS).
37585352,11,What type of samples were sequenced?,List,Technical,DNA.
37585352,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37585352,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37585352,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37585352,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTIs and NRTIs.
37585352,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Efavirenz, emtricitabine, tenofovir, lamivudine, nevirapine, and zidovudine."
37593123,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37593123,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37593123,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
37593123,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37593123,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"57,902 individuals had samples obtained for HIV sequencing."
37593123,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
37593123,7,From what years were the sequenced samples obtained?,List,Demographics,2004-2022.
37593123,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37593123,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 *pol* gene region.
37593123,10,What method was used for sequencing?,List,Technical,HIV-Trace and IQ-Tree v 2.0.6.
37593123,11,What type of samples were sequenced?,List,Technical,Blood samples.
37593123,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37593123,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37593123,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
37593123,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37593123,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37626789,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37626789,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37626789,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences from the paper were not made publicly available."
37626789,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37626789,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,554.
37626789,6,From which countries were the sequenced samples obtained?,List,Demographics,Ethiopia.
37626789,7,From what years were the sequenced samples obtained?,List,Demographics,2007-2019.
37626789,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37626789,9,Which HIV genes were reported to have been sequenced?,List,Technical,*pol* gene.
37626789,10,What method was used for sequencing?,List,Technical,ABI-3730 DNA genetic analyzer.
37626789,11,What type of samples were sequenced?,List,Technical,Whole blood and plasma.
37626789,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37626789,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37626789,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37626789,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and NNRTIs.
37626789,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"AZT, 3TC, NVP, D4T, EFV."
37632026,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37632026,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37632026,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
37632026,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169, MK867721-MK867755; and OQ985493-OQ985958"
37632026,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,759
37632026,6,From which countries were the sequenced samples obtained?,List,Demographics,Cameroon
37632026,7,From what years were the sequenced samples obtained?,List,Demographics,November 2011 to August 2019
37632026,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
37632026,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 pol-gene (protease and reverse-transcriptase regions)
37632026,10,What method was used for sequencing?,List,Technical,Applied Biosystems 3500 genetic analyzer
37632026,11,What type of samples were sequenced?,List,Technical,Plasma samples
37632026,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37632026,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
37632026,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37632026,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, and PI/r-based regimens"
37632026,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Tenofovir-Lamivudine-Dolutegravir (TLD)
37632071,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37632071,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
37632071,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
37632071,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned
37632071,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,197
37632071,6,From which countries were the sequenced samples obtained?,List,Demographics,Italy
37632071,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2022
37632071,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned
37632071,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not mentioned
37632071,10,What method was used for sequencing?,List,Technical,Not mentioned
37632071,11,What type of samples were sequenced?,List,Technical,Plasma
37632071,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No
37632071,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
37632071,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37632071,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,INSTI-based regimen
37632071,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"INSTIs (e.g. BIC, FTC, TAF)"
37649807,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
37649807,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37649807,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences from the paper were not made publicly available."
37649807,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37649807,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"162,599."
37649807,6,From which countries were the sequenced samples obtained?,List,Demographics,Kenya.
37649807,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2021.
37649807,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37649807,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37649807,10,What method was used for sequencing?,List,Technical,Not available.
37649807,11,What type of samples were sequenced?,List,Technical,Plasma samples.
37649807,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37649807,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37649807,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37649807,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"INSTI, non-INSTI."
37649807,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"INSTI, non-INSTI."
37662576,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
37662576,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
37662576,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the passage does not explicitly mention the availability of HIV sequences."
37662576,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37662576,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
37662576,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37662576,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
37662576,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the passage does not explicitly mention cloning of samples prior to sequencing."
37662576,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV-1 protease gene was reported to have been sequenced.
37662576,10,What method was used for sequencing?,List,Technical,Not available.
37662576,11,What type of samples were sequenced?,List,Technical,The passage does not explicitly mention the type of samples that were sequenced.
37662576,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, the passage does not explicitly mention virological failure on a treatment regimen."
37662576,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37662576,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the passage does not explicitly mention the sequencing of HIV sequences from individuals who had previously received ARV drugs."
37662576,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Protease inhibitors were received by individuals in the study before sample sequencing.
37662576,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Lopinavir was received by individuals in the study before sample sequencing.
37674678,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37674678,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37674678,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37674678,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37674678,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"1,161."
37674678,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
37674678,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2021.
37674678,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37674678,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 *pol* gene.
37674678,10,What method was used for sequencing?,List,Technical,ABI 3730XL.
37674678,11,What type of samples were sequenced?,List,Technical,Blood or plasma samples.
37674678,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37674678,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37674678,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
37674678,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,None.
37674678,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None.
37701387,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"The paper reports HIV sequences from patient samples, but the information is not explicitly mentioned."
37701387,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"The paper reports in vitro drug susceptibility data, but the information is not explicitly mentioned."
37701387,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences from the paper were not made publicly available."
37701387,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,There is no information available to answer this question.
37701387,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,30 individuals had samples obtained for HIV sequencing.
37701387,6,From which countries were the sequenced samples obtained?,List,Demographics,There is no information available to answer this question.
37701387,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2020 to 2021.
37701387,8,Were samples cloned prior to sequencing?,Boolean,Technical,There is no information available to answer this question.
37701387,9,Which HIV genes were reported to have been sequenced?,List,Technical,There is no information available to answer this question.
37701387,10,What method was used for sequencing?,List,Technical,There is no information available to answer this question.
37701387,11,What type of samples were sequenced?,List,Technical,Blood samples were sequenced.
37701387,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,There is no information available to answer this question.
37701387,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients in the study were in a clinical trial."
37701387,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,There is no information available to answer this question.
37701387,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,There is no information available to answer this question.
