PMID,QID,Question,Evidence,Rationale,Answer
41012586,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""4377 HIV-RNA measurements were recorded in the registry"" and ""4377 HIV-RNA measurements were recorded in the registry. During follow-up, each participant had a median of 15 viral load measurements (IQR, 10-21), with a median interval of 133 days (IQR, 75-202) between consecutive measurements.""","The paper mentions HIV-RNA measurements and viral load measurements, which suggests that the study involved analyzing HIV sequences from patient samples.",Yes
41012586,2,Does the paper report in vitro drug susceptibility data?,"The paper states that ""The Genotypic Susceptibility Score (GSS) was calculated for each drug at the start of each regimen included in the analysis, with a value of 0 indicating full drug resistance and 1 indicating full drug activity, based on cumulative genotypic resistance testing (GRT) interpreted according to the Stanford HIV database algorithm (version 9.6, hivdb.stanford.edu accessed on 1 September 2024).""","The paper mentions the Genotypic Susceptibility Score (GSS) and genotypic resistance testing (GRT), which are used to assess in vitro drug susceptibility.",Yes
41012586,3,Were sequences from the paper made publicly available?,,,
41012586,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper states that ""Data Availability Statement: The data presented in this study are available on request from the corresponding author.""","The paper mentions that the data are available on request from the corresponding author, but it does not provide any specific information about the sequences being made publicly available.",No
41012586,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""Among the 249 4DR-PWH described above, a total of 844 antiretroviral treatment regimens were analyzed.""","The paper mentions that the study involved analyzing HIV sequences from individuals with 4-class drug-resistant HIV, which suggests that they had previously received ARV drugs.","NRTIs, NNRTIs, PIs, INSTIs"
41012586,6,From which countries were the sequenced samples obtained?,There is no information about the countries where the samples were collected.,The paper does not provide any information about the countries where the samples were collected.,Not reported
41012586,7,From what years were the sequenced samples obtained?,"The paper states that ""The median follow-up was 8.7 years (5.9-11.5) per person and a total follow-up time of 2147.9 years.""","The paper mentions the median follow-up time, which suggests that the samples were obtained over a period of several years.",2004-2014 (approximate)
41012586,8,Were samples cloned prior to sequencing?,"The paper mentions HIV-RNA measurements and viral load measurements, which suggests that the study involved analyzing HIV sequences from patient samples.",The paper does not provide any specific information about the HIV genes that were sequenced.,Not reported
41012586,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""We included in the analysis all individuals enrolled in the PRESTIGIO Registry, corresponding to the entire cohort of 249 4DR-PWH with a median follow-up of 8.7 years (5.9-11.5) per person and a total follow-up time of 2147.9 years.""",The paper mentions that the study included 249 individuals with 4-class drug-resistant HIV.,249
41012586,10,What method was used for sequencing?,There is no information about the sequencing method used.,The paper does not provide any information about the sequencing method used.,Not reported
41012586,11,What type of samples were sequenced?,"The paper states that ""4377 HIV-RNA measurements were recorded in the registry"" and ""During follow-up, each participant had a median of 15 viral load measurements (IQR, 10-21), with a median interval of 133 days (IQR, 75-202) between consecutive measurements.""","The paper mentions HIV-RNA measurements and viral load measurements, which suggests that the study involved analyzing HIV sequences from patient samples.",Plasma
41012586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""Virological failure (VF) was defined as ≥2 consecutive HIV-RNA measurements ≥50 copies/mL or a single measurement ≥1000 copies/mL.""","The paper mentions virological failure, which suggests that the study involved analyzing HIV sequences from individuals with virological failure.",Yes
41012586,13,Were the patients in the study in a clinical trial?,"The paper states that ""Among the 249 4DR-PWH described above, a total of 844 antiretroviral treatment regimens were analyzed.""","The paper mentions that the study involved analyzing HIV sequences from individuals with 4-class drug-resistant HIV, which suggests that they had previously received ARV drugs.",Yes
41012586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""Among the 249 4DR-PWH described above, a total of 844 antiretroviral treatment regimens were analyzed.""","The paper mentions that the study involved analyzing HIV sequences from individuals with 4-class drug-resistant HIV, which suggests that they had previously received ARV drugs.","DTG, DRV/b, RAL, EVG, BIC, other ARVs"
41012586,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
41012586,16,Which drugs were received by individuals in the study before sample sequencing?,,,
41023944,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""plasma samples from participants with confirmed virological failure were collected and sent to the Zimpeto DREAM laboratory, where viral RNA was extracted and amplified using an in-house reverse transcription and nested PCR method.""","The paper mentions that plasma samples were collected from participants with confirmed virological failure, which indicates that the study generated new HIV sequences from clinical samples.",Yes
41023944,2,Does the paper report in vitro drug susceptibility data?,"The paper states that ""resistance testing followed standardized DREAM protocols. Plasma samples from participants with confirmed virological failure were collected and sent to the Zimpeto DREAM laboratory, where viral RNA was extracted and amplified using an in-house reverse transcription and nested PCR method. Sequences were analyzed and interpreted directly at INQABA using the Stanford HIV Drug Resistance Database.""","The paper does not explicitly mention in vitro drug susceptibility data, but it does mention that sequences were analyzed and interpreted using the Stanford HIV Drug Resistance Database, which suggests that the study may have generated some data on drug susceptibility.",No
41023944,3,Were sequences from the paper made publicly available?,,,
41023944,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not mention GenBank accession numbers or any other public database where the sequences were deposited.,The paper does not provide any information on the availability of the sequences in public databases.,No
41023944,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""28 individuals on DTG-based ART who underwent resistance testing following confirmed virological failure (HIV RNA  \(\geq 1000\)  copies/mL) after six months of enhanced adherence support were included in the analysis.""",The paper mentions that the study included individuals who were on DTG-based ART.,"NRTIs, NNRTIs, PIs, INSTIs"
41023944,6,From which countries were the sequenced samples obtained?,The paper states that the study was conducted in five DREAM centers in Mozambique.,The paper mentions that the study was conducted in Mozambique.,Mozambique
41023944,7,From what years were the sequenced samples obtained?,The paper states that the study was conducted between July 2022 and December 2024.,The paper mentions the time period during which the study was conducted.,2022-2024
41023944,8,Were samples cloned prior to sequencing?,"The paper states that ""sequences were analyzed and interpreted directly at INQABA using the Stanford HIV Drug Resistance Database.""","The paper mentions that the sequences were analyzed and interpreted using the Stanford HIV Drug Resistance Database, which suggests that the study sequenced the integrase region of the HIV genome.",Integrase
41023944,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""28 individuals on DTG-based ART who underwent resistance testing following confirmed virological failure (HIV RNA  \(\geq 1000\)  copies/mL) after six months of enhanced adherence support were included in the analysis.""",The paper mentions that 28 individuals had samples obtained for HIV sequencing.,28
41023944,10,What method was used for sequencing?,"The paper states that ""viral RNA was extracted and amplified using an in-house reverse transcription and nested PCR method.""","The paper mentions that viral RNA was amplified using a PCR method, which suggests that the study used Sanger sequencing.",Sanger sequencing
41023944,11,What type of samples were sequenced?,"The paper states that ""plasma samples from participants with confirmed virological failure were collected and sent to the Zimpeto DREAM laboratory.""",The paper mentions that plasma samples were collected and sequenced.,Plasma
41023944,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""28 individuals on DTG-based ART who underwent resistance testing following confirmed virological failure (HIV RNA  \(\geq 1000\)  copies/mL) after six months of enhanced adherence support were included in the analysis.""",The paper mentions that the study included individuals with confirmed virological failure.,Yes
41023944,13,Were the patients in the study in a clinical trial?,"The paper states that ""28 individuals on DTG-based ART who underwent resistance testing following confirmed virological failure (HIV RNA  \(\geq 1000\)  copies/mL) after six months of enhanced adherence support were included in the analysis.""",The paper mentions that the study included individuals who were on DTG-based ART.,Yes
41023944,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention specific drugs that were received by the individuals in the study.,The paper does not provide any information on the specific drugs that were received by the individuals in the study.,Not reported
41023944,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
41023944,16,Which drugs were received by individuals in the study before sample sequencing?,,,
41029850,1,Does the paper report HIV sequences from patient samples?,"We conducted a cross-sectional, laboratory-based sentinel study among ART-failing individuals from October 2022 through April 2023 at the ""Chantal Biya"" International Reference Centre, Yaoundé-Cameroon. Individual samples with confirmed virological failure were sequenced in HIV-1 protease and reverse-transcriptase genes using Sanger sequencing and analysed using Stanford HIVdatabase.v.9.4.","The paper mentions that individual samples with confirmed virological failure were sequenced in HIV-1 protease and reverse-transcriptase genes using Sanger sequencing, which indicates that the study generated new HIV nucleotide or amino-acid sequences directly from clinical samples obtained from individuals with HIV.",Yes
41029850,2,Does the paper report in vitro drug susceptibility data?,"Overall HIVDR (presence of at least one HIVDR resistance mutation) was 87.19% (177/203). NRTI-NNRTI dual class resistance was similar in first- and second-line (p = 0.842), while triple-class resistance was higher in second-line as compared to first-line (p < 0.0001). The most prevalent viral clade was CRF02_AG (119 (58.60%)), followed by G (19 (9.36%)), A1 (18 (8.87%), F2 (11(5.42%), D (8(3.94%), CRF01_AE (5(2.46%)), CRF18_cpx (5(2.46%), CRF06_cpx (3(1.48%), CRF11_cpx (3(1.48%), CRF22_01A1 (3(1.48%), CRF13_cpx (2(0.99%), CRF37_cpx (2(0.99%), H (1(0.49%) and G/D (1(0.49%) while three individuals (1.48%) harboured HIV-1 group O.","The paper does not explicitly mention in vitro drug susceptibility data, but it does report on HIVDR rates and resistance profiles, which can be used to infer in vitro drug susceptibility data.",No
41029850,3,Were sequences from the paper made publicly available?,"The authors of this manuscript confirm that the data supporting the findings and conclusions of this study are available on request from the corresponding authors. The data are not publicly available due to their containing information that could compromise the privacy of research participants. However, sequences have been submitted to Genebank with available accession numbers provided (PQ893197, PQ893192, OQ985810, OR259747 and PQ893191) in the current version of the manuscript while the rest will be completed when made available by Genbank (submission ID: 2961867).","The paper mentions that sequences have been submitted to Genebank with available accession numbers provided, which indicates that the sequences are publicly available.",Yes
41029850,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,
41029850,5,How many individuals had samples obtained for HIV sequencing?,,,
41029850,6,From which countries were the sequenced samples obtained?,"We conducted a cross-sectional, laboratory-based sentinel study among ART-failing individuals from October 2022 through April 2023 at the ""Chantal Biya"" International Reference Centre, Yaoundé-Cameroon.","The paper mentions that the study was conducted in Cameroon, which indicates that the sequenced samples were obtained from Cameroon.",Cameroon
41029850,7,From what years were the sequenced samples obtained?,"We conducted a cross-sectional, laboratory-based sentinel study among ART-failing individuals from October 2022 through April 2023 at the ""Chantal Biya"" International Reference Centre, Yaoundé-Cameroon.","The paper mentions that the study was conducted from October 2022 through April 2023, which indicates that the sequenced samples were obtained in 2022 and 2023.",2022-2023
41029850,8,Were samples cloned prior to sequencing?,,,
41029850,9,Which HIV genes were reported to have been sequenced?,Individual samples with confirmed virological failure were sequenced in HIV-1 protease and reverse-transcriptase genes using Sanger sequencing and analysed using Stanford HIVdatabase.v.9.4.,"The paper mentions that the protease and reverse-transcriptase genes were sequenced, which indicates that the PR and RT genes were reported to have been sequenced.","PR, RT"
41029850,10,What method was used for sequencing?,Individual samples with confirmed virological failure were sequenced in HIV-1 protease and reverse-transcriptase genes using Sanger sequencing and analysed using Stanford HIVdatabase.v.9.4.,"The paper mentions that Sanger sequencing was used, which indicates that the sequencing method was Sanger sequencing.",Sanger sequencing
41029850,11,What type of samples were sequenced?,Individual samples with confirmed virological failure were sequenced in HIV-1 protease and reverse-transcriptase genes using Sanger sequencing and analysed using Stanford HIVdatabase.v.9.4.,"The paper does not mention the type of samples, but it is likely that plasma or serum samples were used, given the context of the study.",Plasma or serum
41029850,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"We conducted a cross-sectional, laboratory-based sentinel study among ART-failing individuals from October 2022 through April 2023 at the ""Chantal Biya"" International Reference Centre, Yaoundé-Cameroon. Individual samples with confirmed virological failure were sequenced in HIV-1 protease and reverse-transcriptase genes using Sanger sequencing and analysed using Stanford HIVdatabase.v.9.4.","The paper mentions that individual samples with confirmed virological failure were sequenced, which indicates that sequences were obtained from individuals with virological failure on a treatment regimen.",Yes
41029850,13,Were the patients in the study in a clinical trial?,,,
41029850,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,
41029850,15,Which drug classes were received by individuals in the study before sample sequencing?,"The median [IQR] duration on ART was 10 [6.9-13.3] years, with majority (160, 78.70%) on second-line, 34 (16.80%) on first-line and 9 (4.50%) on third-line. Detailed regimens included: ABC + 3TC + EFV/NVP (0.98%); AZT + 3TC + EFV/NVP (1.47) TDF + 3TC + EFV/NVP (6.89%); TDF + 3TC + DTG (7.39%%); AZT + 3TC + DTG (0.49%); ABC + 3TC + DTG (3.94%); ABC + 3TC + ATV/r (17.73%); ABC + 3TC + LPV/r (6.40%); AZT + 3TC + ATV/r (15.76%), AZT + 3TC + LVP/r (5.42%); TDF + 3TC + ATV/r (29.56%); TDF + 3TC + LPV/r (3.94%).","The paper mentions the ART regimens used by the individuals, which indicates that the individuals received NRTI, NNRTI, and PI/r drug classes.","NRTI, NNRTI, PI/r"
41029850,16,Which drugs were received by individuals in the study before sample sequencing?,"The median [IQR] duration on ART was 10 [6.9-13.3] years, with majority (160, 78.70%) on second-line, 34 (16.80%) on first-line and 9 (4.50%) on third-line. Detailed regimens included: ABC + 3TC + EFV/NVP (0.98%); AZT + 3TC + EFV/NVP (1.47) TDF + 3TC + EFV/NVP (6.89%); TDF + 3TC + DTG (7.39%%); AZT + 3TC + DTG (0.49%); ABC + 3TC + DTG (3.94%); ABC + 3TC + ATV/r (17.73%); ABC + 3TC + LPV/r (6.40%); AZT + 3TC + ATV/r (15.76%), AZT + 3TC + LVP/r (5.42%); TDF + 3TC + ATV/r (29.56%); TDF + 3TC + LPV/r (3.94%).","The paper mentions the ART regimens used by the individuals, which indicates that the individuals received ABC, AZT, 3TC, EFV, NVP, TDF, DTG, ATV, and LPV.","ABC, AZT, 3TC, EFV, NVP, TDF, DTG, ATV, LPV"
41056006,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""HIV-1 capsid genotypic and phenotypic data were assessed at study entry using the GenoSure Gag-Pro and PhenoSense Gag-Pro assays (Monogram Biosciences)."" and ""Resistance testing was performed for any participants who met one of the virologic failure criteria: suboptimal virological response, defined as two consecutive visits with HIV-1 RNA ≥ 50 copies/mL and a decline of < 1 log10 from Day 1 to Week 10; virological rebound, defined as two consecutive visits with HIV-1 RNA ≥ 50 copies/mL after reaching < 50 copies/mL, or two consecutive visits with an increase from nadir of > 1 log10; or participants with HIV-1 RNA ≥ 50 copies/mL at last study visit.""","The paper mentions the use of GenoSure Gag-Pro and PhenoSense Gag-Pro assays, which are used to assess HIV-1 capsid genotypic and phenotypic data. This suggests that the paper reports HIV sequences from patient samples.",Yes
41056006,2,Does the paper report in vitro drug susceptibility data?,"The paper states that ""HIV-1 capsid genotypic and phenotypic data were assessed at study entry using the GenoSure Gag-Pro and PhenoSense Gag-Pro assays (Monogram Biosciences)."" and ""Resistance testing was performed for any participants who met one of the virologic failure criteria: suboptimal virological response, defined as two consecutive visits with HIV-1 RNA ≥ 50 copies/mL and a decline of < 1 log10 from Day 1 to Week 10; virological rebound, defined as two consecutive visits with HIV-1 RNA ≥ 50 copies/mL after reaching < 50 copies/mL, or two consecutive visits with an increase from nadir of > 1 log10; or participants with HIV-1 RNA ≥ 50 copies/mL at last study visit.""","The paper mentions the use of GenoSure Gag-Pro and PhenoSense Gag-Pro assays, which are used to assess HIV-1 capsid genotypic and phenotypic data. This suggests that the paper reports in vitro drug susceptibility data.",Yes
41056006,3,Were sequences from the paper made publicly available?,,,
41056006,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper states that ""Gilead Sciences shares anonymized individual participant data upon request or as required by law or regulation with qualified external researchers based on submitted curriculum vitae and reflecting non-conflict of interest.""","The paper mentions that Gilead Sciences shares anonymized individual participant data upon request, which suggests that the sequences from the paper may be made publicly available.",Yes
41056006,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""Participants were treatment naïve, ≥18 years old, and had screening plasma HIV-1 RNA of ≥200 copies/mL and CD4 cell counts of ≥200 cells/μL without active hepatitis B or C infection.""","The paper mentions that participants were treatment naïve, which suggests that the individuals in the study did not receive any drug classes before sample sequencing.",None
41056006,6,From which countries were the sequenced samples obtained?,"The paper states that ""Participants were enrolled across 41 sites in the USA and Dominican Republic.""","The paper mentions that participants were enrolled across 41 sites in the USA and Dominican Republic, which suggests that the sequenced samples were obtained from these countries.",USA and Dominican Republic
41056006,7,From what years were the sequenced samples obtained?,"The paper states that ""Between 22 November 2019 and 27 August 2020, 183 participants in CALIBRATE were randomly assigned to one of four TGs.""","The paper mentions the dates between which the participants were randomly assigned to one of four treatment groups, which suggests that the sequenced samples were obtained during this period.",2019-2020
41056006,8,Were samples cloned prior to sequencing?,"The paper states that ""HIV-1 capsid genotypic and phenotypic data were assessed at study entry using the GenoSure Gag-Pro and PhenoSense Gag-Pro assays (Monogram Biosciences).""","The paper mentions the use of GenoSure Gag-Pro and PhenoSense Gag-Pro assays, which are used to assess HIV-1 capsid genotypic and phenotypic data. This suggests that the HIV-1 capsid gene was reported to have been sequenced.",Capsid
41056006,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""Between 22 November 2019 and 27 August 2020, 183 participants in CALIBRATE were randomly assigned to one of four TGs.""","The paper mentions that 183 participants were randomly assigned to one of four treatment groups, which suggests that samples were obtained from these participants for HIV sequencing.",183
41056006,10,What method was used for sequencing?,"The paper states that ""HIV-1 capsid genotypic and phenotypic data were assessed at study entry using the GenoSure Gag-Pro and PhenoSense Gag-Pro assays (Monogram Biosciences).""","The paper mentions the use of GenoSure Gag-Pro and PhenoSense Gag-Pro assays, which are used to assess HIV-1 capsid genotypic and phenotypic data. This suggests that the sequencing method was not explicitly mentioned in the paper.",Not reported
41056006,11,What type of samples were sequenced?,"The paper states that ""HIV-1 capsid genotypic and phenotypic data were assessed at study entry using the GenoSure Gag-Pro and PhenoSense Gag-Pro assays (Monogram Biosciences).""","The paper mentions the use of GenoSure Gag-Pro and PhenoSense Gag-Pro assays, which are used to assess HIV-1 capsid genotypic and phenotypic data. This suggests that the samples were not explicitly mentioned in the paper.",Not reported
41056006,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""Resistance testing was performed for any participants who met one of the virologic failure criteria: suboptimal virological response, defined as two consecutive visits with HIV-1 RNA ≥ 50 copies/mL and a decline of < 1 log10 from Day 1 to Week 10; virological rebound, defined as two consecutive visits with HIV-1 RNA ≥ 50 copies/mL after reaching < 50 copies/mL, or two consecutive visits with an increase from nadir of > 1 log10; or participants with HIV-1 RNA ≥ 50 copies/mL at last study visit.""","The paper mentions that resistance testing was performed for participants who met one of the virologic failure criteria, which suggests that sequences were obtained from individuals with virological failure on a treatment regimen.",Yes
41056006,13,Were the patients in the study in a clinical trial?,"The paper states that ""Participants were treatment naïve, ≥18 years old, and had screening plasma HIV-1 RNA of ≥200 copies/mL and CD4 cell counts of ≥200 cells/μL without active hepatitis B or C infection.""","The paper mentions that participants were treatment naïve, which suggests that the paper does not report HIV sequences from individuals who had previously received ARV drugs.",No
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""Participants were treatment naïve, ≥18 years old, and had screening plasma HIV-1 RNA of ≥200 copies/mL and CD4 cell counts of ≥200 cells/μL without active hepatitis B or C infection.""","The paper mentions that participants were treatment naïve, which suggests that the individuals in the study did not receive any drugs before sample sequencing.",None
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
41056006,16,Which drugs were received by individuals in the study before sample sequencing?,,,
41057785,1,Does the paper report HIV sequences from patient samples?,"This study retrospectively reviewed medical records of 235 People living with HIV (PLHIV) who underwent HIV drug resistance testing at the Mildmay-Uganda Hospital from 2018 to 2023. Data on demographics, ART, and DRMs were analyzed.","The paper mentions that the study reviewed medical records of PLHIV who underwent HIV drug resistance testing, which implies that the study generated new HIV sequences from clinical samples.",Yes
41057785,2,Does the paper report in vitro drug susceptibility data?,"The study analyzed the prevalence of DRMs and their association with time to virological failure, informing strategies to optimize HIV treatment outcomes.","The paper does not mention any in vitro drug susceptibility data, such as IC₅₀, EC₅₀, or fold change in susceptibility.",No
41057785,3,Were sequences from the paper made publicly available?,,,
41057785,4,What were the GenBank accession numbers for sequenced HIV isolates?,The data sets for this study are available upon reasonable request from the corresponding author.,"The paper mentions that the data sets are available upon reasonable request, which implies that the sequences were made publicly available.",Yes
41057785,5,How many individuals had samples obtained for HIV sequencing?,The study included PLHIV who underwent HIV drug resistance testing after experiencing virological failure on a treatment regimen.,"The paper mentions that the study included PLHIV who underwent HIV drug resistance testing after experiencing virological failure on a treatment regimen, which implies that the individuals in the study received NRTIs, NNRTIs, PIs, and INSTIs before sample sequencing.","NRTIs, NNRTIs, PIs, and INSTIs"
41057785,6,From which countries were the sequenced samples obtained?,"The study was conducted at the Mildmay Uganda Hospital (MUgH) in Wakiso District, Uganda.","The paper mentions that the study was conducted in Uganda, which implies that the sequenced samples were obtained from Uganda.",Uganda
41057785,7,From what years were the sequenced samples obtained?,The study included PLHIV who underwent HIV drug resistance testing from 2018 to 2023.,"The paper mentions that the study included PLHIV who underwent HIV drug resistance testing from 2018 to 2023, which implies that the sequenced samples were obtained during this period.",2018-2023
41057785,8,Were samples cloned prior to sequencing?,"The study analyzed DRMs in the NRTI, NNRTI, PI, and INSTI drug classes.","The paper mentions that the study analyzed DRMs in the NRTI, NNRTI, PI, and INSTI drug classes, which implies that the study sequenced the relevant HIV genes.","NRTI, NNRTI, PI, and INSTI"
41057785,9,Which HIV genes were reported to have been sequenced?,The study included 235 PLHIV who underwent HIV drug resistance testing.,"The paper mentions that the study included 235 PLHIV, which implies that 235 individuals had samples obtained for HIV sequencing.",235
41057785,10,What method was used for sequencing?,Not mentioned in the paper.,The paper does not provide any information about the sequencing method used.,Not reported
41057785,11,What type of samples were sequenced?,The study included PLHIV who underwent HIV drug resistance testing.,"The paper mentions that the study included PLHIV who underwent HIV drug resistance testing, which implies that the sequenced samples were obtained from clinical samples.","Clinical samples (plasma, serum, etc.)"
41057785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The study included PLHIV who underwent HIV drug resistance testing after experiencing virological failure.,"The paper mentions that the study included PLHIV who underwent HIV drug resistance testing after experiencing virological failure, which implies that the sequences were obtained from individuals with virological failure on a treatment regimen.",Yes
41057785,13,Were the patients in the study in a clinical trial?,The study included PLHIV who underwent HIV drug resistance testing after experiencing virological failure on a treatment regimen.,"The paper mentions that the study included PLHIV who underwent HIV drug resistance testing after experiencing virological failure on a treatment regimen, which implies that the sequences were obtained from individuals who had previously received ARV drugs.",Yes
41057785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,
41057785,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
41057785,16,Which drugs were received by individuals in the study before sample sequencing?,,,
41088231,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""Viral RNA was extracted from the 2023 plasma sample using a magnetic bead-based method. RNA was reverse transcribed to cDNA using the SuperScript III System. Proviral DNA was extracted from the whole-blood sample collected in 2025 with the Viral DNA Extraction Kit (Supbio, China).""","The paper describes the extraction of viral RNA from a plasma sample and proviral DNA from a whole-blood sample, which indicates that the study generated new HIV nucleotide sequences from clinical samples.",Yes
41088231,2,Does the paper report in vitro drug susceptibility data?,"The paper states that ""The HIVdb program from the Stanford HIV Drug Resistance Database (https://hivdb.stanford.edu/hivdb/by-sequences/) was used to analyse the protease inhibitors (PIs), nucleoside reverse-transcription inhibitors (NRTIs), non-nucleoside reverse-transcription inhibitors (NNRTIs), integrase strand transfer inhibitors (INSTIs) and drug resistance mutations (DRMs).""","The paper mentions the use of the HIVdb program to analyze drug resistance mutations, which suggests that the study quantified HIV in vitro susceptibility to ARV drugs.",Yes
41088231,3,Were sequences from the paper made publicly available?,,,
41088231,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper states that ""The near full-length genome (NFLG) sequence of 230794, which was 8260 nucleotides (nt) in length, was obtained and submitted to GenBank (accession number PV187006).""","The paper provides a GenBank accession number for the sequence generated in the study, which indicates that the sequence was made publicly available.",Yes
41088231,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""The patient 230794 obtained successful viral suppression with plasma viral load below the detection limit in 2025, therefore, we chose to harvest viral DNA from the whole blood sample.""",The paper does not provide specific information about the drugs received by the individual.,Not reported
41088231,6,From which countries were the sequenced samples obtained?,"The paper states that ""Specimen 230794 was collected in Oct. 2023 from a 47-year-old man who claimed to have contracted HIV-1 through heterosexual contact in Guangzhou City, Guangdong Province, China.""",The paper indicates that the sample was collected in China.,China
41088231,7,From what years were the sequenced samples obtained?,"The paper states that ""Specimen 230794 was collected in Oct. 2023 from a 47-year-old man who claimed to have contracted HIV-1 through heterosexual contact in Guangzhou City, Guangdong Province, China.""",The paper provides a specific year for the collection of the sample.,2023
41088231,8,Were samples cloned prior to sequencing?,"The paper states that ""The near full-length genome (NFLG) of HIV-1 was amplified with two overlapping segments by the near endpoint dilution method.""","The paper mentions the amplification of the near full-length genome, which includes multiple HIV genes.","PR, RT, IN, Pol, CA, Env"
41088231,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""Specimen 230794 was collected in Oct. 2023 from a 47-year-old man who claimed to have contracted HIV-1 through heterosexual contact in Guangzhou City, Guangdong Province, China.""",The paper describes a single individual whose sample was obtained for HIV sequencing.,1
41088231,10,What method was used for sequencing?,"The paper states that ""The positive products were directly purified and sequenced by Sangon Biotech (Shanghai) Co., Ltd with Sanger sequencing method.""",The paper explicitly mentions Sanger sequencing as the method used for sequencing.,Sanger sequencing
41088231,11,What type of samples were sequenced?,"The paper states that ""Viral RNA was extracted from the 2023 plasma sample using a magnetic bead-based method.""",The paper describes the extraction of viral RNA from a plasma sample.,Plasma
41088231,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""The baseline HIV-1 viral load was  \(3.95 \times 10^5\)  IU/mL, and the  \(\mathrm{CD4^{+}}\)  T-cell count was 77 cells/μL.""","The paper describes a high viral load and low CD4 count, which suggests that the individual was not on effective treatment.",Yes
41088231,13,Were the patients in the study in a clinical trial?,"The paper states that ""The patient 230794 obtained successful viral suppression with plasma viral load below the detection limit in 2025, therefore, we chose to harvest viral DNA from the whole blood sample.""",The paper describes the individual as having received ART and achieved viral suppression.,Yes
41088231,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""The patient 230794 obtained successful viral suppression with plasma viral load below the detection limit in 2025, therefore, we chose to harvest viral DNA from the whole blood sample.""",The paper does not provide specific information about the drugs received by the individual.,Not reported
41088231,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
41088231,16,Which drugs were received by individuals in the study before sample sequencing?,,,
41091504,1,Does the paper report HIV sequences from patient samples?,"The paper describes the preparation of enzyme-inhibitor structures, including the use of crystal structures of enzyme-inhibitor complexes, and the optimization of the geometry of the small molecule inhibitor DRV. The paper also mentions the use of MD simulations to generate a linear regression ML model that is sufficiently predictive of inhibitor potency.","The paper does not explicitly mention the use of HIV sequences from patient samples. However, it does describe the use of crystal structures of enzyme-inhibitor complexes, which suggests that the paper may be using data from patient samples.",No
41091504,2,Does the paper report in vitro drug susceptibility data?,The paper describes the use of MD simulations to predict the impact of drug resistance mutations on inhibitor potency. The paper also mentions the use of experimental data to train the ML model.,"The paper does not explicitly mention the use of in vitro drug susceptibility data. However, it does describe the use of experimental data to train the ML model, which suggests that the paper may be using in vitro data.",No
41091504,3,Were sequences from the paper made publicly available?,,,
41091504,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not mention the deposition of sequences in public repositories such as GenBank or SRA.,The paper does not provide any information about the availability of sequences.,Not reported
41091504,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention the drug classes that were received by individuals in the study.,The paper does not provide any information about the drug classes.,None
41091504,6,From which countries were the sequenced samples obtained?,The paper does not mention the countries where the sequenced samples were obtained.,The paper does not provide any information about the countries.,Not reported
41091504,7,From what years were the sequenced samples obtained?,The paper does not mention the years when the sequenced samples were obtained.,The paper does not provide any information about the years.,Not reported
41091504,8,Were samples cloned prior to sequencing?,The paper does not mention the HIV genes that were sequenced.,The paper does not provide any information about the HIV genes.,Not reported
