PMID,QID,Question,Answer
37632071,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37632071,13,Were the patients in the study in a clinical trial?,No
37632071,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37632071,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTI, NRTI"
37632071,16,Which drugs were received by individuals in the study before sample sequencing?,"Bictegravir (BIC), Emtricitabine(FTC), Tenofovir (TFV)"
37649807,1,Does the paper report HIV sequences from patient samples?,No
37649807,2,Does the paper report in vitro drug susceptibility data?,No
37649807,3,Were sequences from the paper made publicly available?,No
37649807,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37649807,5,How many individuals had samples obtained for HIV sequencing?,0
37649807,6,From which countries were the sequenced samples obtained?,Not Found
37649807,7,From what years were the sequenced samples obtained?,Not Found
37649807,8,Were samples cloned prior to sequencing?,No
37649807,9,Which HIV genes were reported to have been sequenced?,
37649807,10,What method was used for sequencing?,Unknown
37649807,11,What type of samples were sequenced?,
37649807,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37649807,13,Were the patients in the study in a clinical trial?,No
37649807,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37649807,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INST"
37649807,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir disoproxil fumarate (TDF), Lamivudine (3TC), Emtricitabine (FTC), NNRTI, Dolutegravir (DTG), Protease-inhibitor (PI)"
37662576,1,Does the paper report HIV sequences from patient samples?,No
37662576,2,Does the paper report in vitro drug susceptibility data?,No
37662576,3,Were sequences from the paper made publicly available?,Not reported
37662576,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37662576,5,How many individuals had samples obtained for HIV sequencing?,0
37662576,6,From which countries were the sequenced samples obtained?,Not Found
37662576,7,From what years were the sequenced samples obtained?,Not Found
37662576,8,Were samples cloned prior to sequencing?,No
37662576,9,Which HIV genes were reported to have been sequenced?,"Protease, PR"
37662576,10,What method was used for sequencing?,Unknown
37662576,11,What type of samples were sequenced?,Unknown
37662576,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37662576,13,Were the patients in the study in a clinical trial?,No
37662576,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37662576,15,Which drug classes were received by individuals in the study before sample sequencing?,PI
37662576,16,Which drugs were received by individuals in the study before sample sequencing?,"Darunavir, Lopinavir"
37674678,1,Does the paper report HIV sequences from patient samples?,Yes
37674678,2,Does the paper report in vitro drug susceptibility data?,No
37674678,3,Were sequences from the paper made publicly available?,Not reported
37674678,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37674678,5,How many individuals had samples obtained for HIV sequencing?,1161
37674678,6,From which countries were the sequenced samples obtained?,China
37674678,7,From what years were the sequenced samples obtained?,2019-2021
37674678,8,Were samples cloned prior to sequencing?,No
37674678,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37674678,10,What method was used for sequencing?,Sanger sequencing
37674678,11,What type of samples were sequenced?,Plasma
37674678,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37674678,13,Were the patients in the study in a clinical trial?,No
37674678,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37674678,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37674678,16,Which drugs were received by individuals in the study before sample sequencing?,"TPV, D4T, AZT, ETR, RPV, NVP, EFV"
37701387,1,Does the paper report HIV sequences from patient samples?,No
37701387,2,Does the paper report in vitro drug susceptibility data?,No
37701387,3,Were sequences from the paper made publicly available?,Not reported
37701387,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37701387,5,How many individuals had samples obtained for HIV sequencing?,0
37701387,6,From which countries were the sequenced samples obtained?,Not Found
37701387,7,From what years were the sequenced samples obtained?,Not Found
37701387,8,Were samples cloned prior to sequencing?,No
37701387,9,Which HIV genes were reported to have been sequenced?,
37701387,10,What method was used for sequencing?,Unknown
37701387,11,What type of samples were sequenced?,Unknown
37701387,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37701387,13,Were the patients in the study in a clinical trial?,Yes
37701387,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37701387,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTI, NRTI"
37701387,16,Which drugs were received by individuals in the study before sample sequencing?,"Bictegravir, Emtricitabine, Tenofovir"
37716367,1,Does the paper report HIV sequences from patient samples?,No
37716367,2,Does the paper report in vitro drug susceptibility data?,No
37716367,3,Were sequences from the paper made publicly available?,No
37716367,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37716367,5,How many individuals had samples obtained for HIV sequencing?,0
37716367,6,From which countries were the sequenced samples obtained?,Not Found
37716367,7,From what years were the sequenced samples obtained?,Not Found
37716367,8,Were samples cloned prior to sequencing?,No
37716367,9,Which HIV genes were reported to have been sequenced?,
37716367,10,What method was used for sequencing?,Unknown
37716367,11,What type of samples were sequenced?,Unknown
37716367,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37716367,13,Were the patients in the study in a clinical trial?,No
37716367,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37716367,15,Which drug classes were received by individuals in the study before sample sequencing?,
37716367,16,Which drugs were received by individuals in the study before sample sequencing?,
37755428,1,Does the paper report HIV sequences from patient samples?,Yes
37755428,2,Does the paper report in vitro drug susceptibility data?,No
37755428,3,Were sequences from the paper made publicly available?,Not reported
37755428,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37755428,5,How many individuals had samples obtained for HIV sequencing?,143
37755428,6,From which countries were the sequenced samples obtained?,Haiti
37755428,7,From what years were the sequenced samples obtained?,2020-2021
37755428,8,Were samples cloned prior to sequencing?,No
37755428,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37755428,10,What method was used for sequencing?,Sanger sequencing
37755428,11,What type of samples were sequenced?,DBS
37755428,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37755428,13,Were the patients in the study in a clinical trial?,No
37755428,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37755428,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTI, NRTI, NNRTI"
37755428,16,Which drugs were received by individuals in the study before sample sequencing?,"Dolutegravir, Tenofovir, Lamivudine"
37775947,1,Does the paper report HIV sequences from patient samples?,Yes
37775947,2,Does the paper report in vitro drug susceptibility data?,No
37775947,3,Were sequences from the paper made publicly available?,Not reported
37775947,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37775947,5,How many individuals had samples obtained for HIV sequencing?,1380
37775947,6,From which countries were the sequenced samples obtained?,"South America, Africa, USA"
37775947,7,From what years were the sequenced samples obtained?,2009-2013
37775947,8,Were samples cloned prior to sequencing?,No
37775947,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37775947,10,What method was used for sequencing?,Illumina sequencing
37775947,11,What type of samples were sequenced?,Plasma
37775947,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37775947,13,Were the patients in the study in a clinical trial?,Yes
37775947,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37775947,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INST"
37775947,16,Which drugs were received by individuals in the study before sample sequencing?,"NRTI (Tenofovir, Emtricitabine), NNRTI (Efavirenz), PI, INSTI"
37817087,1,Does the paper report HIV sequences from patient samples?,Yes
37817087,2,Does the paper report in vitro drug susceptibility data?,No
37817087,3,Were sequences from the paper made publicly available?,Yes
37817087,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37817087,5,How many individuals had samples obtained for HIV sequencing?,4559
37817087,6,From which countries were the sequenced samples obtained?,Germany
37817087,7,From what years were the sequenced samples obtained?,2017-2020
37817087,8,Were samples cloned prior to sequencing?,No
37817087,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37817087,10,What method was used for sequencing?,Illumina sequencing
37817087,11,What type of samples were sequenced?,DBS
37817087,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37817087,13,Were the patients in the study in a clinical trial?,No
37817087,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37817087,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
37817087,16,Which drugs were received by individuals in the study before sample sequencing?,Unknown
37823653,1,Does the paper report HIV sequences from patient samples?,Yes
37823653,2,Does the paper report in vitro drug susceptibility data?,No
37823653,3,Were sequences from the paper made publicly available?,No
37823653,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37823653,5,How many individuals had samples obtained for HIV sequencing?,6078
37823653,6,From which countries were the sequenced samples obtained?,Botswana
37823653,7,From what years were the sequenced samples obtained?,2013-2018
37823653,8,Were samples cloned prior to sequencing?,No
37823653,9,Which HIV genes were reported to have been sequenced?,Envelope
37823653,10,What method was used for sequencing?,Illumina sequencing
37823653,11,What type of samples were sequenced?,PBMC
37823653,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37823653,13,Were the patients in the study in a clinical trial?,Yes
37823653,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37823653,15,Which drug classes were received by individuals in the study before sample sequencing?,"NNRTI, INSTI"
37823653,16,Which drugs were received by individuals in the study before sample sequencing?,"Efavirenz, Nevirapine, Dolutegravir"
37872202,1,Does the paper report HIV sequences from patient samples?,No
37872202,2,Does the paper report in vitro drug susceptibility data?,No
37872202,3,Were sequences from the paper made publicly available?,Not reported
37872202,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37872202,5,How many individuals had samples obtained for HIV sequencing?,
37872202,6,From which countries were the sequenced samples obtained?,Not Found
37872202,7,From what years were the sequenced samples obtained?,Not Found
37872202,8,Were samples cloned prior to sequencing?,No
37872202,9,Which HIV genes were reported to have been sequenced?,
37872202,10,What method was used for sequencing?,Unknown
37872202,11,What type of samples were sequenced?,
37872202,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37872202,13,Were the patients in the study in a clinical trial?,No
37872202,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37872202,15,Which drug classes were received by individuals in the study before sample sequencing?,
37872202,16,Which drugs were received by individuals in the study before sample sequencing?,
37878637,1,Does the paper report HIV sequences from patient samples?,Yes
37878637,2,Does the paper report in vitro drug susceptibility data?,No
37878637,3,Were sequences from the paper made publicly available?,Yes
37878637,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37878637,5,How many individuals had samples obtained for HIV sequencing?,141
37878637,6,From which countries were the sequenced samples obtained?,Cameroon
37878637,7,From what years were the sequenced samples obtained?,2018-2020
37878637,8,Were samples cloned prior to sequencing?,No
37878637,9,Which HIV genes were reported to have been sequenced?,"Protease, RT"
37878637,10,What method was used for sequencing?,Sanger sequencing
37878637,11,What type of samples were sequenced?,Plasma
37878637,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37878637,13,Were the patients in the study in a clinical trial?,No
37878637,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37878637,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37878637,16,Which drugs were received by individuals in the study before sample sequencing?,"TDF, 3TC, EFV, LPV"
37880705,1,Does the paper report HIV sequences from patient samples?,Yes
37880705,2,Does the paper report in vitro drug susceptibility data?,No
37880705,3,Were sequences from the paper made publicly available?,No
37880705,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37880705,5,How many individuals had samples obtained for HIV sequencing?,1070
37880705,6,From which countries were the sequenced samples obtained?,Ethiopia
37880705,7,From what years were the sequenced samples obtained?,2003-2018
37880705,8,Were samples cloned prior to sequencing?,No
37880705,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT"
37880705,10,What method was used for sequencing?,Unknown
37880705,11,What type of samples were sequenced?,Unknown
37880705,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37880705,13,Were the patients in the study in a clinical trial?,No
37880705,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37880705,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
37880705,16,Which drugs were received by individuals in the study before sample sequencing?,"Efavirenz (EFV), Nevirapine (NVP), Zidovudine (AZT), Stavudine (d4T), Lamivudine (3TC), Emtricitabine (FTC), Tenofovir (TFV), Nelfinavir (NFV), Atazanavir (ATV), Lopinavir (LPV), Amprenavir (APV), Saquinavir (SQV), Raltegravir (RAL), Elvitegravir (EVG), Dolutegravir (DTG)"
37896785,1,Does the paper report HIV sequences from patient samples?,Yes
37896785,2,Does the paper report in vitro drug susceptibility data?,No
37896785,3,Were sequences from the paper made publicly available?,No
37896785,4,What were the GenBank accession numbers for sequenced HIV isolates?,OQ215322-OQ215382
37896785,5,How many individuals had samples obtained for HIV sequencing?,61
37896785,6,From which countries were the sequenced samples obtained?,Vietnam
37896785,7,From what years were the sequenced samples obtained?,2021
37896785,8,Were samples cloned prior to sequencing?,No
37896785,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT"
37896785,10,What method was used for sequencing?,Sanger sequencing
37896785,11,What type of samples were sequenced?,Plasma
37896785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37896785,13,Were the patients in the study in a clinical trial?,No
37896785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37896785,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
37896785,16,Which drugs were received by individuals in the study before sample sequencing?,"Stavudine (d4T), Lamivudine (3TC), Zidovudine (AZT), Nevirapine (NVP), Efavirenz (EFV)"
37896860,1,Does the paper report HIV sequences from patient samples?,No
37896860,2,Does the paper report in vitro drug susceptibility data?,No
37896860,3,Were sequences from the paper made publicly available?,Not reported
37896860,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37896860,5,How many individuals had samples obtained for HIV sequencing?,704
37896860,6,From which countries were the sequenced samples obtained?,Kenya
37896860,7,From what years were the sequenced samples obtained?,2019-2020
37896860,8,Were samples cloned prior to sequencing?,No
37896860,9,Which HIV genes were reported to have been sequenced?,"Reverse transcriptase, RT; Protease, PR"
37896860,10,What method was used for sequencing?,Sanger sequencing
37896860,11,What type of samples were sequenced?,Plasma; Whole Blood
37896860,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37896860,13,Were the patients in the study in a clinical trial?,Yes
37896860,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37896860,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
37896860,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Lamivudine (3TC), Efavirenz (EFV), Nevirapine (NVP), Lopinavir'(LPV), Dolutagravir (DTG)"
37910452,1,Does the paper report HIV sequences from patient samples?,No
37910452,2,Does the paper report in vitro drug susceptibility data?,No
37910452,3,Were sequences from the paper made publicly available?,Yes
37910452,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37910452,5,How many individuals had samples obtained for HIV sequencing?,0
37910452,6,From which countries were the sequenced samples obtained?,Ghana
37910452,7,From what years were the sequenced samples obtained?,Not Found
37910452,8,Were samples cloned prior to sequencing?,No
37910452,9,Which HIV genes were reported to have been sequenced?,
37910452,10,What method was used for sequencing?,Unknown
37910452,11,What type of samples were sequenced?,Unknown
37910452,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37910452,13,Were the patients in the study in a clinical trial?,No
37910452,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37910452,15,Which drug classes were received by individuals in the study before sample sequencing?,
37910452,16,Which drugs were received by individuals in the study before sample sequencing?,
37914679,1,Does the paper report HIV sequences from patient samples?,Yes
37914679,2,Does the paper report in vitro drug susceptibility data?,No
37914679,3,Were sequences from the paper made publicly available?,Not reported
37914679,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37914679,5,How many individuals had samples obtained for HIV sequencing?,76
37914679,6,From which countries were the sequenced samples obtained?,China
37914679,7,From what years were the sequenced samples obtained?,2018-2020
37914679,8,Were samples cloned prior to sequencing?,No
37914679,9,Which HIV genes were reported to have been sequenced?,"Reverse transcriptase, RT; Protease, PR; Integrase, IN"
37914679,10,What method was used for sequencing?,Illumina sequencing
37914679,11,What type of samples were sequenced?,Plasma
37914679,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37914679,13,Were the patients in the study in a clinical trial?,No
37914679,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37914679,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INSTI"
37914679,16,Which drugs were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INSTI"
37920909,1,Does the paper report HIV sequences from patient samples?,Yes
37920909,2,Does the paper report in vitro drug susceptibility data?,No
37920909,3,Were sequences from the paper made publicly available?,No
37920909,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37920909,5,How many individuals had samples obtained for HIV sequencing?,629
37920909,6,From which countries were the sequenced samples obtained?,China
37920909,7,From what years were the sequenced samples obtained?,2020-2023
37920909,8,Were samples cloned prior to sequencing?,No
37920909,9,Which HIV genes were reported to have been sequenced?,"Integrase, IN"
37920909,10,What method was used for sequencing?,Sanger sequencing
37920909,11,What type of samples were sequenced?,Whole Blood
37920909,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37920909,13,Were the patients in the study in a clinical trial?,No
37920909,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37920909,15,Which drug classes were received by individuals in the study before sample sequencing?,INSTI
37920909,16,Which drugs were received by individuals in the study before sample sequencing?,"RAL, EVG, DTG, BIC, CAB"
37938856,1,Does the paper report HIV sequences from patient samples?,No
37938856,2,Does the paper report in vitro drug susceptibility data?,No
37938856,3,Were sequences from the paper made publicly available?,Not reported
37938856,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37938856,5,How many individuals had samples obtained for HIV sequencing?,Not Found
37938856,6,From which countries were the sequenced samples obtained?,Kenya
37938856,7,From what years were the sequenced samples obtained?,2019-2022
37938856,8,Were samples cloned prior to sequencing?,No
37938856,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37938856,10,What method was used for sequencing?,Sanger sequencing
37938856,11,What type of samples were sequenced?,Plasma
37938856,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37938856,13,Were the patients in the study in a clinical trial?,No
37938856,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37938856,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
37938856,16,Which drugs were received by individuals in the study before sample sequencing?,"NNRTI, PI, INSTI"
37941373,1,Does the paper report HIV sequences from patient samples?,Yes
37941373,2,Does the paper report in vitro drug susceptibility data?,No
37941373,3,Were sequences from the paper made publicly available?,Yes
37941373,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37941373,5,How many individuals had samples obtained for HIV sequencing?,1032
37941373,6,From which countries were the sequenced samples obtained?,China
37941373,7,From what years were the sequenced samples obtained?,2019-2022
37941373,8,Were samples cloned prior to sequencing?,No
37941373,9,Which HIV genes were reported to have been sequenced?,"Integrase, IN"
37941373,10,What method was used for sequencing?,Sanger sequencing
37941373,11,What type of samples were sequenced?,Plasma
37941373,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37941373,13,Were the patients in the study in a clinical trial?,No
37941373,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37941373,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INSTI"
37941373,16,Which drugs were received by individuals in the study before sample sequencing?,"Dolutegravir, Rilpivirine, Lamivudine, Tenofovir, Efavirenz"
37946329,1,Does the paper report HIV sequences from patient samples?,Yes
37946329,2,Does the paper report in vitro drug susceptibility data?,No
37946329,3,Were sequences from the paper made publicly available?,Not reported
37946329,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37946329,5,How many individuals had samples obtained for HIV sequencing?,921
37946329,6,From which countries were the sequenced samples obtained?,China
37946329,7,From what years were the sequenced samples obtained?,2018-2022
37946329,8,Were samples cloned prior to sequencing?,No
37946329,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37946329,10,What method was used for sequencing?,Unknown
37946329,11,What type of samples were sequenced?,Plasma
37946329,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37946329,13,Were the patients in the study in a clinical trial?,No
37946329,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37946329,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INST"
37946329,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Nelfinavir (NFV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)"
37957382,1,Does the paper report HIV sequences from patient samples?,Yes
37957382,2,Does the paper report in vitro drug susceptibility data?,No
37957382,3,Were sequences from the paper made publicly available?,Yes
37957382,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37957382,5,How many individuals had samples obtained for HIV sequencing?,8
37957382,6,From which countries were the sequenced samples obtained?,Not Found
37957382,7,From what years were the sequenced samples obtained?,Not Found
37957382,8,Were samples cloned prior to sequencing?,No
37957382,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN; Capsid, CA; Envelope; Near full length genome"
37957382,10,What method was used for sequencing?,Illumina sequencing
37957382,11,What type of samples were sequenced?,PBMC
37957382,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37957382,13,Were the patients in the study in a clinical trial?,No
37957382,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37957382,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
37957382,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir (TFV), Emtricitabine (FTC), Rilpivirine (RPV), Atazanavir (ATV), Darunavir (DRV), Dolutegravir (DTG)"
37966701,1,Does the paper report HIV sequences from patient samples?,No
37966701,2,Does the paper report in vitro drug susceptibility data?,No
37966701,3,Were sequences from the paper made publicly available?,Not reported
37966701,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37966701,5,How many individuals had samples obtained for HIV sequencing?,0
37966701,6,From which countries were the sequenced samples obtained?,Not Found
37966701,7,From what years were the sequenced samples obtained?,Not Found
37966701,8,Were samples cloned prior to sequencing?,No
37966701,9,Which HIV genes were reported to have been sequenced?,
37966701,10,What method was used for sequencing?,Unknown
37966701,11,What type of samples were sequenced?,Unknown
37966701,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37966701,13,Were the patients in the study in a clinical trial?,No
37966701,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
37966701,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTI, NNRTI"
37966701,16,Which drugs were received by individuals in the study before sample sequencing?,"cabotegravir, rilpivirine"
37973713,1,Does the paper report HIV sequences from patient samples?,Yes
37973713,2,Does the paper report in vitro drug susceptibility data?,No
37973713,3,Were sequences from the paper made publicly available?,Not reported
37973713,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37973713,5,How many individuals had samples obtained for HIV sequencing?,83
37973713,6,From which countries were the sequenced samples obtained?,"Poland, Ukraine, Belarus, Georgia, Kazakhstan"
37973713,7,From what years were the sequenced samples obtained?,2020-2022
37973713,8,Were samples cloned prior to sequencing?,No
37973713,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT"
37973713,10,What method was used for sequencing?,Sanger sequencing
37973713,11,What type of samples were sequenced?,Other
37973713,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37973713,13,Were the patients in the study in a clinical trial?,Yes
37973713,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37973713,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37973713,16,Which drugs were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37976080,1,Does the paper report HIV sequences from patient samples?,Yes
37976080,2,Does the paper report in vitro drug susceptibility data?,No
37976080,3,Were sequences from the paper made publicly available?,Not reported
37976080,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37976080,5,How many individuals had samples obtained for HIV sequencing?,2568
37976080,6,From which countries were the sequenced samples obtained?,China
37976080,7,From what years were the sequenced samples obtained?,2022
37976080,8,Were samples cloned prior to sequencing?,No
37976080,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT"
37976080,10,What method was used for sequencing?,Sanger sequencing
37976080,11,What type of samples were sequenced?,Plasma
37976080,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37976080,13,Were the patients in the study in a clinical trial?,No
37976080,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37976080,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37976080,16,Which drugs were received by individuals in the study before sample sequencing?,"Efavirenz (EFV), Nevirapine (NVP)"
37976185,1,Does the paper report HIV sequences from patient samples?,No
37976185,2,Does the paper report in vitro drug susceptibility data?,No
37976185,3,Were sequences from the paper made publicly available?,Not reported
37976185,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37976185,5,How many individuals had samples obtained for HIV sequencing?,4246
37976185,6,From which countries were the sequenced samples obtained?,United States
37976185,7,From what years were the sequenced samples obtained?,2015-2022
37976185,8,Were samples cloned prior to sequencing?,No
37976185,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT"
37976185,10,What method was used for sequencing?,Unknown
37976185,11,What type of samples were sequenced?,Unknown
37976185,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37976185,13,Were the patients in the study in a clinical trial?,No
37976185,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37976185,15,Which drug classes were received by individuals in the study before sample sequencing?,NRTI
37976185,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir disoproxil fumarate, Tenofovir alafenamide fumarate, Emtricitabine"
37993493,1,Does the paper report HIV sequences from patient samples?,Yes
37993493,2,Does the paper report in vitro drug susceptibility data?,No
37993493,3,Were sequences from the paper made publicly available?,Not reported
37993493,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37993493,5,How many individuals had samples obtained for HIV sequencing?,600
37993493,6,From which countries were the sequenced samples obtained?,Tanzania
37993493,7,From what years were the sequenced samples obtained?,2023
37993493,8,Were samples cloned prior to sequencing?,No
37993493,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37993493,10,What method was used for sequencing?,Sanger sequencing
37993493,11,What type of samples were sequenced?,Plasma
