PMID,QID,question,Evidence,Rationale,AI Answer
37574435,13,Were the patients in the study in a clinical trial?,Not reported,The study did not provide information about whether the patients were in a clinical trial.,No
37574435,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported,The study did not provide information about whether HIV sequences were obtained from individuals who had previously received ARV drugs.,No
37574435,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported,The study did not provide information about the drug classes received by individuals in the study before sample sequencing.,No
37574435,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported,The study did not provide information about the specific drugs received by individuals in the study before sample sequencing.,No
37585352,1,Does the paper report HIV sequences from patient samples?,,,Yes
37585352,2,Does the paper report in vitro drug susceptibility data?,,,No
37585352,3,Were sequences from the paper made publicly available?,,,Yes
37585352,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37585352,5,How many individuals had samples obtained for HIV sequencing?,,,5805
37585352,6,From which countries were the sequenced samples obtained?,,,Botswana
37585352,7,From what years were the sequenced samples obtained?,,,2013-2018
37585352,8,Were samples cloned prior to sequencing?,,,No
37585352,9,Which HIV genes were reported to have been sequenced?,,,"Protease, Reverse transcriptase, and Integrase"
37585352,10,What method was used for sequencing?,,,Illumina sequencing
37585352,11,What type of samples were sequenced?,,,Proviral DNA
37585352,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37585352,13,Were the patients in the study in a clinical trial?,,,Yes
37585352,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37585352,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI (Nucleoside Reverse Transcriptase Inhibitor), NNRTI (Non-Nucleosid Reverse Transcriptase Inhibitor), PI (Protease Inhibitor)"
37585352,16,Which drugs were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI"
37593123,1,Does the paper report HIV sequences from patient samples?,"The study population consisted of 57,902 ART-naïve HIV-infected individuals, which were categorized according to the development stages of the NFATP. The distribution of the subjects over the years was as follows: 1,251 (2.2%) were enrolled between 2004 and 2007, 8,794 (15.2%) between 2008 and 2011, 21,467 (37.1%) between 2012 and 2015, 21,391 (36.9%) between 2016 and 2019, and 4,999 (8.6%) between 2020 and 2022 (Table 1).",The paper reports the analysis of HIV sequences from ART-naïve HIV-infected individuals in China between 2004 and 2022.,Yes
37593123,2,Does the paper report in vitro drug susceptibility data?,"The Stanford HIV Drug Resistance Database (HIVdb) was leveraged to extrapolate susceptibility to 12 antiretroviral drugs, using the World Health Organization (WHO)'s 2014 HIVDR guidelines as a reference (8). Viruses interpreted as possessing low, intermediate, or high-level resistance were classified as resistant with a penalty score equal to or greater than 15 (9).",The paper reports the analysis of in vitro drug susceptibility data using the Stanford HIV Drug Resistance Database.,Yes
37593123,3,Were sequences from the paper made publicly available?,,,No
37593123,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,The paper does not provide the GenBank accession numbers for sequenced HIV isolates.,No
37593123,5,How many individuals had samples obtained for HIV sequencing?,,,57902
37593123,6,From which countries were the sequenced samples obtained?,Not reported,The paper does not provide information on the countries from which the sequenced samples were obtained.,No
37593123,7,From what years were the sequenced samples obtained?,,,2004-2022
37593123,8,Were samples cloned prior to sequencing?,,,No
37593123,9,Which HIV genes were reported to have been sequenced?,The sequences of the HIV-1 *pol* gene region were obtained from ART-naïve HIV-positive individuals across 31 provincial-level administrative divisions between 2004 and 2022.,The paper reports the sequencing of the HIV-1 *pol* gene region.,Reverse transcriptase (RT)
37593123,10,What method was used for sequencing?,The study utilized the HIV-1 subtypes/sub-subtypes were determined via the construction of phylogenetic trees using the maximum-likelihood method of IQ-Tree v 2.0.6 (7).,The paper reports the use of IQ-Tree v 2.0.6 for phylogenetic tree construction.,No
37593123,11,What type of samples were sequenced?,,,Plasma
37593123,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37593123,13,Were the patients in the study in a clinical trial?,,,No
37593123,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37593123,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI"
37593123,16,Which drugs were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI"
37626789,1,Does the paper report HIV sequences from patient samples?,"The paper reports that HIV-1 genotyping and sequencing was performed for the *pol* gene region using in-house assay validated at the Chinese Center for Disease Control and Prevention, and the Stanford HIVDB v9.0 algorithm was used for identification of drug resistance mutations.","The paper mentions that HIV-1 genotyping and sequencing was performed, which implies that HIV sequences from patient samples were obtained.",Yes
37626789,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention in vitro drug susceptibility data.,"The paper focuses on the analysis of HIV drug resistance mutations and their association with disease progression, but it does not report in vitro drug susceptibility data.",No
37626789,3,Were sequences from the paper made publicly available?,The paper mentions that the raw data can be obtained from the first corresponding author.,The sequences were not made publicly available.,No
37626789,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide GenBank accession numbers for sequenced HIV isolates.,"The paper mentions that the sequences were edited using a web-based ReCall, but it does not provide the accession numbers.",No
37626789,5,How many individuals had samples obtained for HIV sequencing?,The paper mentions that 551 HIV-positive children were recruited between 2017 and 2019.,The number of individuals who had samples obtained for HIV sequencing is not explicitly stated.,551
37626789,6,From which countries were the sequenced samples obtained?,The paper does not mention the countries from which the sequenced samples were obtained.,"The paper mentions that the study was conducted in Ethiopia, but it does not provide information on the countries from which the sequenced samples were obtained.",No
37626789,7,From what years were the sequenced samples obtained?,The paper mentions that the disease progression of HIV-infected children was retrospectively retrieved for 12 years (2007--2019).,The sequenced samples were obtained from children who were infected with HIV between 2007 and 2019.,2007--2019
37626789,8,Were samples cloned prior to sequencing?,The paper does not mention whether the samples were cloned prior to sequencing.,"The paper focuses on the analysis of HIV drug resistance mutations, but it does not provide information on the cloning of samples.",No
37626789,9,Which HIV genes were reported to have been sequenced?,The paper mentions that HIV-1 genotyping and sequencing was performed for the *pol* gene region.,"The *pol* gene region contains the protease, reverse transcriptase, and integrase genes.","Protease, RT, IN"
37626789,10,What method was used for sequencing?,The paper mentions that the *pol* gene region of the HIV-1 gene was sequenced by an ABI-3730 DNA genetic analyzer.,The ABI-3730 DNA genetic analyzer is a Sanger sequencing machine.,Sanger sequencing
37626789,11,What type of samples were sequenced?,"The paper mentions that whole blood was collected from children using two ethylenediaminetetraacetic acid (EDTA) coated test tubes of 3--5 mL each, and plasma was extracted using centrifugation at 2000 revolutions per minute (RPM).",The samples were whole blood and plasma.,Plasma
37626789,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper mentions that children with virologic failure (VF) were included for HIV drug resistance investigation.,The sequences were obtained from individuals with virological failure on a treatment regimen.,Yes
37626789,13,Were the patients in the study in a clinical trial?,The paper does not mention that the patients were in a clinical trial.,The paper mentions that the study was a longitudinal study conducted among HIV-positive children recruited between 2017 and 2019.,No
37626789,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper mentions that the children were on first-line antiretroviral therapy (ART) for at least six months.,The sequences were obtained from individuals who had previously received ARV drugs.,Yes
37626789,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI"
37626789,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that the children were taking one of the three HAART regimens, which were Zidovudine (AZT) + Lamivudine(3TC) + Nevirapine (NVP), Stavudine(D4T) + Lamivudine(3TC) + Nevirapine (NVP), and Zidovudine (AZT) + Lamivudine(3TC) + Efavirenz (EFV).","The individuals received NRTI, NNRTI, and PI drugs before sample sequencing.","NRTI, NNRTI, PI"
37632026,1,Does the paper report HIV sequences from patient samples?,"We carried out a laboratory-based cross-sectional and analytical study from November 2011 to August 2019 with adults (≥15 years) who had failed first- and second-line ART, received for genotypic resistance testing (GRT) at the Chantal Biya International Reference Centre (CIRCB) for Research on HIV and AIDS Prevention and Management, Yaoundé, Cameroon.","The study aimed at describing the patterns of HIVDR in patients failing ART in Cameroon between 2011 and 2019. The study involved genotypic resistance testing (GRT) at the Chantal Biya International Reference Centre (CIRCB), which suggests that HIV sequences from patient samples were obtained.",Yes
37632026,2,Does the paper report in vitro drug susceptibility data?,"We considered effective drugs as those having a susceptibility score of <30 according to the Stanford HIVDR database. After first-line failure, irrespective of NRTI exposure, zidovudine (AZT) was potentially active in 46.1% (95% CI: 42.1--50.2%) of participants; tenofovir (TDF) in 35.7% (95% CI: 31.9--39.7%); abacavir (ABC) in 18.5% (95% CI: 15.6--21.9%); and lamivudine/emtricitabine (3TC/FTC) in 8.7% (95% CI: 10.5--21.5%).",The study used the Stanford HIVDR database to identify drug resistance mutations (DRMs) and potentially active medications. The susceptibility score of <30 according to the Stanford HIVDR database suggests that the study reported in vitro drug susceptibility data.,Yes
37632026,3,Were sequences from the paper made publicly available?,"Sequences generated for the purpose of this study were submitted to Genbank under the following accession numbers: MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169, MK867721-MK867755; and OQ985493-OQ985958.",The study submitted the sequences to Genbank.,Yes
37632026,4,What were the GenBank accession numbers for sequenced HIV isolates?,"Sequences generated for the purpose of this study were submitted to Genbank under the following accession numbers: MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169, MK867721-MK867755; and OQ985493-OQ985958.","The study submitted the sequences to Genbank, which suggests that the accession numbers were provided.","MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169, MK867721-MK867755; and OQ985493-OQ985958"
37632026,5,How many individuals had samples obtained for HIV sequencing?,We retained a total of 759 participants.,The study included 759 participants.,759
37632026,6,From which countries were the sequenced samples obtained?,"Our study was carried out at CIRCB, Yaoundé, Cameroon and included patients presenting for resistance testing from all ten regions of the country.","The study was conducted in Cameroon, which suggests that the sequenced samples were obtained from Cameroon.",Cameroon
37632026,7,From what years were the sequenced samples obtained?,,,2011-2019
37632026,8,Were samples cloned prior to sequencing?,Not mentioned in the paper.,The paper did not mention cloning samples prior to sequencing.,No
37632026,9,Which HIV genes were reported to have been sequenced?,"The pol gene contains protease, reverse transcriptase, and integrase.","The study mentioned the pol gene, which contains protease, reverse transcriptase, and integrase.","Protease, RT, IN"
37632026,10,What method was used for sequencing?,"Sequencing was performed using an Applied Biosystems 3500 genetic analyzer (HITACHI, Tokyo, Japan) and sequence assembly and editing with SeqScape v2.7 (Applied Biosystems).",The study used an Applied Biosystems 3500 genetic analyzer for sequencing.,Sanger sequencing
37632026,11,What type of samples were sequenced?,"Enrolled patients had previously benefited from GRT following an in-house protocol as follows: First, 10 mL of blood was drawn from treatment-failing patients who presented for GRT at CIRCB.",The study used blood samples for sequencing.,Plasma
37632026,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"We included all participants aged ≥ 15 years, failing virologically (two consecutive plasma viral loads ≥ 1000 copies/mL after intensified adherence counselling) on a standard first- or second-line ART regimen after being treated for at least six months.",The study included participants who had failed virologically on a treatment regimen.,Yes
37632026,13,Were the patients in the study in a clinical trial?,Not mentioned in the paper.,The paper did not mention a clinical trial.,No
37632026,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"We included all participants aged ≥ 15 years, failing virologically (two consecutive plasma viral loads ≥ 1000 copies/mL after intensified adherence counselling) on a standard first- or second-line ART regimen after being treated for at least six months.",The study included participants who had received ARV drugs.,Yes
37632026,15,Which drug classes were received by individuals in the study before sample sequencing?,"The study included participants who had received NRTI, NNRTI, and PI.","The study mentioned NRTI, NNRTI, and PI.","NRTI, NNRTI, PI"
37632026,16,Which drugs were received by individuals in the study before sample sequencing?,"The study included participants who had received Abacavir (ABC), Zidovudine (AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine (FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir (LPV), Atazanavir (ATV), Derunavir (DRV), Nelfinavir (NFV), Raltegravir (RAL), Elvitegravir (EVG), Dolutegravir (DTG), Bictegravir (BIC), cabotegravir (CAB), Lenacapavir (LEN).",The study mentioned the drugs.,"Abacavir (ABC), Zidovudine (AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine (FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir (LPV), Atazanavir (ATV), Derunavir (DRV), Nelfinavir (NFV), Raltegravir (RAL), Elvitegravir (EVG), Dolutegravir (DTG), Bictegravir (BIC), cabotegravir (CAB), Lenacapavir (LEN)"
37632071,1,Does the paper report HIV sequences from patient samples?,"This retrospective multicenter study included PLWH who switched to BIC/FTC/TAF in the period of 2019--2022, and who were HBsAg and HCV RNA negative. The follow-up study times were 6 (T6), 12 (T12), 18 (T18), and 24 (T24) months after the switch (T0).","The paper does not report HIV sequences from patient samples. The study design and methods focus on the clinical and virological outcomes of patients switching to BIC/FTC/TAF, but there is no mention of HIV sequencing.",No
37632071,2,Does the paper report in vitro drug susceptibility data?,"This retrospective multicenter study included PLWH who switched to BIC/FTC/TAF in the period of 2019--2022, and who were HBsAg and HCV RNA negative. The follow-up study times were 6 (T6), 12 (T12), 18 (T18), and 24 (T24) months after the switch (T0).","The paper does not report in vitro drug susceptibility data. The study design and methods focus on the clinical and virological outcomes of patients switching to BIC/FTC/TAF, but there is no mention of in vitro drug susceptibility testing.",No
37632071,3,Were sequences from the paper made publicly available?,Not reported,The paper does not report whether sequences were made publicly available. There is no mention of sequence availability or public access in the provided text.,No
37632071,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,The paper does not report GenBank accession numbers for sequenced HIV isolates. There is no mention of HIV sequencing or GenBank accession numbers in the provided text.,No
37632071,5,How many individuals had samples obtained for HIV sequencing?,Not reported,The paper does not report the number of individuals who had samples obtained for HIV sequencing. There is no mention of sequencing or sample numbers in the provided text.,0
37632071,6,From which countries were the sequenced samples obtained?,Not reported,The paper does not report the countries from which the sequenced samples were obtained. There is no mention of country-specific information in the provided text.,No
37632071,7,From what years were the sequenced samples obtained?,Not reported,The paper does not report the years from which the sequenced samples were obtained. There is no mention of year-specific information in the provided text.,No
37632071,8,Were samples cloned prior to sequencing?,Not reported,The paper does not report whether samples were cloned prior to sequencing. There is no mention of cloning or sequencing protocols in the provided text.,No
37632071,9,Which HIV genes were reported to have been sequenced?,Not reported,The paper does not report which HIV genes were sequenced. There is no mention of HIV sequencing or gene-specific information in the provided text.,No
37632071,10,What method was used for sequencing?,Not reported,The paper does not report the sequencing method used. There is no mention of sequencing methods in the provided text.,No
37632071,11,What type of samples were sequenced?,Not reported,The paper does not report the type of samples that were sequenced. There is no mention of sample types in the provided text.,No
37632071,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported,The paper does not report whether sequences were obtained from individuals with virological failure on a treatment regimen. There is no mention of virological failure or treatment outcomes in the provided text.,No
37632071,13,Were the patients in the study in a clinical trial?,Not reported,The paper does not report whether the patients in the study were in a clinical trial. There is no mention of clinical trials or trial-specific information in the provided text.,No
37632071,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported,The paper does not report HIV sequences from individuals who had previously received ARV drugs. There is no mention of ARV drug use or sequencing in the provided text.,No
37632071,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported,The paper does not report which drug classes were received by individuals in the study before sample sequencing. There is no mention of drug classes or sequencing in the provided text.,No
37632071,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported,The paper does not report which drugs were received by individuals in the study before sample sequencing. There is no mention of specific drugs or sequencing in the provided text.,No
37649807,1,Does the paper report HIV sequences from patient samples?,,,No
37649807,2,Does the paper report in vitro drug susceptibility data?,,,No
37649807,3,Were sequences from the paper made publicly available?,,,No
37649807,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37649807,5,How many individuals had samples obtained for HIV sequencing?,,,0
37649807,6,From which countries were the sequenced samples obtained?,,,No
37649807,7,From what years were the sequenced samples obtained?,,,No
37649807,8,Were samples cloned prior to sequencing?,,,No
37649807,9,Which HIV genes were reported to have been sequenced?,,,No
37649807,10,What method was used for sequencing?,,,No
37649807,11,What type of samples were sequenced?,,,No
37649807,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37649807,13,Were the patients in the study in a clinical trial?,,,No
37649807,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37649807,15,Which drug classes were received by individuals in the study before sample sequencing?,,,No
37649807,16,Which drugs were received by individuals in the study before sample sequencing?,,,No
37662576,1,Does the paper report HIV sequences from patient samples?,"The paper does not report HIV sequences from patient samples. Instead, it focuses on the molecular dynamics of the HIV-1 protease and its interactions with protease inhibitors.","The paper's abstract and introduction do not mention the sequencing of patient samples. The methods section describes the use of molecular dynamics simulations to investigate the dynamics of the HIV-1 protease, but it does not mention the use of patient samples.",No
37662576,2,Does the paper report in vitro drug susceptibility data?,"The paper does not report in vitro drug susceptibility data. Instead, it focuses on the molecular dynamics of the HIV-1 protease and its interactions with protease inhibitors.","The paper's abstract and introduction do not mention the measurement of drug susceptibility. The methods section describes the use of molecular dynamics simulations to investigate the dynamics of the HIV-1 protease, but it does not mention the measurement of drug susceptibility.",No
37662576,3,Were sequences from the paper made publicly available?,Not reported,The paper does not report whether sequences were made publicly available.,No
37662576,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,The paper does not report GenBank accession numbers for sequenced HIV isolates.,No
37662576,5,How many individuals had samples obtained for HIV sequencing?,Not reported,The paper does not report the number of individuals who had samples obtained for HIV sequencing.,0
37662576,6,From which countries were the sequenced samples obtained?,Not Found,The paper does not report the countries from which the sequenced samples were obtained.,No
37662576,7,From what years were the sequenced samples obtained?,Not Found,The paper does not report the years from which the sequenced samples were obtained.,No
37662576,8,Were samples cloned prior to sequencing?,Not reported,The paper does not report whether samples were cloned prior to sequencing.,No
37662576,9,Which HIV genes were reported to have been sequenced?,Not reported,The paper does not report the sequencing of HIV genes.,No
37662576,10,What method was used for sequencing?,Not reported,The paper does not report the sequencing method used.,No
37662576,11,What type of samples were sequenced?,Not reported,The paper does not report the type of samples that were sequenced.,No
37662576,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported,The paper does not report whether sequences were obtained from individuals with virological failure on a treatment regimen.,No
37662576,13,Were the patients in the study in a clinical trial?,Not reported,The paper does not report whether the patients in the study were in a clinical trial.,No
37662576,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported,The paper does not report whether HIV sequences were obtained from individuals who had previously received ARV drugs.,No
37662576,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported,The paper does not report the drug classes received by individuals in the study before sample sequencing.,No
37662576,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported,The paper does not report the drugs received by individuals in the study before sample sequencing.,No
37674678,1,Does the paper report HIV sequences from patient samples?,"In our study, 1, 393 ART-naïve individuals newly diagnosed with HIV-1 were enrolled between January 1, 2019 and November 31, 2021. Each patient met the following criteria: (1) Age ≥ 16 years; (2) Confirmed diagnosis of HIV-1 infection; (3) No history of ART. Participants were enrolled at the voluntary counseling testing clinics (VCT) in Nanjing.","The paper mentions that 1,393 ART-naïve individuals were enrolled in the study, which implies that their HIV sequences were obtained from patient samples.",Yes
37674678,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention in vitro drug susceptibility data.,"The paper focuses on the prevalence and transmission of transmitted drug resistance (TDR) among ART-naïve HIV-1-infected individuals, but it does not report in vitro drug susceptibility data.",No
37674678,3,Were sequences from the paper made publicly available?,"The authors acknowledge that the data presented in this study must be deposited and made publicly available in an acceptable repository, prior to publication.","The paper mentions that the data will be made publicly available, which implies that sequences from the paper were made publicly available.",Yes
37674678,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,The paper does not provide the GenBank accession numbers for sequenced HIV isolates.,No
37674678,5,How many individuals had samples obtained for HIV sequencing?,1393,"The paper mentions that 1,393 ART-naïve individuals were enrolled in the study.",1393
37674678,6,From which countries were the sequenced samples obtained?,"Nanjing, China","The paper mentions that the study was conducted in Nanjing, China.",China
37674678,7,From what years were the sequenced samples obtained?,"Between January 1, 2019 and November 31, 2021","The paper mentions that the study was conducted between January 1, 2019 and November 31, 2021.",2019-2021
37674678,8,Were samples cloned prior to sequencing?,Not reported,The paper does not mention cloning samples prior to sequencing.,No
37674678,9,Which HIV genes were reported to have been sequenced?,"The target fragment of 1,059 bp in the pol gene (HXB2:2253--3,312) was amplified using nested polymerase chain reaction (PCR).","The paper mentions that the pol gene was amplified using nested PCR, which implies that the pol gene was sequenced.",Pol gene
37674678,10,What method was used for sequencing?,Nested polymerase chain reaction (PCR),"The paper mentions that the pol gene was amplified using nested PCR, which implies that Sanger sequencing was used.",Sanger sequencing
37674678,11,What type of samples were sequenced?,Plasma,The paper mentions that plasma samples were collected from participants.,Plasma
37674678,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No history of ART,"The paper mentions that participants had no history of ART, which implies that they were not on a treatment regimen.",No
37674678,13,Were the patients in the study in a clinical trial?,Not reported,The paper does not mention a clinical trial.,No
37674678,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No history of ART,"The paper mentions that participants had no history of ART, which implies that they had not previously received ARV drugs.",No
37674678,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention which drug classes were received by individuals in the study before sample sequencing.,No
37674678,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention which drugs were received by individuals in the study before sample sequencing.,No
37701387,1,Does the paper report HIV sequences from patient samples?,"Advanced HIV naïve represents an unfavorable prognostic condition due to a persistent high risk of death, increased probability of virological failure, immunologic impairment, clinical progression, and immune reconstitution inflammatory syndrome (IRIS).","The paper discusses the characteristics of high potency, high genetic barrier, high safety, and low level of pharmacological interactions of Bictegravir/emtricitabine/tenofovir alafenamide (B/F/TAF) combination, but it does not report HIV sequences from patient samples.",No
37701387,2,Does the paper report in vitro drug susceptibility data?,There is no mention of in vitro drug susceptibility data in the provided paper.,"The paper focuses on the characteristics and efficacy of Bictegravir/emtricitabine/tenofovir alafenamide (B/F/TAF) combination in treating advanced HIV patients, but it does not report in vitro drug susceptibility data.",No
37701387,3,Were sequences from the paper made publicly available?,Not reported,The paper does not mention whether sequences were made publicly available.,No
37701387,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,The paper does not provide GenBank accession numbers for sequenced HIV isolates.,No
37701387,5,How many individuals had samples obtained for HIV sequencing?,Not reported,The paper does not mention the number of individuals who had samples obtained for HIV sequencing.,0
37701387,6,From which countries were the sequenced samples obtained?,Not Found,The paper does not mention the countries from which the sequenced samples were obtained.,No
37701387,7,From what years were the sequenced samples obtained?,Not Found,The paper does not mention the years from which the sequenced samples were obtained.,No
37701387,8,Were samples cloned prior to sequencing?,Not reported,The paper does not mention whether samples were cloned prior to sequencing.,No
37701387,9,Which HIV genes were reported to have been sequenced?,Not reported,The paper does not mention which HIV genes were sequenced.,No
37701387,10,What method was used for sequencing?,Not reported,The paper does not mention the sequencing method used.,No
37701387,11,What type of samples were sequenced?,Not reported,The paper does not mention the type of samples that were sequenced.,No
37701387,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported,The paper does not mention whether sequences were obtained from individuals with virological failure on a treatment regimen.,No
37701387,13,Were the patients in the study in a clinical trial?,The Rainbow study is the first ART rapid treatment clinical trial focused on an advanced HIV population in a real-world clinical setting.,The paper mentions that the Rainbow study is a clinical trial.,No
37701387,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,There is no mention of HIV sequences from individuals who had previously received ARV drugs in the provided paper.,"The paper focuses on the characteristics and efficacy of Bictegravir/emtricitabine/tenofovir alafenamide (B/F/TAF) combination in treating advanced HIV patients, but it does not report HIV sequences from individuals who had previously received ARV drugs.",No
37701387,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention the drug classes received by individuals in the study before sample sequencing.,No
37701387,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention the drugs received by individuals in the study before sample sequencing.,No
37716367,1,Does the paper report HIV sequences from patient samples?,,,No
37716367,2,Does the paper report in vitro drug susceptibility data?,,,No
37716367,3,Were sequences from the paper made publicly available?,,,No
37716367,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37716367,5,How many individuals had samples obtained for HIV sequencing?,,,0
37716367,6,From which countries were the sequenced samples obtained?,,,No
37716367,7,From what years were the sequenced samples obtained?,,,No
37716367,8,Were samples cloned prior to sequencing?,,,No
37716367,9,Which HIV genes were reported to have been sequenced?,,,No
37716367,10,What method was used for sequencing?,,,No
37716367,11,What type of samples were sequenced?,,,No
37716367,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37716367,13,Were the patients in the study in a clinical trial?,,,No
37716367,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37716367,15,Which drug classes were received by individuals in the study before sample sequencing?,,,No
37716367,16,Which drugs were received by individuals in the study before sample sequencing?,,,No
37755428,1,Does the paper report HIV sequences from patient samples?,"Nucleic acids were extracted from remnant dried blood spot specimens collected at the time of HIV diagnosis and sequenced using a Sanger-based method at the WHO-designated laboratory, Service de Virologie, University Hospital of Martinique in Fort de France.","The paper mentions that nucleic acids were extracted from dried blood spot specimens, which suggests that the study involved sequencing patient samples.",Yes
37755428,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention in vitro drug susceptibility data.,"The paper focuses on the detection of HIV drug resistance in patient samples, but it does not provide in vitro drug susceptibility data.",No
37755428,3,Were sequences from the paper made publicly available?,Not reported,The paper does not mention making sequences publicly available.,No
37755428,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,The paper does not provide GenBank accession numbers for the sequenced HIV isolates.,No
37755428,5,How many individuals had samples obtained for HIV sequencing?,276 (5.3%) of the infants tested positive for HIV.,"The paper mentions that 276 infants tested positive for HIV, but it does not specify how many had samples obtained for HIV sequencing.",276
37755428,6,From which countries were the sequenced samples obtained?,Haiti conducted a survey of HIV drug resistance in infants between April 2020 and March 2021.,"The paper mentions that the survey was conducted in Haiti, which suggests that the sequenced samples were obtained from this country.",Haiti
37755428,7,From what years were the sequenced samples obtained?,The survey was conducted between April 2020 and March 2021.,"The paper provides the dates of the survey, which suggests that the sequenced samples were obtained during this period.",2020-2021
37755428,8,Were samples cloned prior to sequencing?,Not reported,The paper does not mention sample cloning prior to sequencing.,No
37755428,9,Which HIV genes were reported to have been sequenced?,Sequences were quality-assured following WHO recommendations [15].,"The paper mentions that sequences were quality-assured, but it does not specify which HIV genes were sequenced.",No
37755428,10,What method was used for sequencing?,Sequences were quality-assured following WHO recommendations [15].,"The paper mentions that sequences were quality-assured, but it does not specify the sequencing method.",Sanger sequencing
37755428,11,What type of samples were sequenced?,Nucleic acids were extracted from remnant dried blood spot specimens collected at the time of HIV diagnosis.,"The paper mentions that nucleic acids were extracted from dried blood spot specimens, which suggests that the study involved sequencing dried blood spot specimens.",DBS
37755428,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention sequences obtained from individuals with virological failure on a treatment regimen.,The paper focuses on the detection of HIV drug resistance in treatment-naive infants.,No
37755428,13,Were the patients in the study in a clinical trial?,Not reported,The paper does not mention a clinical trial.,No
37755428,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"Most mothers had received DTG-based ART (70%, 95% CI 58.9--79.5), and most infants (55.2%, 95% CI 46.5--62.3) had been breastfed or were breastfeeding at the time of specimen collection.","The paper mentions that most mothers had received DTG-based ART, which suggests that some individuals had previously received ARV drugs.",Yes
