PMID,QID,question,Evidence,Rationale,AI Answer
37327289,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper mentions that ""The *pol* sequences have been archived in the DDBJ Nucleotide Database [LC723952-LC724015].""","The paper provides the accession numbers for the sequenced HIV isolates, which are archived in the DDBJ Nucleotide Database.",LC723952-LC724015
37327289,5,How many individuals had samples obtained for HIV sequencing?,"The paper mentions that ""We used 64 HIV-seropositive plasma samples collected from FSWs.""",The paper explicitly states that 64 individuals had samples obtained for HIV sequencing.,64
37327289,6,From which countries were the sequenced samples obtained?,"The paper mentions that the study was conducted in Nairobi, Kenya.","The paper explicitly states that the study was conducted in Nairobi, Kenya, which implies that the sequenced samples were obtained from Kenya.",Kenya
37327289,7,From what years were the sequenced samples obtained?,The paper mentions that the study was conducted between November 2020 and April 2021.,"The paper explicitly states that the study was conducted between November 2020 and April 2021, which implies that the sequenced samples were obtained during this time period.",2020-2021
37327289,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,"The paper does not provide any information about cloning prior to sequencing, so it is unclear whether cloning was performed.",No
37327289,9,Which HIV genes were reported to have been sequenced?,"The paper mentions that ""The *pol* gene was amplified and genotyped using Sanger sequencing.""","The paper explicitly states that the *pol* gene was sequenced, which includes the protease, reverse transcriptase, and integrase genes.","Protease, Reverse transcriptase, Integrase"
37327289,10,What method was used for sequencing?,"The paper mentions that ""The *pol* gene was amplified and genotyped using Sanger sequencing.""",The paper explicitly states that Sanger sequencing was used for sequencing.,Sanger sequencing
37327289,11,What type of samples were sequenced?,"The paper mentions that ""HIV-1 RNA extraction from plasma samples was carried out using the Invitrogen PureLink RNA Mini Kit.""",The paper explicitly states that plasma samples were used for sequencing.,Plasma
37327289,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper mentions that the study included ""treatment-naive FSWs.""","The paper explicitly states that the study included treatment-naive individuals, which implies that the sequences were not obtained from individuals with virological failure on a treatment regimen.",No
37327289,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,"The paper does not provide any information about a clinical trial, so it is unclear whether the patients were part of a clinical trial.",No
37327289,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that the study included ""treatment-naive FSWs.""","The paper explicitly states that the study included treatment-naive individuals, which implies that the sequences were not obtained from individuals who had previously received ARV drugs.",No
37327289,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper does not mention any drug classes received by individuals before sample sequencing.,The paper does not provide any information about drug classes received by individuals before sample sequencing.,No
37327289,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not mention any specific drugs received by individuals before sample sequencing.,The paper does not provide any information about specific drugs received by individuals before sample sequencing.,No
37340869,1,Does the paper report HIV sequences from patient samples?,,,No
37340869,2,Does the paper report in vitro drug susceptibility data?,,,No
37340869,3,Were sequences from the paper made publicly available?,,,No
37340869,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37340869,5,How many individuals had samples obtained for HIV sequencing?,,,0
37340869,6,From which countries were the sequenced samples obtained?,,,No
37340869,7,From what years were the sequenced samples obtained?,,,No
37340869,8,Were samples cloned prior to sequencing?,,,No
37340869,9,Which HIV genes were reported to have been sequenced?,,,No
37340869,10,What method was used for sequencing?,,,No
37340869,11,What type of samples were sequenced?,,,No
37340869,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37340869,13,Were the patients in the study in a clinical trial?,,,Yes
37340869,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37340869,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"INSTI, NNRTI"
37340869,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Cabotegravir, Rilpivirine"
37358226,1,Does the paper report HIV sequences from patient samples?,,,No
37358226,2,Does the paper report in vitro drug susceptibility data?,,,No
37358226,3,Were sequences from the paper made publicly available?,,,No
37358226,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37358226,5,How many individuals had samples obtained for HIV sequencing?,,,0
37358226,6,From which countries were the sequenced samples obtained?,,,Lesotho
37358226,7,From what years were the sequenced samples obtained?,,,No
37358226,8,Were samples cloned prior to sequencing?,,,No
37358226,9,Which HIV genes were reported to have been sequenced?,,,No
37358226,10,What method was used for sequencing?,,,No
37358226,11,What type of samples were sequenced?,,,No
37358226,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37358226,13,Were the patients in the study in a clinical trial?,,,No
37358226,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37358226,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, INSTI"
37358226,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Abacavir (ABC), Zidovudine'(AZT), Lamivudine (3TC), Tenofovir (TFV), Nevirapine (NVP), Efavirenz (EFV), Dolutagravir (DTG)"
37376649,1,Does the paper report HIV sequences from patient samples?,,,No
37376649,2,Does the paper report in vitro drug susceptibility data?,,,No
37376649,3,Were sequences from the paper made publicly available?,,,Yes
37376649,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37376649,5,How many individuals had samples obtained for HIV sequencing?,,,734
37376649,6,From which countries were the sequenced samples obtained?,,,No
37376649,7,From what years were the sequenced samples obtained?,,,No
37376649,8,Were samples cloned prior to sequencing?,,,No
37376649,9,Which HIV genes were reported to have been sequenced?,,,"Reverse transcriptase, RT; Protease, PR; Integrase, IN"
37376649,10,What method was used for sequencing?,,,Next-generation sequencing (NGS)
37376649,11,What type of samples were sequenced?,,,Whole Blood
37376649,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37376649,13,Were the patients in the study in a clinical trial?,,,Yes
37376649,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37376649,15,Which drug classes were received by individuals in the study before sample sequencing?,,,INSTI
37376649,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)"
37381002,1,Does the paper report HIV sequences from patient samples?,,,Yes
37381002,2,Does the paper report in vitro drug susceptibility data?,,,No
37381002,3,Were sequences from the paper made publicly available?,,,No
37381002,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37381002,5,How many individuals had samples obtained for HIV sequencing?,,,398
37381002,6,From which countries were the sequenced samples obtained?,,,China
37381002,7,From what years were the sequenced samples obtained?,,,2017-2020
37381002,8,Were samples cloned prior to sequencing?,,,No
37381002,9,Which HIV genes were reported to have been sequenced?,,,"Protease, PR; Reverse transcriptase, RT"
37381002,10,What method was used for sequencing?,,,Next-generation sequencing (NGS)
37381002,11,What type of samples were sequenced?,,,Plasma
37381002,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
37381002,13,Were the patients in the study in a clinical trial?,,,No
37381002,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37381002,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI"
37381002,16,Which drugs were received by individuals in the study before sample sequencing?,,,"ABC, AZT, EFV"
37439411,1,Does the paper report HIV sequences from patient samples?,,,Yes
37439411,2,Does the paper report in vitro drug susceptibility data?,,,No
37439411,3,Were sequences from the paper made publicly available?,,,No
37439411,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37439411,5,How many individuals had samples obtained for HIV sequencing?,,,5982 na�ve individuals and 9387 treatment-experienced individuals
37439411,6,From which countries were the sequenced samples obtained?,,,Italy
37439411,7,From what years were the sequenced samples obtained?,,,2000-2020
37439411,8,Were samples cloned prior to sequencing?,,,No
37439411,9,Which HIV genes were reported to have been sequenced?,,,"Protease, Reverse transcriptase"
37439411,10,What method was used for sequencing?,,,No
37439411,11,What type of samples were sequenced?,,,Plasma
37439411,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
37439411,13,Were the patients in the study in a clinical trial?,,,No
37439411,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37439411,15,Which drug classes were received by individuals in the study before sample sequencing?,,,NNRTI
37439411,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), and Doravirine (DOR)"
37495103,1,Does the paper report HIV sequences from patient samples?,,,Yes
37495103,2,Does the paper report in vitro drug susceptibility data?,,,No
37495103,3,Were sequences from the paper made publicly available?,,,No
37495103,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37495103,5,How many individuals had samples obtained for HIV sequencing?,,,271
37495103,6,From which countries were the sequenced samples obtained?,,,Russia
37495103,7,From what years were the sequenced samples obtained?,,,2018-2022
37495103,8,Were samples cloned prior to sequencing?,,,No
37495103,9,Which HIV genes were reported to have been sequenced?,,,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37495103,10,What method was used for sequencing?,,,No
37495103,11,What type of samples were sequenced?,,,Plasma
37495103,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
37495103,13,Were the patients in the study in a clinical trial?,,,No
37495103,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37495103,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI, INSTI"
37495103,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Abacavir (ABC), Zidovudine (AZT), Lamivudine (3TC), Tenofovir (TFV), Nevirapine (NVP), Efavirenz (EFV), Lopinavir (LPV), Dolutegravir (DTG)"
37498738,1,Does the paper report HIV sequences from patient samples?,"The paper reports on the analysis of HIV-1 reservoir in well-characterized participants from a randomized clinical trial, and it includes the sequencing of HIV-1 proviral polymerase chain reaction and next-generation sequencing.","The paper focuses on the characterization of the HIV-1 reservoir in early-treated individuals with HIV, and it includes the analysis of HIV-1 sequences from patient samples.",Yes
37498738,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention in vitro drug susceptibility data.,"The paper focuses on the analysis of HIV-1 reservoir in early-treated individuals with HIV, and it does not include in vitro drug susceptibility data.",No
37498738,3,Were sequences from the paper made publicly available?,The paper does not mention the public availability of sequences.,The paper does not provide information on the public availability of sequences.,No
37498738,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide GenBank accession numbers for sequenced HIV isolates.,The paper does not mention GenBank accession numbers for sequenced HIV isolates.,No
37498738,5,How many individuals had samples obtained for HIV sequencing?,The paper reports on the analysis of HIV-1 reservoir in 43 early-treated individuals with HIV.,"The paper focuses on the analysis of HIV-1 reservoir in early-treated individuals with HIV, and it includes the sequencing of HIV-1 proviral polymerase chain reaction.",43
37498738,6,From which countries were the sequenced samples obtained?,The paper does not mention the countries from which the sequenced samples were obtained.,The paper does not provide information on the countries from which the sequenced samples were obtained.,No
37498738,7,From what years were the sequenced samples obtained?,The paper does not mention the years from which the sequenced samples were obtained.,The paper does not provide information on the years from which the sequenced samples were obtained.,No
37498738,8,Were samples cloned prior to sequencing?,The paper does not mention cloning of samples prior to sequencing.,The paper does not provide information on cloning of samples prior to sequencing.,No
37498738,9,Which HIV genes were reported to have been sequenced?,"The paper reports on the sequencing of near full-length HIV-1 proviral polymerase chain reaction, which includes the gag, pol, and env genes.","The paper focuses on the analysis of HIV-1 reservoir in early-treated individuals with HIV, and it includes the sequencing of near full-length HIV-1 proviral polymerase chain reaction.","Protease, PR; Reverse transcriptase, RT; Integrase, IN; Envelope"
37498738,10,What method was used for sequencing?,The paper reports on the use of next-generation sequencing (NGS) for the analysis of HIV-1 proviral polymerase chain reaction.,"The paper focuses on the analysis of HIV-1 reservoir in early-treated individuals with HIV, and it includes the use of NGS for the sequencing of HIV-1 proviral polymerase chain reaction.",Next-generation sequencing (NGS)
37498738,11,What type of samples were sequenced?,The paper reports on the sequencing of peripheral blood mononuclear cells (PBMCs).,"The paper focuses on the analysis of HIV-1 reservoir in early-treated individuals with HIV, and it includes the sequencing of PBMCs.",PBMC
37498738,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention sequences obtained from individuals with virological failure on a treatment regimen.,The paper does not provide information on sequences obtained from individuals with virological failure on a treatment regimen.,No
37498738,13,Were the patients in the study in a clinical trial?,The paper reports on a randomized clinical trial comparing a switch to dolutegravir monotherapy with continuation of combination antiretroviral therapy (cART) in early-treated individuals with HIV.,"The paper focuses on the analysis of HIV-1 reservoir in early-treated individuals with HIV, and it includes a clinical trial.",Yes
37498738,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper reports on the analysis of HIV-1 reservoir in early-treated individuals with HIV who had previously received combination antiretroviral therapy (cART).,"The paper focuses on the analysis of HIV-1 reservoir in early-treated individuals with HIV, and it includes the sequencing of HIV-1 proviral polymerase chain reaction.",Yes
37498738,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper reports on the use of combination antiretroviral therapy (cART) and dolutegravir monotherapy in the study.,"The paper focuses on the analysis of HIV-1 reservoir in early-treated individuals with HIV, and it includes the use of cART and dolutegravir monotherapy.","NRTI, NNRTI, PI, INST"
37498738,16,Which drugs were received by individuals in the study before sample sequencing?,The paper reports on the use of dolutegravir monotherapy in the study.,"The paper focuses on the analysis of HIV-1 reservoir in early-treated individuals with HIV, and it includes the use of dolutegravir monotherapy.",Dolutegravir (DTG)
37515095,1,Does the paper report HIV sequences from patient samples?,,,Yes
37515095,2,Does the paper report in vitro drug susceptibility data?,,,No
37515095,3,Were sequences from the paper made publicly available?,,,No
37515095,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37515095,5,How many individuals had samples obtained for HIV sequencing?,,,0
37515095,6,From which countries were the sequenced samples obtained?,,,Kazakhstan
37515095,7,From what years were the sequenced samples obtained?,,,2017-2020
37515095,8,Were samples cloned prior to sequencing?,,,No
37515095,9,Which HIV genes were reported to have been sequenced?,,,"Reverse transcriptase, RT"
37515095,10,What method was used for sequencing?,,,Sanger sequencing
37515095,11,What type of samples were sequenced?,,,Plasma
37515095,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
37515095,13,Were the patients in the study in a clinical trial?,,,968
37515095,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37515095,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI"
37515095,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR)"
37515146,1,Does the paper report HIV sequences from patient samples?,,,Yes
37515146,2,Does the paper report in vitro drug susceptibility data?,,,No
37515146,3,Were sequences from the paper made publicly available?,,,Yes
37515146,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,"MK702015-MK702057, MK867695-MK867757, and MK995397-MK995457"
37515146,5,How many individuals had samples obtained for HIV sequencing?,,,379
37515146,6,From which countries were the sequenced samples obtained?,,,Cameroon
37515146,7,From what years were the sequenced samples obtained?,,,2014-2019
37515146,8,Were samples cloned prior to sequencing?,,,No
37515146,9,Which HIV genes were reported to have been sequenced?,,,"Protease, Reverse transcriptase"
37515146,10,What method was used for sequencing?,,,No
37515146,11,What type of samples were sequenced?,,,Plasma
37515146,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37515146,13,Were the patients in the study in a clinical trial?,,,No
37515146,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37515146,15,Which drug classes were received by individuals in the study before sample sequencing?,,,No
37515146,16,Which drugs were received by individuals in the study before sample sequencing?,,,No
37520425,1,Does the paper report HIV sequences from patient samples?,,,Yes
37520425,2,Does the paper report in vitro drug susceptibility data?,,,No
37520425,3,Were sequences from the paper made publicly available?,,,Yes
37520425,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,OQ627458-OQ627474
37520425,5,How many individuals had samples obtained for HIV sequencing?,,,30
37520425,6,From which countries were the sequenced samples obtained?,,,Tanzania
37520425,7,From what years were the sequenced samples obtained?,,,No
37520425,8,Were samples cloned prior to sequencing?,,,No
37520425,9,Which HIV genes were reported to have been sequenced?,,,"Reverse transcriptase, Protease, INSTI"
37520425,10,What method was used for sequencing?,,,Sanger sequencing
37520425,11,What type of samples were sequenced?,,,Plasma
37520425,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
37520425,13,Were the patients in the study in a clinical trial?,,,No
37520425,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37520425,15,Which drug classes were received by individuals in the study before sample sequencing?,,,INSTI
37520425,16,Which drugs were received by individuals in the study before sample sequencing?,,,Dolutegravir (DTG)
37537871,1,Does the paper report HIV sequences from patient samples?,,,Yes
37537871,2,Does the paper report in vitro drug susceptibility data?,,,No
37537871,3,Were sequences from the paper made publicly available?,,,Yes
37537871,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37537871,5,How many individuals had samples obtained for HIV sequencing?,,,77
37537871,6,From which countries were the sequenced samples obtained?,,,Hong Kong
37537871,7,From what years were the sequenced samples obtained?,,,2002-2014
37537871,8,Were samples cloned prior to sequencing?,,,No
37537871,9,Which HIV genes were reported to have been sequenced?,,,"Protease, Reverse transcriptase, Integrase"
37537871,10,What method was used for sequencing?,,,Oxford Nanopore sequencing
37537871,11,What type of samples were sequenced?,,,Plasma
37537871,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37537871,13,Were the patients in the study in a clinical trial?,,,No
37537871,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37537871,15,Which drug classes were received by individuals in the study before sample sequencing?,,,No
37537871,16,Which drugs were received by individuals in the study before sample sequencing?,,,No
37540331,1,Does the paper report HIV sequences from patient samples?,,,No
37540331,2,Does the paper report in vitro drug susceptibility data?,,,No
37540331,3,Were sequences from the paper made publicly available?,,,Yes
37540331,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37540331,5,How many individuals had samples obtained for HIV sequencing?,,,0
37540331,6,From which countries were the sequenced samples obtained?,,,No
37540331,7,From what years were the sequenced samples obtained?,,,No
37540331,8,Were samples cloned prior to sequencing?,,,No
37540331,9,Which HIV genes were reported to have been sequenced?,,,No
37540331,10,What method was used for sequencing?,,,No
37540331,11,What type of samples were sequenced?,,,No
37540331,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37540331,13,Were the patients in the study in a clinical trial?,,,Yes
37540331,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37540331,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI"
37540331,16,Which drugs were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI"
37541705,1,Does the paper report HIV sequences from patient samples?,,,No
37541705,2,Does the paper report in vitro drug susceptibility data?,,,No
37541705,3,Were sequences from the paper made publicly available?,,,No
37541705,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37541705,5,How many individuals had samples obtained for HIV sequencing?,,,0
37541705,6,From which countries were the sequenced samples obtained?,,,No
37541705,7,From what years were the sequenced samples obtained?,,,No
37541705,8,Were samples cloned prior to sequencing?,,,No
37541705,9,Which HIV genes were reported to have been sequenced?,,,No
37541705,10,What method was used for sequencing?,,,No
37541705,11,What type of samples were sequenced?,,,No
37541705,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37541705,13,Were the patients in the study in a clinical trial?,,,Yes
37541705,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37541705,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI, INSTI"
37541705,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Dolutegravir, Abacavir, Lamivudine"
37546367,1,Does the paper report HIV sequences from patient samples?,,,Yes
37546367,2,Does the paper report in vitro drug susceptibility data?,,,No
37546367,3,Were sequences from the paper made publicly available?,,,Yes
37546367,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,OQ886077 - OQ888150
37546367,5,How many individuals had samples obtained for HIV sequencing?,,,2074
37546367,6,From which countries were the sequenced samples obtained?,,,China
37546367,7,From what years were the sequenced samples obtained?,,,2011-2022
37546367,8,Were samples cloned prior to sequencing?,,,No
37546367,9,Which HIV genes were reported to have been sequenced?,,,"Protease, Reverse transcriptase, Integrase"
37546367,10,What method was used for sequencing?,,,Sanger sequencing
37546367,11,What type of samples were sequenced?,,,Plasma
37546367,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37546367,13,Were the patients in the study in a clinical trial?,,,No
37546367,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37546367,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI"
37546367,16,Which drugs were received by individuals in the study before sample sequencing?,,,"ABC, AZT, 3TC, FTC, EFV"
37554471,1,Does the paper report HIV sequences from patient samples?,,,No
37554471,2,Does the paper report in vitro drug susceptibility data?,,,No
37554471,3,Were sequences from the paper made publicly available?,,,No
37554471,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37554471,5,How many individuals had samples obtained for HIV sequencing?,,,0
37554471,6,From which countries were the sequenced samples obtained?,,,No
37554471,7,From what years were the sequenced samples obtained?,,,No
37554471,8,Were samples cloned prior to sequencing?,,,No
37554471,9,Which HIV genes were reported to have been sequenced?,,,No
37554471,10,What method was used for sequencing?,,,No
37554471,11,What type of samples were sequenced?,,,No
37554471,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37554471,13,Were the patients in the study in a clinical trial?,,,Yes
37554471,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37554471,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI"
37554471,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Etravirine, Dolutegravir, Darunavir, Ritonavir"
37573167,1,Does the paper report HIV sequences from patient samples?,,,Yes
37573167,2,Does the paper report in vitro drug susceptibility data?,,,No
37573167,3,Were sequences from the paper made publicly available?,,,No
37573167,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37573167,5,How many individuals had samples obtained for HIV sequencing?,,,1126
37573167,6,From which countries were the sequenced samples obtained?,,,No
37573167,7,From what years were the sequenced samples obtained?,,,2010-2021
37573167,8,Were samples cloned prior to sequencing?,,,No
37573167,9,Which HIV genes were reported to have been sequenced?,,,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37573167,10,What method was used for sequencing?,,,Sanger sequencing
37573167,11,What type of samples were sequenced?,,,PBMC
37573167,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37573167,13,Were the patients in the study in a clinical trial?,,,No
37573167,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37573167,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI, INSTI"
37573167,16,Which drugs were received by individuals in the study before sample sequencing?,,,No
37574435,1,Does the paper report HIV sequences from patient samples?,,,No
37574435,2,Does the paper report in vitro drug susceptibility data?,,,No
37574435,3,Were sequences from the paper made publicly available?,,,No
37574435,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37574435,5,How many individuals had samples obtained for HIV sequencing?,,,0
37574435,6,From which countries were the sequenced samples obtained?,,,No
37574435,7,From what years were the sequenced samples obtained?,,,No
37574435,8,Were samples cloned prior to sequencing?,,,No
37574435,9,Which HIV genes were reported to have been sequenced?,,,No
37574435,10,What method was used for sequencing?,,,No
37574435,11,What type of samples were sequenced?,,,No
37574435,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37574435,13,Were the patients in the study in a clinical trial?,,,No
37574435,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37574435,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI, INSTI"
37574435,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Nelfinavir (NFV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)"
37585352,1,Does the paper report HIV sequences from patient samples?,,,Yes
37585352,2,Does the paper report in vitro drug susceptibility data?,,,No
37585352,3,Were sequences from the paper made publicly available?,,,Yes
37585352,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37585352,5,How many individuals had samples obtained for HIV sequencing?,,,5805
37585352,6,From which countries were the sequenced samples obtained?,,,Botswana
37585352,7,From what years were the sequenced samples obtained?,,,2013-2018
37585352,8,Were samples cloned prior to sequencing?,,,No
37585352,9,Which HIV genes were reported to have been sequenced?,,,"Reverse transcriptase, RT; Integrase, IN"
37585352,10,What method was used for sequencing?,,,Illumina sequencing
37585352,11,What type of samples were sequenced?,,,PBMC
37585352,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37585352,13,Were the patients in the study in a clinical trial?,,,No
37585352,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
37585352,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NNRTI, NRTI"
37585352,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Nevirapine (NVP), Efavirenz (EFV), Lamivudine (3TC), Zidovudine (AZT), Emtricitabine (FTC), Tenofovir (TFV)"
37593123,1,Does the paper report HIV sequences from patient samples?,,,Yes
37593123,2,Does the paper report in vitro drug susceptibility data?,,,No
37593123,3,Were sequences from the paper made publicly available?,,,No
37593123,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37593123,5,How many individuals had samples obtained for HIV sequencing?,,,57902
37593123,6,From which countries were the sequenced samples obtained?,,,China
37593123,7,From what years were the sequenced samples obtained?,,,2004-2022
37593123,8,Were samples cloned prior to sequencing?,,,No
37593123,9,Which HIV genes were reported to have been sequenced?,,,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
37593123,10,What method was used for sequencing?,,,No
37593123,11,What type of samples were sequenced?,,,No
37593123,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
37593123,13,Were the patients in the study in a clinical trial?,,,No
37593123,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37593123,15,Which drug classes were received by individuals in the study before sample sequencing?,,,No
37593123,16,Which drugs were received by individuals in the study before sample sequencing?,,,No
37626789,1,Does the paper report HIV sequences from patient samples?,,,No
37626789,2,Does the paper report in vitro drug susceptibility data?,,,No
37626789,3,Were sequences from the paper made publicly available?,,,No
37626789,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
37626789,5,How many individuals had samples obtained for HIV sequencing?,,,551
37626789,6,From which countries were the sequenced samples obtained?,,,Ethiopia
37626789,7,From what years were the sequenced samples obtained?,,,2017-2019
37626789,8,Were samples cloned prior to sequencing?,,,No
37626789,9,Which HIV genes were reported to have been sequenced?,,,"Reverse transcriptase, RT; Protease, PR; Integrase, IN"
37626789,10,What method was used for sequencing?,,,Sanger sequencing
37626789,11,What type of samples were sequenced?,,,Whole Blood
37626789,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
37626789,13,Were the patients in the study in a clinical trial?,,,No
37626789,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
37626789,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI"
