PMID,QID,Question,Answer,Evidence,EvidenceLocation,Rationale,json_status
40431710,11,What type of samples were sequenced?,Plasma; PBMC,"“In 1996, due to never having reached a suppressed plasma viral load, a first genotypic resistance test on HIV-1 plasma RNA was performed and showed the mutation K70R associated with thymidine analog nucleoside (TAM) reverse transcriptase inhibitor (NRTIs) resistance and a pattern of mutations (I54V, V82AT) associated with resistance to all protease inhibitors (PIs) and increased susceptibility to darunavir (DRV).” “Retrospective genotypic resistance tests were performed on proviral DNA obtained from peripheral blood mononuclear cells (PBMCs) of the Swiss HIV Cohort Study biobank [1] taken seven months earlier (with HIV-1 VL < 20 copies/mL) and on biobanked plasma (with HIV-1 VL 134 copies/mL) taken four months earlier.”",main_text,The report explicitly identifies plasma HIV RNA and PBMC-derived proviral DNA as sequencing specimens.,strict
40431710,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"“In July 2022, for the first time since 2007, we noted a detectable HIV-1 VL of 134 copies/mL.” “After additional three months of DOR plus BIC/TAF/FTC, the HIV-1 VL rose to 187 copies/mL.” “A genotypic resistance test was carried out, which showed emergence of resistance to all the INSTIs, including BIC (Table 1).”",main_text,The patient underwent genotypic testing during virological rebound on doravirine plus bictegravir/tenofovir alafenamide/emtricitabine. Historical genotypes were also obtained during treatment failure.,strict
40431710,13,Were the patients in the study in a clinical trial?,Yes,"“In 2003, in the context of the TMC-125 trial, ART was switched to didanosine (ddI), abacavir (ABC), tenofovir disoproxil (TDF), lopinavir/ritonavir (LPV/r), and etravirine (ETR).” “A DNA-based genotypic resistance assay on proviral DNA in 2015, within the framework of the Clinical Trial CN518, revealed the additional emergence of the NRTI resistance mutation M184V.”",main_text,"Although this publication is a case report, its patient explicitly participated in clinical trials, including TMC-125 and CN518. A reported proviral DNA genotype was obtained within CN518.",strict
40431710,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"“We describe a rare case of virological failure on a quadruple therapy with BIC/3TC/TAF and DOR in a treatment-experienced patient.” “To identify potentially selected RAMs after initiation of the new drug regimen, a further genotypic resistance test was conducted two months after the start of the new antiretroviral therapy at HIV-1 RNA VL of 1590 copies/mL of plasma.”",main_text,"All reported sequences concern a extensively treatment-experienced patient, with genotyping performed after years of ARV exposure and during subsequent treatment.",strict
40431710,15,Which drug classes were received by individuals in the study before sample sequencing?,NRTIs; NNRTIs; PIs; INSTIs; Entry inhibitors,"“Viral suppression first occurred in 2007 with the introduction of the integrase strand transfer inhibitor (INSTI) raltegravir (RAL) and the switch from ATV/r to DRV/r in combination with AZT/3TC and TDF.” “Based on the patient’s history and current resistance pattern, we designed a new drug regimen: replacing BIC/FTC/TAF and DOR with FTC/TAF/DRV/c plus ETR (the only NNRTI still active) and fostemsavir (FTR), a new attachment inhibitor specifically approved for multi-drug-resistant HIV-1 infection in combination with an optimized backbone therapy.” “To identify potentially selected RAMs after initiation of the new drug regimen, a further genotypic resistance test was conducted two months after the start of the new antiretroviral therapy at HIV-1 RNA VL of 1590 copies/mL of plasma.”",main_text,"The longitudinal treatment history includes NRTIs, NNRTIs, PIs, and INSTIs. Fostemsavir, an entry/attachment inhibitor, was started before subsequent genotyping in 2023 and 2024, so entry inhibitors are also included.",strict
40431710,16,Which drugs were received by individuals in the study before sample sequencing?,Zidovudine (AZT); ritonavir (RTV); didanosine (ddI); stavudine (d4T); indinavir (IDV); lamivudine (3TC); delavirdine (DLV); abacavir (ABC); nelfinavir (NFV); efavirenz (EFV); tenofovir disoproxil fumarate (TDF); lopinavir (LPV); etravirine (ETR); atazanavir (ATV); raltegravir (RAL); darunavir (DRV); dolutegravir (DTG); tenofovir alafenamide (TAF); emtricitabine (FTC); elvitegravir (EVG); bictegravir (BIC); rilpivirine (RPV); doravirine (DOR); fostemsavir (FTR),"“HIV-1 VL (logarithmic scale) and ART combinations over time.” “AZT = Zidovudine, ddI = Didanosine, d4T = Stavudine, RTV = Ritonavir, IDV = Indinavir, 3TC = Lamivudine, DLV = Delavirdine, ABC = Abacavir, NFV = Nelfinavir, EFV = Efavirenz, TDF = Tenofovir disoproxil fumarate, LPV/r = Lopinavir boosted with Ritonavir, ETR = Etravirine, ATV/r = Atazanavir boosted with Ritonavir, PBO/RAL = Placebo or Raltegravir, DRV/r = Darunavir boosted with Ritonavir, RAL = Raltegravir, DRV/c = Darunavir boosted with Cobicistat, DTG = Dolutegravir, FTC = Emtricitabine, EVG = Eviltegravir, BIC = Bictegravir, RPV = Rilpivirine, DOR = Doravirine, TI = Treatment Interruption, FTR = Fostemsavir.” “Two years later, in 2017, the therapy was switched to tenofovir alafenamide, emtricitabine, elvitegravir, in a single tablet regimen with the booster cobicistat (TAF/FTC/ELV/c) and DRV.”",figure,"Figure 1 and the accompanying treatment history on page 2 identify the historical ARVs, including drugs not otherwise detailed in the narrative. Table 1 documents further genotyping after initiation of the fostemsavir-containing regimen, so fostemsavir is included. Cobicistat is a pharmacokinetic booster rather than an ARV and is not included in the ARV list.",strict
40938120,1,Does the paper report HIV sequences from patient samples?,Yes,"""Venous blood samples (10 mL) were collected from each participant."" ""HIV-1 RNA was extracted from plasma samples using the High Pure Viral RNA Kit (Roche, Germany)."" ""PCR products were confirmed by agarose gel electrophoresis, and positive amplicons were sequenced by Sangon Biotech (Shanghai, China) using the Applied Biosystems 3730XL Genetic Analyzer.""",main_text,The laboratory methods on page 12 describe generation of new HIV sequences from participants' plasma samples.,strict
40938120,2,Does the paper report in vitro drug susceptibility data?,No,"""DRMs and PDR were performed using the Genotypic Resistance Interpretation tool provided by the Stanford University HIV Drug Resistance Database (version 8.9; https://hivdb.stanford.edu)."" ""Based on the genotypic susceptibility scores, PDR was classified as high-level (score >60), intermediate-level (30–59), or low-level (15–29).""",main_text,"Resistance was inferred computationally from genotypes, not measured in vitro. No phenotypic susceptibility assay, IC50, EC50, or experimental susceptibility fold change is reported.",strict
40938120,3,Were sequences from the paper made publicly available?,Yes,"""HIV-1 sequence data generated in this study have been deposited in GenBank and are available under accession numbers PX133190–PX134237."" ""A total of 1,048 eligible pol sequences were analyzed.""",main_text,The Data Availability statement on page 14 explicitly confirms public deposition of the newly generated sequences in GenBank.,strict
40938120,4,What were the GenBank accession numbers for sequenced HIV isolates?,PX133190–PX134237,"""HIV-1 sequence data generated in this study have been deposited in GenBank and are available under accession numbers PX133190–PX134237."" ""A total of 1,048 eligible pol sequences were analyzed.""",main_text,The complete accession range is reported in the Data Availability statement on page 14.,strict
40938120,5,How many individuals had samples obtained for HIV sequencing?,1260,"""In this study, we enrolled 1,260 newly diagnosed HIV-infected individuals."" ""Venous blood samples (10 mL) were collected from each participant."" ""After applying quality control criteria, 1,048 sequences were included in the final analysis (Fig. 1).""",main_text,"Samples were obtained from all 1,260 enrolled individuals for the sequencing workflow. This collection count differs from the 1,159 successfully amplified sequences and the 1,048 retained for analysis, as shown in Figure 1 on page 3.",strict
40938120,6,From which countries were the sequenced samples obtained?,China,"""This study assessed the prevalence, associated factors, and transmission networks of PDR among newly diagnosed, ART-naïve individuals in Guangxi, China, from 2019 to 2022."" ""A cross-sectional survey using a convenience sampling method was conducted across the nine counties and districts of Nanning City, Guangxi Province, from 1 January 2019 to 31 December 2022.""",main_text,"Participants were recruited and sampled in Nanning City, Guangxi, China.",strict
40938120,7,From what years were the sequenced samples obtained?,2019–2022,"""A cross-sectional survey using a convenience sampling method was conducted across the nine counties and districts of Nanning City, Guangxi Province, from 1 January 2019 to 31 December 2022."" ""During each survey period, staff at the recruitment sites recruited individuals newly diagnosed with HIV."" ""Venous blood samples (10 mL) were collected from each participant.""",main_text,The samples were collected during recruitment from 2019 through 2022; Table 1 also lists diagnosis years spanning this period.,strict
40938120,8,Were samples cloned prior to sequencing?,Not applicable,"""PCR products were confirmed by agarose gel electrophoresis, and positive amplicons were sequenced by Sangon Biotech (Shanghai, China) using the Applied Biosystems 3730XL Genetic Analyzer."" ""DRMs and PDR were performed using the Genotypic Resistance Interpretation tool provided by the Stanford University HIV Drug Resistance Database (version 8.9; https://hivdb.stanford.edu).""",main_text,"Although patient samples were sequenced, the paper does not report in vitro susceptibility data. The question's applicability rule therefore requires Not applicable.",strict
40938120,9,Which HIV genes were reported to have been sequenced?,"PR, RT","""An in-house RT nested PCR was used to amplify a 1,061 bp fragment of the pol gene, covering the full-length protease (PR, 99 codons) and the first 299 codons of the RT gene."" ""DRMs were classified based on their ability to confer resistance to nucleoside RT inhibitors (NRTIs), NNRTIs, and protease inhibitors (PIs).""",main_text,The sequenced pol fragment specifically covered protease and reverse transcriptase. No integrase or other HIV gene target was reported.,strict
40938120,10,What method was used for sequencing?,Sanger sequencing,"""PCR products were confirmed by agarose gel electrophoresis, and positive amplicons were sequenced by Sangon Biotech (Shanghai, China) using the Applied Biosystems 3730XL Genetic Analyzer."" ""Raw chromatogram data were assembled and cleaned using Sequencher 5.4.6.""",main_text,The Applied Biosystems 3730XL instrument and chromatogram-based processing identify capillary Sanger sequencing.,strict
40938120,11,What type of samples were sequenced?,Plasma,"""Plasma was separated by centrifugation and stored in aliquots at −80°C for further analysis."" ""HIV-1 RNA was extracted from plasma samples using the High Pure Viral RNA Kit (Roche, Germany).""",main_text,"The sequencing template was HIV RNA extracted from plasma, not nucleic acids extracted directly from whole blood.",strict
40938120,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No,"""This study assessed the prevalence, associated factors, and transmission networks of PDR among newly diagnosed, ART-naïve individuals in Guangxi, China, from 2019 to 2022."" ""The participant inclusion criteria were as follows: (i) aged 18 years or older; (ii) newly diagnosed with HIV and ART naive; (iii) residence in Nanning for more than three months before diagnosis; and (iv) ability to provide verbal and written informed consent in Mandarin.""",main_text,All sequenced participants were newly diagnosed and ART-naïve. References to treatment failure in the discussion do not describe the sampled participants.,strict
40938120,13,Were the patients in the study in a clinical trial?,No,"""A cross-sectional survey using a convenience sampling method was conducted across the nine counties and districts of Nanning City, Guangxi Province, from 1 January 2019 to 31 December 2022."" ""During each survey period, staff at the recruitment sites recruited individuals newly diagnosed with HIV.""",main_text,"This was an observational cross-sectional survey, with no reported trial participation or assigned treatment intervention.",strict
40938120,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No,"""This study assessed the prevalence, associated factors, and transmission networks of PDR among newly diagnosed, ART-naïve individuals in Guangxi, China, from 2019 to 2022."" ""Third, although all participants were newly diagnosed and ART-naïve, we were unable to verify whether any had previously used antiretroviral drugs for non-HIV indications.""",main_text,"All participants were reported as ART-naïve. The authors acknowledge uncertainty about possible non-HIV ARV exposure, but do not report any confirmed previously exposed individual.",strict
40938120,15,Which drug classes were received by individuals in the study before sample sequencing?,None,"""This study assessed the prevalence, associated factors, and transmission networks of PDR among newly diagnosed, ART-naïve individuals in Guangxi, China, from 2019 to 2022."" ""DRMs were classified based on their ability to confer resistance to nucleoside RT inhibitors (NRTIs), NNRTIs, and protease inhibitors (PIs).""",main_text,"The participants were ART-naïve. NRTIs, NNRTIs, and PIs were classes assessed for genotypic resistance, not documented prior treatments.",strict
40938120,16,Which drugs were received by individuals in the study before sample sequencing?,None,"""The participant inclusion criteria were as follows: (i) aged 18 years or older; (ii) newly diagnosed with HIV and ART naive; (iii) residence in Nanning for more than three months before diagnosis; and (iv) ability to provide verbal and written informed consent in Mandarin."" ""Third, although all participants were newly diagnosed and ART-naïve, we were unable to verify whether any had previously used antiretroviral drugs for non-HIV indications.""",main_text,"No prior ARV drug use is reported for the sequenced participants, who were classified as ART-naïve. Drugs named for resistance interpretation or background discussion are not evidence of receipt.",strict
37957382,1,Does the paper report HIV sequences from patient samples?,Yes,"""Longitudinal single-genome sequencing of near-full-length proviruses and plasma HIV-1 pol-env RNA was performed."" ""A total of 1,987 single-genome proviral sequences and 222 single-genome plasma sequences were generated for the eight participants with NSV.""",main_text,The Results explicitly report newly generated HIV sequences from plasma and proviral DNA obtained from eight participants with non-suppressible viremia.,strict
37957382,2,Does the paper report in vitro drug susceptibility data?,No,"""For each sequence, the GSS versus the participants’ ART regimen was calculated using the Stanford HIV database drug resistance scoring system."" ""To evaluate whether these proviruses were infectious, viral outgrowth assays (VOAs) were performed using a transwell system with participant CD4+ T cells (LV4, LV7 and LV8; LV2, LV5 and LV9 served as controls) in the bottom chamber and MOLT-4/CCR5 cells in the upper chamber.""",main_text,"Drug susceptibility was inferred computationally from genotypes. Viral outgrowth assessed infectiousness, not susceptibility to ARV drugs; no phenotypic drug-susceptibility assay or inhibitory-concentration measurements are reported.",strict
37957382,3,Were sequences from the paper made publicly available?,Yes,"""All data and code are available by request to the authors and the AIDS Clinical Trials Group."" ""Sequence data were submitted to Genbank (BioProject: PRJNA973660).""",main_text,The Data availability statement explicitly reports sequence submission to GenBank and supplies a BioProject accession.,strict
37957382,4,What were the GenBank accession numbers for sequenced HIV isolates?,PRJNA973660 (BioProject; individual sequence accession numbers not reported),"""All data and code are available by request to the authors and the AIDS Clinical Trials Group."" ""Sequence data were submitted to Genbank (BioProject: PRJNA973660).""",main_text,The supplied PDF reports a BioProject accession rather than individual HIV nucleotide-sequence accession numbers.,strict
37957382,5,How many individuals had samples obtained for HIV sequencing?,8,"""A total of 1,987 single-genome proviral sequences and 222 single-genome plasma sequences were generated for the eight participants with NSV."" ""Characteristics of the ART-suppressed and viremic controllers (VCs) historical comparator participants are presented in Supplementary Tables 2–4.""",main_text,Eight NSV participants are explicitly identified as the sources of newly generated HIV sequences. Historical comparator cohorts are not counted as additional newly sequenced participants.,strict
37957382,6,From which countries were the sequenced samples obtained?,United States,"""A participant with non-suppressible viremia enrolled in the HIV Eradication and Latency (HEAL) cohort, a biorepository of Brigham and Women’s Hospital, was included as a part of eight NSVs."" ""Brigham and Women’s Hospital, Harvard Medical School, Boston, MA, USA.""",main_text,The recruitment and biorepository information identifies a United States clinical setting. No sample collection outside the United States is identified; overseas coauthor affiliations alone do not establish additional collection countries.,strict
37957382,7,From what years were the sequenced samples obtained?,Not reported,"""The NSV samples were taken from different time points, enabling us to study these participants longitudinally (Fig. 1 and Extended Data Fig. 1)."" ""Longitudinal plasma HIV-1 sequences were obtained for four participants with available sampling (LV1, LV7, LV8 and LV9), at a median 4.5 time points, an average of 9.7 months apart (Fig. 1a and Extended Data Fig. 1).""",main_text,"The paper supplies relative sampling intervals and participant timelines, but no calendar years for the sequenced samples. Figure 1 and Extended Data Figure 1 use elapsed years rather than calendar dates.",strict
37957382,8,Were samples cloned prior to sequencing?,Not applicable,"""Extracted RNA was diluted to single viral genome levels to meet the criteria of single-genome sequencing of having no more than one template in each well, theoretically no more than 25% of wells being positive for HIV."" ""For each sequence, the GSS versus the participants’ ART regimen was calculated using the Stanford HIV database drug resistance scoring system.""",main_text,"Although single-genome amplification was performed, the paper does not report in vitro drug susceptibility data. The question's applicability rule therefore requires Not applicable.",strict
37957382,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN, CA, Env","""Longitudinal single-genome sequencing of near-full-length proviruses and plasma HIV-1 pol-env RNA was performed."" ""Plasma HIV-1 RNA sequencing of the 5′ leader/gag region of HIV-1 was performed to confirm the presence of these 5′ defects within the plasma HIV-1 RNA sequences."" ""Antiretroviral resistance mutations from both clinical testing and the largest plasma clone from single-genome sequencing are shown in the table insert.""",main_text,"Near-full-length proviral sequencing encompasses all listed targets, including capsid within gag and Env. Figure 1 additionally reports resistance across NRTI, NNRTI, integrase and PI categories, supporting separate reporting of PR, RT and IN rather than only the umbrella term Pol.",strict
37957382,10,What method was used for sequencing?,NGS,"""Products underwent Illumina barcoded library construction and MiSeq sequencing."" ""Amplicons were assembled using the UltraCycler v1.0 automated de novo sequence assembly to generate a continuous fragment.""",main_text,"The plasma HIV sequencing methods explicitly identify the Illumina MiSeq platform, which is next-generation sequencing.",strict
37957382,11,What type of samples were sequenced?,"Plasma, PBMC","""DNA extractions were carried out from PBMCs using the QIAamp DNA Micro Kit (cat. no. 56304), and the quantification of DNA was performed with Nanodrop (Applied Biosystems, Thermo Fisher)."" ""We sequenced plasma HIV RNA as previously described.""",main_text,"HIV proviral DNA was sequenced from PBMCs and viral RNA from plasma. Dried blood spots and whole blood were used for drug-exposure measurements, not reported as HIV sequencing specimens.",strict
37957382,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"""We enrolled eight participants with ongoing NSV, 88% men, with a median age of 60 years and median ART duration of 10 years."" ""While the ART regimen was adjusted during the NSV for some participants, virologic suppression was not achieved (Extended Data Fig. 1).""",main_text,"Plasma sequences were obtained from ART-experienced individuals with persistent viremia despite treatment, satisfying the specified criteria. The authors distinguish this NSV phenotype from conventional resistance-driven, high-level virological failure.",strict
37957382,13,Were the patients in the study in a clinical trial?,No,"""In an observational study, we enrolled 8 ART-treated participants with three or more HIV-1 RNA levels between 40 and 1,000 copies ml−1 over 24 months of whom 7 (88%) were men and compared them with a historic cohort of 11 ART-suppressed participants, of whom 5 (71%) were men, with HIV-1 with similar demographic and CD4 counts."" ""The NSV samples were taken from different time points, enabling us to study these participants longitudinally (Fig. 1 and Extended Data Fig. 1).""",main_text,"The study is explicitly observational, without assigned treatment arms. Historical ACTG comparators do not make the newly sequenced NSV cohort a clinical-trial population.",strict
37957382,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"""We enrolled eight participants with ongoing NSV, 88% men, with a median age of 60 years and median ART duration of 10 years."" ""All participants were receiving at least two active antiretroviral drugs during the NSV episodes."" ""A total of 1,987 single-genome proviral sequences and 222 single-genome plasma sequences were generated for the eight participants with NSV.""",main_text,All eight newly sequenced participants had substantial prior ART exposure and were receiving ART during their NSV episodes.,strict
37957382,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs, Entry inhibitors","""All participants were receiving at least two active antiretroviral drugs during the NSV episodes."" ""LV1 and LV2 had plasma dolutegravir and darunavir concentrations consistent with ongoing ART use (Supplementary Table 5).""",main_text,"Regimen timelines in Figure 1 (PDF page 3) and Extended Data Figure 1 (PDF page 16) document NRTIs, NNRTIs, PIs and INSTIs. The ETR/MVC regimen for LV3 additionally documents maraviroc exposure, supporting the entry-inhibitor class.",strict
37957382,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), atazanavir (ATV), bictegravir (BIC), darunavir (DRV), didanosine (ddI), dolutegravir (DTG), doravirine (DOR), efavirenz (EFV), emtricitabine (FTC), etravirine (ETR), lamivudine (3TC), lopinavir (LPV), maraviroc (MVC), nevirapine (NVP), rilpivirine (RPV), ritonavir (RTV), stavudine (d4T), tenofovir alafenamide (TAF), tenofovir disoproxil fumarate (TDF), zidovudine (AZT)","""RPV, rilpivirine; TDF, tenofovir disoproxil fumarate; FTC, emtricitabine; ATV/r, atazanavir/ritonavir; TAF, tenofovir alafenamide; DTG, dolutegravir; DRV/r, darunavir/ritonavir; NRTI, nucleoside reverse transcriptase inhibitors; NNRTI, non-nucleoside reverse transcriptase inhibitors; IN, integrase; PI, protease inhibitor."" ""Viral load and CD4+ T cell count for seven NSV participants (Supplementary to Fig. 1)."" ""The table in each figure panel shows presence or absence of drug resistance mutations from both clinical testing and the largest plasma clone from single-genome sequencing.""",figure,"Figure 1 and the regimen bars in Extended Data Figure 1 show historical and ongoing drug exposures relative to sampling. Abbreviations are expanded to generic names, including ritonavir used for boosting and both tenofovir prodrugs. Fostemsavir is excluded because it is discussed only as a possible future intervention.",strict
