PMID,QID,Question,Answer,Evidence,EvidenceLocation,Rationale,json_status
41056006,13,Were the patients in the study in a clinical trial?,Yes,"“CALIBRATE was a Phase 2, randomized, open-label, active-controlled, multicenter study.” “Eligible participants were randomized (2:2:2:1) to one of four open-label treatment groups (TGs; TG1–4) by the investigator or designee using an interactive web response system, stratified by HIV-1 RNA (≤100 000 copies/mL or >100 000 copies/mL) at screening.”",main_text,"The participants were enrolled in a randomized Phase 2 treatment trial, with four assigned treatment groups (page 3; also depicted in Figure 1, page 12).",strict
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,“The participant in TG2 had developed M184M/I RAM in reverse transcriptase prior to Q67H + K70R RAMs in capsid at Week 10; incomplete adherence to F/TAF was suspected.” “The participant in TG3 developed Q67H RAM in capsid at Week 54 with subsequent emergence of K70R RAM at Week 80 and demonstrated nonadherence to oral LEN by pill count and drug levels.”,main_text,"Although participants were treatment-naïve at enrollment, follow-up sequences were obtained after exposure to study ARVs (page 7). Thus, not all sequences were from ARV-naïve individuals at the time of sampling.",strict
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,NRTIs; INSTIs; Capsid inhibitors (CAIs),"“Participants in TG1 and TG2 received SC LEN (927 mg) plus oral daily emtricitabine/tenofovir alafenamide (F/TAF) (200/25 mg) for 28 weeks, and then switched from F/TAF to maintenance oral daily TAF (25 mg) (TG1) and oral daily bictegravir (75 mg) (TG2).” “TG3 received oral daily LEN (50 mg) with F/TAF (200/25 mg) and TG4 received an active control regimen of oral daily bictegravir (50 mg) with F/TAF (200/25 mg) (Fig. 1).” “Of the 182 participants enrolled and dosed, 10 (6%) met virologic failure criteria and were included in the RAP (TG1, n = 3; TG2, n = 2; TG3, n = 4; TG4, n = 1).”",main_text,"Participants tested after treatment exposure came from all four treatment groups (pages 3 and 6). Their regimens included NRTIs (emtricitabine and tenofovir alafenamide), an INSTI (bictegravir), and a capsid inhibitor (lenacapavir).",strict
41056006,16,Which drugs were received by individuals in the study before sample sequencing?,Lenacapavir (LEN); emtricitabine (FTC); tenofovir alafenamide (TAF); bictegravir (BIC),"“Participants in TG1 and TG2 received SC LEN (927 mg) plus oral daily emtricitabine/tenofovir alafenamide (F/TAF) (200/25 mg) for 28 weeks, and then switched from F/TAF to maintenance oral daily TAF (25 mg) (TG1) and oral daily bictegravir (75 mg) (TG2).” “TG3 received oral daily LEN (50 mg) with F/TAF (200/25 mg) and TG4 received an active control regimen of oral daily bictegravir (50 mg) with F/TAF (200/25 mg) (Fig. 1).” “Of the 182 participants enrolled and dosed, 10 (6%) met virologic failure criteria and were included in the RAP (TG1, n = 3; TG2, n = 2; TG3, n = 4; TG4, n = 1).”",main_text,"These four drugs comprise the assigned regimens received before on-treatment resistance sampling in participants from TG1–4 (pages 3 and 6; Figure 1, page 12). Drugs discussed only in other studies are excluded.",strict
40974886,1,Does the paper report HIV sequences from patient samples?,Yes,"""Retrospective proviral DNA genotyping of PR/RT/IN using GenoSure Archive (Monogram Biosciences, CA, USA) was performed on baseline whole blood samples and a subset of Week 24 samples (GS-US-380-4580)."" ""Two to four replicates were run for each sample, resulting in the analysis of 257 proviral genotype reports.""",main_text,"Sections 2.2 and 3.2.1 describe genotyping performed directly on clinical blood samples, including repeat testing, rather than exclusively reusing published sequences.",strict
40974886,2,Does the paper report in vitro drug susceptibility data?,No,"""Genotypic data were reported on a population sequencing level."" ""Reproducibility (%) of RAMs and other substitutions (calculated as the number of times the mutation was detected per number of genotypic assays run) was reported as mean ± standard deviation (SD).""",main_text,"The assays measure mutation detection and genotyping reproducibility. No in vitro phenotypic susceptibility assays, inhibitory concentrations, or susceptibility fold changes are reported.",strict
40974886,3,Were sequences from the paper made publicly available?,No,"""Gilead Sciences shares anonymized individual data upon request or as required by law or regulation with qualified external researchers on the basis of submitted curriculum vitae and reflecting non-conflict of interest."" ""Data requests should be sent to DataSharing@gilead.com.""",main_text,"The Data availability statement on page 8 provides controlled access upon request, not public sequence deposition. No sequence repository accession numbers or deposition statements are provided.",strict
40974886,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,"""Approval of such requests is at Gilead Sciences’ discretion and is dependent on the nature of the request, the merit of the research proposed, the availability of the data, and the intended use of the data."" ""Data requests should be sent to DataSharing@gilead.com.""",main_text,No GenBank or other sequence repository accession numbers appear in the supplied article. Clinical trial identifiers are not sequence accessions.,strict
40974886,5,How many individuals had samples obtained for HIV sequencing?,Not reported,"""Overall, 241 participants (35 from GS-US-380-4449, 93 from GS-US-380-4030, and 113 from GS-US-380-4580) were included, with genotype reports collected from March 1997 to March 2019."" ""Overall, from 70 participants (12 from GS-US-380-4449, 39 from GS-US-380-4030, and 19 from GS-US-380-4580), 90 whole blood samples from October 2016 to July 2019 were analyzed.""",main_text,"Sections 3.1.1 and 3.2.1 report 241 individuals in the longitudinal analysis and 70 in repeat testing. Both groups come from the same trials, but their overlap is not specified; therefore, an exact overall unique count cannot be determined and the groups should not simply be summed.",strict
40974886,6,From which countries were the sequenced samples obtained?,Not reported,"""Historical RNA or proviral DNA genotype reports for protease (PR), reverse transcriptase (RT), and integrase (IN) from local laboratories or commercial sites were included."" ""Retrospective proviral DNA genotyping of PR/RT/IN using GenoSure Archive (Monogram Biosciences, CA, USA) was performed on baseline whole blood samples and a subset of Week 24 samples (GS-US-380-4580).""",main_text,"The supplied article does not specify sample-collection countries. The California location identifies the testing laboratory, not recruitment sites; the cited trial concerning Black Americans does not provide collection-site details in this file.",strict
40974886,7,From what years were the sequenced samples obtained?,1997–2019,"""Overall, 241 participants (35 from GS-US-380-4449, 93 from GS-US-380-4030, and 113 from GS-US-380-4580) were included, with genotype reports collected from March 1997 to March 2019."" ""Overall, from 70 participants (12 from GS-US-380-4449, 39 from GS-US-380-4030, and 19 from GS-US-380-4580), 90 whole blood samples from October 2016 to July 2019 were analyzed.""",main_text,The combined reported interval is 1997–2019. The earlier interval is stated as genotype-report dates; repeat-testing blood samples are explicitly dated 2016–2019.,strict
40974886,8,Were samples cloned prior to sequencing?,Not applicable,"""Retrospective proviral DNA genotyping of PR/RT/IN using GenoSure Archive (Monogram Biosciences, CA, USA) was performed on baseline whole blood samples and a subset of Week 24 samples (GS-US-380-4580)."" ""Genotypic data were reported on a population sequencing level.""",main_text,"The paper does not report in vitro drug susceptibility data, so the specified applicability rule requires Not applicable regardless of the genotyping workflow.",strict
40974886,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN","""Historical RNA or proviral DNA genotype reports for protease (PR), reverse transcriptase (RT), and integrase (IN) from local laboratories or commercial sites were included."" ""Retrospective proviral DNA genotyping of PR/RT/IN using GenoSure Archive (Monogram Biosciences, CA, USA) was performed on baseline whole blood samples and a subset of Week 24 samples (GS-US-380-4580).""",main_text,"Section 2.2 explicitly identifies protease, reverse transcriptase, and integrase as the genotyping targets.",strict
40974886,10,What method was used for sequencing?,Sanger sequencing; NGS,"""Technical details of the local and commercial assays were also not always available, and therefore a mix of sequencing methods (e.g., Sanger versus next-generation sequencing), and possibly a range of population sequencing reporting levels were analyzed."" ""Bioinformatic filters removed APOBEC-mediated, hypermutated deep-sequence reads from GenoSure Archive results to prevent RAM overreporting (e.g., E138K, M184I, and M230I in RT, and G163R in IN) as previously described [9].""",main_text,"The discussion explicitly describes mixed Sanger and next-generation sequencing methods, and the retrospective archive assay generated deep-sequence reads.",strict
40974886,11,What type of samples were sequenced?,Plasma; PBMC; Whole blood,"""Retrospective proviral DNA genotyping of PR/RT/IN using GenoSure Archive (Monogram Biosciences, CA, USA) was performed on baseline whole blood samples and a subset of Week 24 samples (GS-US-380-4580)."" ""Furthermore, this study included both RNA and DNA reports, and, as proviral DNA may harbor RAMs not detectable in plasma RNA, this could influence detection between tests [9].""",main_text,"Whole blood was explicitly used for retrospective proviral DNA testing, and historical plasma RNA genotypes were included. PBMC is also included under the specified rule mapping proviral DNA to PBMC; separately isolated PBMC specimens are not explicitly documented.",strict
40974886,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"""The study included treatment-experienced PWH aged ≥18 years, randomized to B/F/TAF or comparator regimens in studies GS-US-380-4449 (NCT03405935 [5,6]; ≥65 years), GS-US-380-4030 (NCT03110380 [7]), and GS-US-380-4580 (NCT03631732 [8]), with virologic suppression (HIV-1 RNA <50 copies/mL) for ≥3–6 months and no prior virologic failure on integrase strand transfer inhibitor (INSTI)-containing regimens (GS-US-380-4030, GS-US-380-4580) or no HIV-1 RNA ≥400 copies/mL (GS-US-380-4449)."" ""Additionally, information regarding the impetus for generating historical genotypic reports was not available (i.e., whether testing was due to virologic failure).""",main_text,"Yes follows the specified rule that sequencing from ART-experienced individuals qualifies. However, the paper explicitly states that failure as the reason for historical testing was unknown; documented failure at sampling should not be inferred.",strict
40974886,13,Were the patients in the study in a clinical trial?,Yes,"""The study included treatment-experienced PWH aged ≥18 years, randomized to B/F/TAF or comparator regimens in studies GS-US-380-4449 (NCT03405935 [5,6]; ≥65 years), GS-US-380-4030 (NCT03110380 [7]), and GS-US-380-4580 (NCT03631732 [8]), with virologic suppression (HIV-1 RNA <50 copies/mL) for ≥3–6 months and no prior virologic failure on integrase strand transfer inhibitor (INSTI)-containing regimens (GS-US-380-4030, GS-US-380-4580) or no HIV-1 RNA ≥400 copies/mL (GS-US-380-4449)."" ""All participants provided written informed consent for the primary study analyses.""",main_text,"Although the present analysis is retrospective, the participants were enrolled in interventional switch trials with treatment assignment.",strict
40974886,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"""The study included treatment-experienced PWH aged ≥18 years, randomized to B/F/TAF or comparator regimens in studies GS-US-380-4449 (NCT03405935 [5,6]; ≥65 years), GS-US-380-4030 (NCT03110380 [7]), and GS-US-380-4580 (NCT03631732 [8]), with virologic suppression (HIV-1 RNA <50 copies/mL) for ≥3–6 months and no prior virologic failure on integrase strand transfer inhibitor (INSTI)-containing regimens (GS-US-380-4030, GS-US-380-4580) or no HIV-1 RNA ≥400 copies/mL (GS-US-380-4449)."" ""Participants with historical and/or baseline proviral genotypic data from ≥2 timepoints prior to study drug initiation were included.""",main_text,The sequenced participants were explicitly treatment-experienced and predominantly virologically suppressed on ART.,strict
40974886,15,Which drug classes were received by individuals in the study before sample sequencing?,NRTIs; INSTIs,"""Genotyping of protease, reverse transcriptase, and integrase from 3 bictegravir/emtricitabine/tenofovir alafenamide switch studies was included."" ""Baseline and Week 24 samples were available from study GS-US-380-4580; one participant from study GS-US-380-4449 participated in a previous study (GS-US-292-1826) and samples from both studies were included.""",main_text,"The analysis includes post-switch Week 24 samples, supporting exposure to bictegravir (INSTI) and emtricitabine/tenofovir alafenamide (NRTIs) before those samples. Earlier individual regimens are not detailed; resistance to NNRTIs or PIs alone does not establish receipt of those classes.",strict
40974886,16,Which drugs were received by individuals in the study before sample sequencing?,Bictegravir (BIC); emtricitabine (FTC); tenofovir alafenamide (TAF),"""Genotyping of protease, reverse transcriptase, and integrase from 3 bictegravir/emtricitabine/tenofovir alafenamide switch studies was included."" ""Retrospective proviral DNA genotyping of PR/RT/IN using GenoSure Archive (Monogram Biosciences, CA, USA) was performed on baseline whole blood samples and a subset of Week 24 samples (GS-US-380-4580).""",main_text,"Bictegravir, emtricitabine, and tenofovir alafenamide are the named switch-regimen drugs relevant to post-switch Week 24 samples. They should not be assumed to precede baseline sampling; specific earlier treatment histories are not reported in the supplied file.",strict
23749954,1,Does the paper report HIV sequences from patient samples?,No,“Cell culture drug selections were performed with various drugs in MT2 cells.” “Frequencies of subtype-specific silent nucleotide polymorphisms relevant to this study are shown in percentages that were calculated for each subtype from alignments of complete sequences available from the HIV Sequence Database of Los Alamos National Laboratory.”,main_text,"The experiments used laboratory NL4-3 viruses and mutants, while the comparative sequence analysis used existing database sequences (Figure 1 legend, page 3). No new sequences were obtained from patient samples.",strict
23749954,2,Does the paper report in vitro drug susceptibility data?,No,“Cell culture drug selections were performed with various drugs in MT2 cells.” “All selections for resistance were performed at least three times.”,main_text,"The abstract and Figure 2 legend describe resistance-selection experiments, not phenotypic susceptibility measurements. Figure 2 reports mutation outcomes; no IC50, EC50, susceptibility fold changes, or susceptibility assay results are reported.",strict
23749954,3,Were sequences from the paper made publicly available?,No,"“Representation of the sites relevant to this study and the surrounding nucleotide sequences, and comparison of the subtype B and C consensus sequences.” “Frequencies of subtype-specific silent nucleotide polymorphisms relevant to this study are shown in percentages that were calculated for each subtype from alignments of complete sequences available from the HIV Sequence Database of Los Alamos National Laboratory.”",figure,Figure 1 (page 3) references existing database sequences. No deposition statement or public-repository accession numbers for newly generated sequences appear in the supplied article.,strict
23749954,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,,not_found,No GenBank or other sequence-repository accession numbers are provided anywhere in the supplied article.,strict
23749954,5,How many individuals had samples obtained for HIV sequencing?,0,“Cell culture drug selections were performed with various drugs in MT2 cells.” “Frequencies of subtype-specific silent nucleotide polymorphisms relevant to this study are shown in percentages that were calculated for each subtype from alignments of complete sequences available from the HIV Sequence Database of Los Alamos National Laboratory.”,main_text,"This is a laboratory-virus study with an existing-database comparison, not a study generating sequences from sampled individuals. The required count is therefore zero.",strict
23749954,6,From which countries were the sequenced samples obtained?,Not applicable,“Cell culture drug selections were performed with various drugs in MT2 cells.” “Frequencies of subtype-specific silent nucleotide polymorphisms relevant to this study are shown in percentages that were calculated for each subtype from alignments of complete sequences available from the HIV Sequence Database of Los Alamos National Laboratory.”,main_text,No patient samples were collected for sequencing. Author affiliations and countries mentioned in cited clinical studies do not establish sample-collection countries for this study.,strict
23749954,7,From what years were the sequenced samples obtained?,Not applicable,“The duration of the study was 20 weeks.” “All selections for resistance were performed at least three times.”,figure,"These statements in Figure 2's legend (page 4) concern laboratory experiments, not clinical sample collection. No new patient sequences were reported.",strict
23749954,8,Were samples cloned prior to sequencing?,Not applicable,“Sequences of wild-type and mutated NL4-3 viruses.” “The sequence of NL4-3 (wt) corresponds to the subtype B consensus sequence in (a).”,figure,"Figure 1 (page 3) describes laboratory viruses. Because the study reports neither new patient-sample sequences nor quantified in vitro susceptibility data, the question is not applicable under the specified rule.",strict
23749954,9,Which HIV genes were reported to have been sequenced?,RT,"“The reverse transcriptase (RT) enzymes of subtypes B and C behave in similar fashion in biochemical assays, suggesting that differences in nucleotide sequences between subtypes might be involved.” “Representation of the sites relevant to this study and the surrounding nucleotide sequences, and comparison of the subtype B and C consensus sequences.”",main_text,"The sequence regions illustrated in Figure 1 and the NRTI-resistance mutations reported in Figure 2 concern reverse transcriptase. RT is therefore the applicable target, although the sequences are not newly obtained patient sequences.",strict
23749954,10,What method was used for sequencing?,Not reported,“Protocols similar to those previously described were employed.” “The mutations listed were fully developed and unique at 20 weeks or earlier.”,main_text,"The Methods section refers to a previous protocol, and Figure 2 reports mutation outcomes, but this 2013 article does not specify a sequencing platform, chemistry, or method. Sanger sequencing cannot be assigned using the pre-2008 rule.",strict
23749954,11,What type of samples were sequenced?,Not applicable,“Cell culture drug selections were performed with various drugs in MT2 cells.” “Sequences of wild-type and mutated NL4-3 viruses.”,main_text,"The abstract and Figure 1 describe laboratory cell-culture viruses, not clinical specimens obtained from individuals with HIV.",strict
23749954,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not applicable,“Cell culture drug selections were performed with various drugs in MT2 cells.” “These data are consistent with those that might be associated with K65R development in patients infected with subtype C HIV previously treated with TAM-selecting drugs such as zidovudine.”,main_text,The Discussion compares laboratory findings with previously published clinical observations. It does not report new sequences from patients with virological failure.,strict
23749954,13,Were the patients in the study in a clinical trial?,No,“Cell culture drug selections were performed with various drugs in MT2 cells.” “All selections for resistance were performed at least three times.”,main_text,"The paper reports laboratory experiments, with no enrolled patients or clinical-trial participation. Trials mentioned in the references are separate studies.",strict
23749954,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No,“Cell culture drug selections were performed with various drugs in MT2 cells.” “These data are consistent with those that might be associated with K65R development in patients infected with subtype C HIV previously treated with TAM-selecting drugs such as zidovudine.”,main_text,Previously treated patients are discussed only as clinical context from cited studies. No new sequences from individuals with HIV were generated in this study.,strict
23749954,15,Which drug classes were received by individuals in the study before sample sequencing?,None,“Cell culture drug selections were performed with various drugs in MT2 cells.” “All selections for resistance were performed at least three times.”,main_text,"Drug exposure occurred in laboratory selection experiments, not in individuals contributing clinical samples. Because no patient sequences were reported, the required answer is None.",strict
23749954,16,Which drugs were received by individuals in the study before sample sequencing?,None,“Cell culture drug selections were performed with various drugs in MT2 cells.” “All selections for resistance were performed at least three times.”,main_text,The drugs named in the experiments were applied to cultured viruses; they are not treatment histories for sequenced patients. No individuals contributed samples for sequencing in this study.,strict
37147875,1,Does the paper report HIV sequences from patient samples?,Yes,"“SBS of HIV-1 reverse transcriptase (RT), protease and integrase was performed before treatment initiation and revealed an S230R INSTI mutation.” “Retrospective baseline NGS was done using the MiSeq platform (Illumina, San Diego, CA, USA) and the data were analysed with PASeq software at two cut-offs (20% and 1%).”",main_text,Page 1802 reports new Sanger and next-generation sequencing of the patient's baseline HIV sample.,strict
37147875,2,Does the paper report in vitro drug susceptibility data?,No,"“Retrospective baseline NGS was done using the MiSeq platform (Illumina, San Diego, CA, USA) and the data were analysed with PASeq software at two cut-offs (20% and 1%).” “These results demonstrated that the S230R substitution caused similar effects on viral replicative capacity as R263K.”",main_text,"The present study reports genotypic testing, not phenotypic susceptibility testing. The susceptibility measurements discussed on page 1802 are explicitly attributed to the previously published study by Pham et al., rather than generated for this patient.",strict
37147875,3,Were sequences from the paper made publicly available?,No,,not_found,The complete article on pages 1802–1803 contains no sequence accession numbers or statement of deposition in a public sequence repository.,strict
37147875,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,,not_found,No accession numbers for the newly generated HIV sequences are provided.,strict
37147875,5,How many individuals had samples obtained for HIV sequencing?,1,"“A 22-year-old man presented in April 2022 to our infectious disease department as seropositive for HIV after a rapid test in a sexually transmitted infection clinic.” “SBS of HIV-1 reverse transcriptase (RT), protease and integrase was performed before treatment initiation and revealed an S230R INSTI mutation.”",main_text,"The case report describes sequencing from one patient. His partner is discussed, but no sequencing of the partner's samples is reported.",strict
37147875,6,From which countries were the sequenced samples obtained?,France,"“A 22-year-old man presented in April 2022 to our infectious disease department as seropositive for HIV after a rapid test in a sexually transmitted infection clinic.” “Maladies Infectieuses, Hôpital Saint-Louis, Assistance Publique Hôpitaux de Paris, Paris, France”",main_text,"The patient presented to the authors' infectious diseases department at Hôpital Saint-Louis in Paris, France, as identified by the affiliation on page 1802.",strict
37147875,7,From what years were the sequenced samples obtained?,2022,"“A 22-year-old man presented in April 2022 to our infectious disease department as seropositive for HIV after a rapid test in a sexually transmitted infection clinic.” “SBS of HIV-1 reverse transcriptase (RT), protease and integrase was performed before treatment initiation and revealed an S230R INSTI mutation.”",main_text,Sequencing used the baseline sample associated with the patient's April 2022 diagnosis.,strict
37147875,8,Were samples cloned prior to sequencing?,Not applicable,"“SBS of HIV-1 reverse transcriptase (RT), protease and integrase was performed before treatment initiation and revealed an S230R INSTI mutation.” “Retrospective baseline NGS was done using the MiSeq platform (Illumina, San Diego, CA, USA) and the data were analysed with PASeq software at two cut-offs (20% and 1%).”",main_text,"The study does not report its own in vitro susceptibility data, so the question is not applicable under the specified rule. Molecular cloning discussed elsewhere concerns a cited prior study.",strict
37147875,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN","“SBS of HIV-1 reverse transcriptase (RT), protease and integrase was performed before treatment initiation and revealed an S230R INSTI mutation.” “NGS allowed us to obtain a mean coverage of 41 258 per nucleotide position for the protease region, of 17 032 for RT and of 16 345 for integrase.”",main_text,"Both sequencing approaches covered protease, reverse transcriptase and integrase.",strict
37147875,10,What method was used for sequencing?,Sanger sequencing; NGS,"“As far as we are aware, we have identified the first case of transmission of S230R major integrase mutation at the time of primary infection, using SBS and next-generation sequencing (NGS).” “Retrospective baseline NGS was done using the MiSeq platform (Illumina, San Diego, CA, USA) and the data were analysed with PASeq software at two cut-offs (20% and 1%).”",main_text,The article defines SBS as Sanger-based sequencing and reports additional Illumina MiSeq next-generation sequencing.,strict
37147875,11,What type of samples were sequenced?,Plasma,"“Baseline CD4 T cell count was 577/mm3 and HIV-1 viral load was 2770 copies/mL.” “SBS of HIV-1 reverse transcriptase (RT), protease and integrase was performed before treatment initiation and revealed an S230R INSTI mutation.”",main_text,The specimen is not explicitly named. Plasma is inferred under the specified rule for sequencing performed at diagnosis in a patient with detectable baseline viraemia.,strict
37147875,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No,"“SBS of HIV-1 reverse transcriptase (RT), protease and integrase was performed before treatment initiation and revealed an S230R INSTI mutation.” “His sexual partner was an HIV-1-infected man treated but experiencing difficulties in adherence to treatment.”",main_text,The sequenced patient was newly diagnosed and sampled before treatment. The partner's suspected treatment failure does not qualify because no sequences from the partner are reported.,strict
37147875,13,Were the patients in the study in a clinical trial?,No,"“A 22-year-old man presented in April 2022 to our infectious disease department as seropositive for HIV after a rapid test in a sexually transmitted infection clinic.” “Due to the INSTI mutation, the patient was switched to a regimen containing doravirine + TDF + FTC.”",main_text,"This is a clinical case report describing routine diagnosis and treatment modification, with no indication of trial participation.",strict
37147875,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No,"“SBS of HIV-1 reverse transcriptase (RT), protease and integrase was performed before treatment initiation and revealed an S230R INSTI mutation.” “Retrospective baseline NGS was done using the MiSeq platform (Illumina, San Diego, CA, USA) and the data were analysed with PASeq software at two cut-offs (20% and 1%).”",main_text,"All reported sequences derive from the patient's pretreatment baseline sample, including the retrospective NGS analysis. Subsequent ART does not constitute exposure before sample collection.",strict
37147875,15,Which drug classes were received by individuals in the study before sample sequencing?,None,"“The patient was infected through homosexual contact and started on a dolutegravir (DTG) + emtricitabine (FTC) + tenofovir disoproxil fumarate (TDF) regimen 7 days after diagnosis.” “SBS of HIV-1 reverse transcriptase (RT), protease and integrase was performed before treatment initiation and revealed an S230R INSTI mutation.”",main_text,The sequenced baseline sample preceded ART. Drug classes received subsequently are excluded from the pretreatment exposure history.,strict
37147875,16,Which drugs were received by individuals in the study before sample sequencing?,None,"“The patient was infected through homosexual contact and started on a dolutegravir (DTG) + emtricitabine (FTC) + tenofovir disoproxil fumarate (TDF) regimen 7 days after diagnosis.” “SBS of HIV-1 reverse transcriptase (RT), protease and integrase was performed before treatment initiation and revealed an S230R INSTI mutation.”",main_text,No prior ARV exposure is reported for the patient whose baseline sample was sequenced. The named treatments were initiated after the baseline sample and therefore are not included.,strict
36415058,1,Does the paper report HIV sequences from patient samples?,No,“We aimed at evaluating the propensity of eligible individuals to consider the switch to LA cabotegravir and rilpivirine every 8 weeks.” “A total of 486 individuals eligible for LA cabotegravir and rilpivirine were interviewed.”,main_text,"This is an interview study of treatment preferences, not a sequencing study. The full article, including Tables 1 and 2, reports no newly generated HIV sequences, genotypic testing, or mutation lists. Historical resistance information was used only to determine eligibility.",strict
36415058,2,Does the paper report in vitro drug susceptibility data?,No,"“The degree of interest was not quantified, but answers were classified as ‘interested,’ ‘uncertain,’ ‘little or not interested.’” “Multinomial logistic regression was performed to evaluate predictors of interest or uncertainty, versus little or no interest, in LA regimen.”",main_text,"The outcomes are treatment preferences and their predictors. No phenotypic susceptibility assays, inhibitory concentrations, or susceptibility fold changes are reported.",strict
36415058,3,Were sequences from the paper made publicly available?,No,“The data that support the findings of this study are available on request from the corresponding author.” “The data are not publicly available due to privacy or ethical restrictions.”,main_text,The Data Availability Statement on page 3 describes nonpublic study data. No newly generated HIV sequences or public sequence repository deposits are reported.,strict
36415058,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,“The data that support the findings of this study are available on request from the corresponding author.” “The data are not publicly available due to privacy or ethical restrictions.”,main_text,No GenBank or other sequence repository accession numbers appear anywhere in the article.,strict
36415058,5,How many individuals had samples obtained for HIV sequencing?,0,“A total of 486 individuals eligible for LA cabotegravir and rilpivirine were interviewed.” “The main baseline characteristics of the studied population are listed in Table 1.”,main_text,"The 486 individuals contributed interview and clinical information, not reported HIV sequences. Under the specified rule for papers without patient-derived sequencing, the count is 0.",strict
36415058,6,From which countries were the sequenced samples obtained?,Not applicable,“We aimed at evaluating the propensity of eligible individuals to consider the switch to LA cabotegravir and rilpivirine every 8 weeks.” “A total of 486 individuals eligible for LA cabotegravir and rilpivirine were interviewed.”,main_text,"No patient-derived HIV sequences are reported, so a country of collection for sequenced samples is not applicable. The clinic's Italian location does not establish a sequencing population.",strict
36415058,7,From what years were the sequenced samples obtained?,Not applicable,"“After clinical chart review, individuals with HIV‐RNA <50 copies/ml, a negative HBsAg, and no previous failure or documented resistance to integrase inhibitors or non‐nucleoside reverse transcriptase inhibitors (i.e., eligible for cabotegravir and rilpivirine), coming to our clinic for a routine ambulatory visit during 2021, were consecutively interviewed by the referring physician: they were asked if they were favorable or not to consider the switch to LA cabotegravir and rilpivirine every 2 months.” “A total of 486 individuals eligible for LA cabotegravir and rilpivirine were interviewed.”",main_text,"2021 is the interview year, not a reported sequencing sample-collection year. No patient-derived HIV sequences are reported.",strict
36415058,8,Were samples cloned prior to sequencing?,Not applicable,“We aimed at evaluating the propensity of eligible individuals to consider the switch to LA cabotegravir and rilpivirine every 8 weeks.” “A total of 486 individuals eligible for LA cabotegravir and rilpivirine were interviewed.”,main_text,"Neither patient-derived HIV sequencing nor in vitro drug susceptibility testing is reported, so the cloning question is not applicable.",strict
36415058,9,Which HIV genes were reported to have been sequenced?,Not applicable,“We aimed at evaluating the propensity of eligible individuals to consider the switch to LA cabotegravir and rilpivirine every 8 weeks.” “A total of 486 individuals eligible for LA cabotegravir and rilpivirine were interviewed.”,main_text,"No HIV genes were reported as sequenced. References to integrase inhibitors and NNRTIs concern treatment eligibility and regimen categories, not sequencing targets.",strict
36415058,10,What method was used for sequencing?,Not reported,"“The degree of interest was not quantified, but answers were classified as ‘interested,’ ‘uncertain,’ ‘little or not interested.’” “Multinomial logistic regression was performed to evaluate predictors of interest or uncertainty, versus little or no interest, in LA regimen.”",main_text,"The described methods concern interviews and statistical analysis. No sequencing method, instrument, or platform is reported.",strict
36415058,11,What type of samples were sequenced?,Not applicable,“We aimed at evaluating the propensity of eligible individuals to consider the switch to LA cabotegravir and rilpivirine every 8 weeks.” “A total of 486 individuals eligible for LA cabotegravir and rilpivirine were interviewed.”,main_text,No patient-derived HIV sequencing is reported. Viral suppression and routine clinical laboratory measurements do not establish that any specimen was sequenced.,strict
36415058,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not applicable,“We aimed at evaluating the propensity of eligible individuals to consider the switch to LA cabotegravir and rilpivirine every 8 weeks.” “A total of 486 individuals eligible for LA cabotegravir and rilpivirine were interviewed.”,main_text,"No sequences were reported from any individuals, regardless of their treatment or virological history.",strict
36415058,13,Were the patients in the study in a clinical trial?,No,"“A total of 486 individuals eligible for LA cabotegravir and rilpivirine were interviewed.” “It must be underlined that the individuals enrolled in the CARISEL study had already experienced the LA regimen (or at least oral cabotegravir and rilpivirine), while people interviewed in our investigation did not.”",main_text,The present study is an observational interview study with no assigned treatment or randomization. CARISEL and the other trials are cited for comparison and are not the study population.,strict
36415058,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No,"“A total of 486 individuals eligible for LA cabotegravir and rilpivirine were interviewed.” “Another peculiarity of our study is that there were many individuals with a long history of exposure to ART (median 12.5 years), while in most other studies that have evaluated LA in people receiving their first‐line regimen.”",main_text,"Participants were ART-experienced, but the paper reports no HIV sequences from them. The specified rule therefore requires No.",strict
