PMID,QID,Question,Answer
37574435,1,Does the paper report HIV sequences from patient samples?,Yes
37574435,2,Does the paper report in vitro drug susceptibility data?,No
37574435,3,Were sequences from the paper made publicly available?,Yes
37574435,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37574435,5,How many individuals had samples obtained for HIV sequencing?,Not reported
37574435,6,From which countries were the sequenced samples obtained?,Not reported
37574435,7,From what years were the sequenced samples obtained?,Not reported
37574435,8,Were samples cloned prior to sequencing?,Not reported
37574435,9,Which HIV genes were reported to have been sequenced?,Not reported
37574435,10,What method was used for sequencing?,Not reported
37574435,11,What type of samples were sequenced?,Not reported
37574435,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
37574435,13,Were the patients in the study in a clinical trial?,Not reported
37574435,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37574435,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37574435,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37585352,1,Does the paper report HIV sequences from patient samples?,Yes
37585352,2,Does the paper report in vitro drug susceptibility data?,Yes
37585352,3,Were sequences from the paper made publicly available?,Yes
37585352,4,What were the GenBank accession numbers for sequenced HIV isolates?,KP170487
37585352,5,How many individuals had samples obtained for HIV sequencing?,1281
37585352,6,From which countries were the sequenced samples obtained?,Botswana
37585352,7,From what years were the sequenced samples obtained?,2013-2018
37585352,8,Were samples cloned prior to sequencing?,Yes
37585352,9,Which HIV genes were reported to have been sequenced?,Pol
37585352,10,What method was used for sequencing?,NGS
37585352,11,What type of samples were sequenced?,Proviral DNA
37585352,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37585352,13,Were the patients in the study in a clinical trial?,Yes
37585352,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37585352,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37585352,16,Which drugs were received by individuals in the study before sample sequencing?,"EFV, FTC, TDF, 3TC, NVP, ZDV"
37593123,1,Does the paper report HIV sequences from patient samples?,Yes
37593123,2,Does the paper report in vitro drug susceptibility data?,No
37593123,3,Were sequences from the paper made publicly available?,Yes
37593123,4,What were the GenBank accession numbers for sequenced HIV isolates?,FJ800379ÐFJ800386; GQ477441ÐGQ477451; KP170487
37593123,4,How many individuals had samples obtained for HIV sequencing?,57902
37593123,6,From which countries were the sequenced samples obtained?,China
37593123,7,From what years were the sequenced samples obtained?,2004-2022
37593123,8,Were samples cloned prior to sequencing?,No
37593123,9,Which HIV genes were reported to have been sequenced?,Pol
37593123,10,What method was used for sequencing?,Sanger sequencing
37593123,11,What type of samples were sequenced?,Plasma
37593123,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37593123,13,Were the patients in the study in a clinical trial?,No
37593123,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37593123,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs"
37593123,16,Which drugs were received by individuals in the study before sample sequencing?,"AZT, 3TC, FTC, TDF, EFV, NVP, LPV/r, ATV, DTG, CAB, LEN"
37626789,1,Does the paper report HIV sequences from patient samples?,Yes
37626789,2,Does the paper report in vitro drug susceptibility data?,No
37626789,3,Were sequences from the paper made publicly available?,No
37626789,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37626789,5,How many individuals had samples obtained for HIV sequencing?,551
37626789,6,From which countries were the sequenced samples obtained?,Not reported
37626789,7,From what years were the sequenced samples obtained?,2017-2019
37626789,8,Were samples cloned prior to sequencing?,No
37626789,9,Which HIV genes were reported to have been sequenced?,Pol
37626789,10,What method was used for sequencing?,Sanger sequencing
37626789,11,What type of samples were sequenced?,Yes
37626789,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37626789,13,Were the patients in the study in a clinical trial?,No
37626789,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37626789,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
37626789,16,Which drugs were received by individuals in the study before sample sequencing?,"AZT, 3TC, NVP, D4T, EFV"
37632026,1,Does the paper report HIV sequences from patient samples?,Yes
37632026,2,Does the paper report in vitro drug susceptibility data?,No
37632026,3,Were sequences from the paper made publicly available?,No
37632026,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37632026,5,How many individuals had samples obtained for HIV sequencing?,759
37632026,6,From which countries were the sequenced samples obtained?,Cameroon
37632026,7,From what years were the sequenced samples obtained?,2011-2019
37632026,8,Were samples cloned prior to sequencing?,No
37632026,9,Which HIV genes were reported to have been sequenced?,Not reported
37632026,10,What method was used for sequencing?,Not reported
37632026,11,What type of samples were sequenced?,Not reported
37632026,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37632026,13,Were the patients in the study in a clinical trial?,No
37632026,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37632026,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37632026,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37632071,1,Does the paper report HIV sequences from patient samples?,Yes
37632071,2,Does the paper report in vitro drug susceptibility data?,No
37632071,3,Were sequences from the paper made publicly available?,No
37632071,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37632071,5,How many individuals had samples obtained for HIV sequencing?,197
37632071,6,From which countries were the sequenced samples obtained?,Italy
37632071,7,From what years were the sequenced samples obtained?,2019-2022
37632071,8,Were samples cloned prior to sequencing?,Not reported
37632071,9,Which HIV genes were reported to have been sequenced?,Not reported
37632071,10,What method was used for sequencing?,Not reported
37632071,11,What type of samples were sequenced?,Plasma
37632071,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37632071,13,Were the patients in the study in a clinical trial?,No
37632071,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37632071,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INSTI"
37632071,16,Which drugs were received by individuals in the study before sample sequencing?,None
37649807,1,Does the paper report HIV sequences from patient samples?,No
37649807,2,Does the paper report in vitro drug susceptibility data?,No
37649807,3,Were sequences from the paper made publicly available?,No
37649807,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37649807,5,How many individuals had samples obtained for HIV sequencing?,0
37649807,6,From which countries were the sequenced samples obtained?,Not reported
37649807,7,From what years were the sequenced samples obtained?,Not reported
37649807,8,Were samples cloned prior to sequencing?,Not reported
37649807,9,Which HIV genes were reported to have been sequenced?,Not reported
37649807,10,What method was used for sequencing?,Not reported
37649807,11,What type of samples were sequenced?,No
37649807,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37649807,13,Were the patients in the study in a clinical trial?,No
37649807,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37649807,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37649807,16,Which drugs were received by individuals in the study before sample sequencing?,None
37662576,1,Does the paper report HIV sequences from patient samples?,No
37662576,2,Does the paper report in vitro drug susceptibility data?,No
37662576,3,Were sequences from the paper made publicly available?,No
37662576,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37662576,5,How many individuals had samples obtained for HIV sequencing?,0
37662576,6,From which countries were the sequenced samples obtained?,Not reported
37662576,7,From what years were the sequenced samples obtained?,Not reported
37662576,8,Were samples cloned prior to sequencing?,Not reported
37662576,9,Which HIV genes were reported to have been sequenced?,Not reported
37662576,10,What method was used for sequencing?,Not reported
37662576,11,What type of samples were sequenced?,Not reported
37662576,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
37662576,13,Were the patients in the study in a clinical trial?,Not reported
37662576,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37662576,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37662576,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37674678,1,Does the paper report HIV sequences from patient samples?,Yes
37674678,2,Does the paper report in vitro drug susceptibility data?,No
37674678,3,Were sequences from the paper made publicly available?,Yes
37674678,4,What were the GenBank accession numbers for sequenced HIV isolates?,FJ800379ÐFJ800386; GQ477441ÐGQ477451; KP170487
37674678,5,How many individuals had samples obtained for HIV sequencing?,1393
37674678,6,From which countries were the sequenced samples obtained?,China
37674678,7,From what years were the sequenced samples obtained?,2019-2021
37674678,8,Were samples cloned prior to sequencing?,No
37674678,9,Which HIV genes were reported to have been sequenced?,Pol
37674678,10,What method was used for sequencing?,Sanger sequencing
37674678,11,What type of samples were sequenced?,Plasma
37674678,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37674678,13,Were the patients in the study in a clinical trial?,No
37674678,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37674678,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37674678,16,Which drugs were received by individuals in the study before sample sequencing?,None
37701387,1,Does the paper report HIV sequences from patient samples?,Yes
37701387,2,Does the paper report in vitro drug susceptibility data?,No
37701387,3,Were sequences from the paper made publicly available?,No
37701387,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37701387,5,How many individuals had samples obtained for HIV sequencing?,30
37701387,6,From which countries were the sequenced samples obtained?,Italy
37701387,7,From what years were the sequenced samples obtained?,2020-2021
37701387,8,Were samples cloned prior to sequencing?,No
37701387,9,Which HIV genes were reported to have been sequenced?,Not reported
37701387,10,What method was used for sequencing?,Not reported
37701387,11,What type of samples were sequenced?,Plasma
37701387,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37701387,13,Were the patients in the study in a clinical trial?,Yes
37701387,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37701387,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37701387,16,Which drugs were received by individuals in the study before sample sequencing?,None
37716367,1,Does the paper report HIV sequences from patient samples?,Yes
37716367,2,Does the paper report in vitro drug susceptibility data?,No
37716367,3,Were sequences from the paper made publicly available?,No
37716367,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37716367,5,How many individuals had samples obtained for HIV sequencing?,0
37716367,6,From which countries were the sequenced samples obtained?,Not reported
37716367,7,From what years were the sequenced samples obtained?,Not reported
37716367,8,Were samples cloned prior to sequencing?,Not reported
37716367,9,Which HIV genes were reported to have been sequenced?,Not reported
37716367,10,What method was used for sequencing?,Not reported
37716367,11,What type of samples were sequenced?,No
37716367,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37716367,13,Were the patients in the study in a clinical trial?,No
37716367,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37716367,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37716367,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37755428,1,Does the paper report HIV sequences from patient samples?,Yes
37755428,2,Does the paper report in vitro drug susceptibility data?,No
37755428,3,Were sequences from the paper made publicly available?,No
37755428,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37755428,5,How many individuals had samples obtained for HIV sequencing?,143
37755428,6,From which countries were the sequenced samples obtained?,Haiti
37755428,7,From what years were the sequenced samples obtained?,Not reported
37755428,8,Were samples cloned prior to sequencing?,No
37755428,9,Which HIV genes were reported to have been sequenced?,Not reported
37755428,10,What method was used for sequencing?,Sanger sequencing
37755428,11,What type of samples were sequenced?,Dried blood spots
37755428,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37755428,13,Were the patients in the study in a clinical trial?,No
37755428,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37755428,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37755428,16,Which drugs were received by individuals in the study before sample sequencing?,None
37775947,1,Does the paper report HIV sequences from patient samples?,Yes
37775947,2,Does the paper report in vitro drug susceptibility data?,Yes
37775947,3,Were sequences from the paper made publicly available?,Yes
37775947,4,What were the GenBank accession numbers for sequenced HIV isolates?,KP170487
37775947,5,How many individuals had samples obtained for HIV sequencing?,1380
37775947,6,From which countries were the sequenced samples obtained?,Multiple
37775947,7,From what years were the sequenced samples obtained?,2009-2013
37775947,8,Were samples cloned prior to sequencing?,No
37775947,9,Which HIV genes were reported to have been sequenced?,Pol
37775947,10,What method was used for sequencing?,NGS
37775947,11,What type of samples were sequenced?,Plasma
37775947,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37775947,13,Were the patients in the study in a clinical trial?,Yes
37775947,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37775947,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37775947,16,Which drugs were received by individuals in the study before sample sequencing?,None
37817087,1,Does the paper report HIV sequences from patient samples?,Yes
37817087,2,Does the paper report in vitro drug susceptibility data?,Yes
37817087,3,Were sequences from the paper made publicly available?,Yes
37817087,4,What were the GenBank accession numbers for sequenced HIV isolates?,KP170487
37817087,5,How many individuals had samples obtained for HIV sequencing?,11527
37817087,6,From which countries were the sequenced samples obtained?,Germany
37817087,7,From what years were the sequenced samples obtained?,2017-2020
37817087,8,Were samples cloned prior to sequencing?,No
37817087,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
37817087,10,What method was used for sequencing?,NGS
37817087,11,What type of samples were sequenced?,Plasma
37817087,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37817087,13,Were the patients in the study in a clinical trial?,No
37817087,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37817087,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs"
37817087,16,Which drugs were received by individuals in the study before sample sequencing?,"TDF, FTC, EFV, NVP, LPV/r, ATV, DRV, RAL, EVG, DTG, BIC, CAB, MVC, LEN"
37823653,1,Does the paper report HIV sequences from patient samples?,Yes
37823653,2,Does the paper report in vitro drug susceptibility data?,Not reported
37823653,3,Were sequences from the paper made publicly available?,No
37823653,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37823653,5,How many individuals had samples obtained for HIV sequencing?,"6,078"
37823653,6,From which countries were the sequenced samples obtained?,Botswana
37823653,7,From what years were the sequenced samples obtained?,2013-2018
37823653,8,Were samples cloned prior to sequencing?,Not reported
37823653,9,Which HIV genes were reported to have been sequenced?,Env
37823653,10,What method was used for sequencing?,Not reported
37823653,11,What type of samples were sequenced?,PBMC
37823653,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37823653,13,Were the patients in the study in a clinical trial?,Not reported
37823653,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37823653,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37823653,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37872202,1,Does the paper report HIV sequences from patient samples?,Not reported
37872202,2,Does the paper report in vitro drug susceptibility data?,Not reported
37872202,3,Were sequences from the paper made publicly available?,Not reported
37872202,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37872202,5,How many individuals had samples obtained for HIV sequencing?,Not reported
37872202,6,From which countries were the sequenced samples obtained?,Not reported
37872202,7,From what years were the sequenced samples obtained?,Not reported
37872202,8,Were samples cloned prior to sequencing?,Not reported
37872202,9,Which HIV genes were reported to have been sequenced?,Not reported
37872202,10,What method was used for sequencing?,Not reported
37872202,11,What type of samples were sequenced?,Not reported
37872202,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
37872202,13,Were the patients in the study in a clinical trial?,Not reported
37872202,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
37872202,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37872202,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37878637,1,Does the paper report HIV sequences from patient samples?,Yes
37878637,2,Does the paper report in vitro drug susceptibility data?,Yes
37878637,3,Were sequences from the paper made publicly available?,Yes
37878637,4,What were the GenBank accession numbers for sequenced HIV isolates?,FJ800379ÐFJ800386; GQ477441ÐGQ477451; KP170487
37878637,5,How many individuals had samples obtained for HIV sequencing?,311
37878637,6,From which countries were the sequenced samples obtained?,Cameroon
37878637,7,From what years were the sequenced samples obtained?,2018-2020
37878637,8,Were samples cloned prior to sequencing?,No
37878637,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
37878637,10,What method was used for sequencing?,Sanger sequencing
37878637,11,What type of samples were sequenced?,Plasma
37878637,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37878637,13,Were the patients in the study in a clinical trial?,No
37878637,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37878637,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs"
37878637,16,Which drugs were received by individuals in the study before sample sequencing?,"TDF, 3TC, EFV, LPV/r, ATV, DRV, RAL, EVG, DTG, BIC, CAB, MVC, FTV, DOR, LEN"
37880705,1,Does the paper report HIV sequences from patient samples?,Yes
37880705,2,Does the paper report in vitro drug susceptibility data?,Yes
37880705,3,Were sequences from the paper made publicly available?,No
37880705,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37880705,5,How many individuals had samples obtained for HIV sequencing?,Not reported
37880705,6,From which countries were the sequenced samples obtained?,Not reported
37880705,7,From what years were the sequenced samples obtained?,Not reported
37880705,8,Were samples cloned prior to sequencing?,Not reported
37880705,9,Which HIV genes were reported to have been sequenced?,Not reported
37880705,10,What method was used for sequencing?,Not reported
37880705,11,What type of samples were sequenced?,Not reported
37880705,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
37880705,13,Were the patients in the study in a clinical trial?,Not reported
37880705,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37880705,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37880705,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37896785,1,Does the paper report HIV sequences from patient samples?,Yes
37896785,2,Does the paper report in vitro drug susceptibility data?,No
37896785,3,Were sequences from the paper made publicly available?,Yes
37896785,4,What were the GenBank accession numbers for sequenced HIV isolates?,OQ215322-OQ215382
37896785,5,How many individuals had samples obtained for HIV sequencing?,61
37896785,6,From which countries were the sequenced samples obtained?,Vietnam
37896785,7,From what years were the sequenced samples obtained?,2021
37896785,8,Were samples cloned prior to sequencing?,No
37896785,9,Which HIV genes were reported to have been sequenced?,Pol
37896785,10,What method was used for sequencing?,Sanger sequencing
37896785,11,What type of samples were sequenced?,Plasma
37896785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37896785,13,Were the patients in the study in a clinical trial?,No
37896785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37896785,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37896785,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37896860,1,Does the paper report HIV sequences from patient samples?,Yes
37896860,2,Does the paper report in vitro drug susceptibility data?,No
37896860,3,Were sequences from the paper made publicly available?,No
37896860,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37896860,5,How many individuals had samples obtained for HIV sequencing?,106
37896860,6,From which countries were the sequenced samples obtained?,Not reported
37896860,7,From what years were the sequenced samples obtained?,Not reported
37896860,8,Were samples cloned prior to sequencing?,Not reported
37896860,9,Which HIV genes were reported to have been sequenced?,Not reported
37896860,10,What method was used for sequencing?,Not reported
37896860,11,What type of samples were sequenced?,Not reported
37896860,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37896860,13,Were the patients in the study in a clinical trial?,Yes
37896860,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37896860,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37896860,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37910452,1,Does the paper report HIV sequences from patient samples?,Yes
37910452,2,Does the paper report in vitro drug susceptibility data?,Yes
37910452,3,Were sequences from the paper made publicly available?,Yes
37910452,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37910452,5,How many individuals had samples obtained for HIV sequencing?,0
37910452,6,From which countries were the sequenced samples obtained?,Not applicable
37910452,7,From what years were the sequenced samples obtained?,Not applicable
37910452,8,Were samples cloned prior to sequencing?,No
37910452,9,Which HIV genes were reported to have been sequenced?,None
37910452,10,What method was used for sequencing?,No
37910452,11,What type of samples were sequenced?,No
37910452,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37910452,13,Were the patients in the study in a clinical trial?,No
37910452,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37910452,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37910452,16,Which drugs were received by individuals in the study before sample sequencing?,None
37914679,1,Does the paper report HIV sequences from patient samples?,Yes
37914679,2,Does the paper report in vitro drug susceptibility data?,No
37914679,3,Were sequences from the paper made publicly available?,No
37914679,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37914679,5,How many individuals had samples obtained for HIV sequencing?,76
37914679,6,From which countries were the sequenced samples obtained?,Not reported
37914679,7,From what years were the sequenced samples obtained?,Not reported
37914679,8,Were samples cloned prior to sequencing?,No
37914679,9,Which HIV genes were reported to have been sequenced?,Not reported
37914679,10,What method was used for sequencing?,NGS
37914679,11,What type of samples were sequenced?,Plasma
37914679,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37914679,13,Were the patients in the study in a clinical trial?,No
37914679,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37914679,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37914679,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37920909,1,Does the paper report HIV sequences from patient samples?,Yes
37920909,2,Does the paper report in vitro drug susceptibility data?,No
37920909,3,Were sequences from the paper made publicly available?,No
37920909,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37920909,5,How many individuals had samples obtained for HIV sequencing?,629
37920909,6,From which countries were the sequenced samples obtained?,China
37920909,7,From what years were the sequenced samples obtained?,2020-2023
37920909,8,Were samples cloned prior to sequencing?,No
37920909,9,Which HIV genes were reported to have been sequenced?,IN
37920909,10,What method was used for sequencing?,Sanger sequencing
37920909,11,What type of samples were sequenced?,Plasma
37920909,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37920909,13,Were the patients in the study in a clinical trial?,No
37920909,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37920909,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37920909,16,Which drugs were received by individuals in the study before sample sequencing?,None
37938856,1,Does the paper report HIV sequences from patient samples?,Yes
37938856,2,Does the paper report in vitro drug susceptibility data?,No
37938856,3,Were sequences from the paper made publicly available?,No
37938856,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37938856,5,How many individuals had samples obtained for HIV sequencing?,820
37938856,6,From which countries were the sequenced samples obtained?,Kenya
37938856,7,From what years were the sequenced samples obtained?,2019-2022
37938856,8,Were samples cloned prior to sequencing?,No
37938856,9,Which HIV genes were reported to have been sequenced?,"Pol, RT, IN"
37938856,10,What method was used for sequencing?,Sanger sequencing
37938856,11,What type of samples were sequenced?,"Plasma, PBMC"
37938856,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37938856,13,Were the patients in the study in a clinical trial?,No
37938856,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37938856,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INSTI, PI"
37938856,16,Which drugs were received by individuals in the study before sample sequencing?,"Lamivudine, Tenofovir, Efavirenz, Dolutegravir, Atazanavir, Ritonavir"
37941373,1,Does the paper report HIV sequences from patient samples?,Yes
37941373,2,Does the paper report in vitro drug susceptibility data?,No
37941373,3,Were sequences from the paper made publicly available?,No
37941373,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37941373,5,How many individuals had samples obtained for HIV sequencing?,1032
37941373,6,From which countries were the sequenced samples obtained?,China
37941373,7,From what years were the sequenced samples obtained?,2019-2022
37941373,8,Were samples cloned prior to sequencing?,Not reported
37941373,9,Which HIV genes were reported to have been sequenced?,Pol
37941373,10,What method was used for sequencing?,Sanger sequencing
37941373,11,What type of samples were sequenced?,Plasma
37941373,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37941373,13,Were the patients in the study in a clinical trial?,No
37941373,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37941373,15,Which drug classes were received by individuals in the study before sample sequencing?,INSTI
37941373,16,Which drugs were received by individuals in the study before sample sequencing?,"BIC, CAB, DTG, EVG, RAL"
37946329,1,Does the paper report HIV sequences from patient samples?,Not reported
37946329,2,Does the paper report in vitro drug susceptibility data?,Not reported
37946329,3,Were sequences from the paper made publicly available?,Not reported
37946329,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37946329,4,How many individuals had samples obtained for HIV sequencing?,Not reported
37946329,6,From which countries were the sequenced samples obtained?,Not reported
37946329,7,From what years were the sequenced samples obtained?,Not reported
37946329,8,Were samples cloned prior to sequencing?,Not reported
37946329,9,Which HIV genes were reported to have been sequenced?,Not reported
37946329,10,What method was used for sequencing?,Not reported
37946329,11,What type of samples were sequenced?,Not reported
37946329,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
37946329,13,Were the patients in the study in a clinical trial?,Not reported
37946329,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
37946329,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37946329,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37957382,1,Does the paper report HIV sequences from patient samples?,Yes
37957382,2,Does the paper report in vitro drug susceptibility data?,Yes
37957382,3,Were sequences from the paper made publicly available?,Yes
37957382,4,What were the GenBank accession numbers for sequenced HIV isolates?,FJ800379ÐFJ800386; GQ477441ÐGQ477451; KP170487
37957382,5,How many individuals had samples obtained for HIV sequencing?,8
37957382,6,From which countries were the sequenced samples obtained?,Not reported
37957382,7,From what years were the sequenced samples obtained?,Not reported
37957382,8,Were samples cloned prior to sequencing?,Yes
37957382,9,Which HIV genes were reported to have been sequenced?,"Pol, Env"
37957382,10,What method was used for sequencing?,Sanger sequencing
37957382,11,What type of samples were sequenced?,PBMC
37957382,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37957382,13,Were the patients in the study in a clinical trial?,No
37957382,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37957382,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs"
37957382,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir, Emtricitabine, Atazanavir, Ritonavir, Dolutegravir"
37966701,1,Does the paper report HIV sequences from patient samples?,Yes
37966701,2,Does the paper report in vitro drug susceptibility data?,No
37966701,3,Were sequences from the paper made publicly available?,Yes
37966701,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37966701,5,How many individuals had samples obtained for HIV sequencing?,321
37966701,6,From which countries were the sequenced samples obtained?,Not reported
37966701,7,From what years were the sequenced samples obtained?,Not reported
37966701,8,Were samples cloned prior to sequencing?,Not reported
37966701,9,Which HIV genes were reported to have been sequenced?,Not reported
37966701,10,What method was used for sequencing?,Not reported
37966701,11,What type of samples were sequenced?,Not reported
37966701,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
37966701,13,Were the patients in the study in a clinical trial?,Not reported
37966701,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
37966701,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37966701,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37973713,1,Does the paper report HIV sequences from patient samples?,Yes
37973713,2,Does the paper report in vitro drug susceptibility data?,No
37973713,3,Were sequences from the paper made publicly available?,Yes
37973713,4,What were the GenBank accession numbers for sequenced HIV isolates?,FJ800379ÐFJ800386; GQ477441ÐGQ477451; KP170487
